,race,subrace,section,content,race FR,subrace FR,section FR,content FR
10,elf,Drow,Ability Score Increase,Your Charisma score increases by 1.,elfe,Drow,Augmentation du score de capacité,Votre score de Charisme augmente de 1.
11,elf,Drow,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old.",elfe,Drow,Âge,"Bien que les elfes atteignent la maturité physique à peu près au même âge que les humains, la conception elfique de l'âge adulte va au-delà de la croissance physique pour englober l'expérience du monde. Un elfe atteint généralement l'âge adulte et prend un nom d'adulte vers l'âge de 100 ans et peut vivre jusqu'à 750 ans."
12,elf,Drow,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not.",elfe,Drow,Alignement,"Les elfes aiment la liberté, la diversité et l'expression de soi, c'est pourquoi ils penchent fortement vers les aspects les plus doux du chaos. Ils valorisent et protègent la liberté des autres autant que la leur, et ils sont le plus souvent bons. Les drows sont une exception : leur exil dans l'Outreterre les a rendus vicieux et dangereux. Les drows sont le plus souvent mauvais."
13,elf,Drow,Size,"Your height is 4'5"" with a modifier of +2d6. Your weight is 75 lbs. with a modifier of +(height roll) x 1d6.",elfe,Drow,Taille,"Votre taille est de 4'5"" avec un modificateur de +2d6. Votre poids est de 75 lbs. avec un modificateur de +(test de taille) x 1d6."
14,elf,Drow,Speed,Your base walking speed is 30 feet.,elfe,Drow,Vitesse,Votre vitesse de marche de base est de 30 pieds.
15,elf,Drow,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",elfe,Drow,Vision dans le noir,"Habitué aux forêts crépusculaires et au ciel nocturne, vous avez une vision supérieure dans l’obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s’il s’agissait d’une lumière vive, et dans l’obscurité comme s’il s’agissait d’une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l’obscurité, seulement les nuances de gris."
16,elf,Drow,Keen Senses,You have proficiency in the Perception skill.,elfe,Drow,Sens aiguisés,Vous maîtrisez la compétence Perception.
17,elf,Drow,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",elfe,Drow,Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
18,elf,Drow,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep.",elfe,Drow,Transe,"Les elfes n’ont pas besoin de dormir. Au lieu de cela, ils méditent profondément, en restant semi-conscients, pendant 4 heures par jour. (Le mot commun pour une telle méditation est « transe »). Pendant la méditation, vous pouvez rêver d’une certaine manière ; ces rêves sont en fait des exercices mentaux qui sont devenus réflexifs au fil des années de pratique. Après vous être reposé de cette manière, vous obtenez le même bénéfice qu’un humain en dormant 8 heures."
19,elf,Drow,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires.",elfe,Drow,Langues,"Vous pouvez parler, lire et écrire le commun et l'elfique. L'elfique est fluide, avec des intonations subtiles et une grammaire complexe. La littérature elfique est riche et variée, et leurs chants et poèmes sont célèbres parmi les autres races. De nombreux bardes apprennent leur langue afin de pouvoir ajouter des ballades elfiques à leur répertoire."
20,elf,Drow,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",elfe,Drow,Vision dans le noir supérieure,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
21,elf,Drow,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",elfe,Drow,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Perception qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
22,elf,Drow,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",elfe,Drow,Magie des drows,"Vous connaissez le sort Lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort Feu des Fées une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort Ténèbres une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le Charisme est votre capacité à lancer ces sorts."
23,elf,Drow,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows.",elfe,Drow,Entraînement aux armes des drows,"Vous maîtrisez les rapières, les épées courtes et les arbalètes à main."
24,elf,High Elf,Ability Score Increase,Your Intelligence score increases by 1.,elfe,Haut elfe,Augmentation du score de capacité,Votre score d'intelligence augmente de 1.
25,elf,High Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old.",elfe,Haut elfe,Âge,"Bien que les elfes atteignent la maturité physique à peu près au même âge que les humains, la conception elfique de l'âge adulte va au-delà de la croissance physique pour englober l'expérience du monde. Un elfe atteint généralement l'âge adulte et prend un nom d'adulte vers l'âge de 100 ans et peut vivre jusqu'à 750 ans."
26,elf,High Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not.",elfe,Haut elfe,Alignement,"Les elfes aiment la liberté, la diversité et l'expression de soi, c'est pourquoi ils penchent fortement vers les aspects les plus doux du chaos. Ils valorisent et protègent la liberté des autres autant que la leur, et ils sont le plus souvent bons. Les drows sont une exception : leur exil dans l'Outreterre les a rendus vicieux et dangereux. Les drows sont le plus souvent mauvais."
27,elf,High Elf,Size,"Your height is 4'5"" with a modifier of +2d6. Your weight is 75 lbs. with a modifier of +(height roll) x 1d6.",elfe,Haut elfe,Taille,"Votre taille est de 4'5"" avec un modificateur de +2d6. Votre poids est de 75 lbs. avec un modificateur de +(test de taille) x 1d6."
28,elf,High Elf,Speed,Your base walking speed is 30 feet.,elfe,Haut elfe,Vitesse,Votre vitesse de marche de base est de 30 pieds.
29,elf,High Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",elfe,Haut elfe,Vision dans le noir,"Habitué aux forêts crépusculaires et au ciel nocturne, vous avez une vision supérieure dans l’obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s’il s’agissait d’une lumière vive, et dans l’obscurité comme s’il s’agissait d’une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l’obscurité, seulement les nuances de gris."
30,elf,High Elf,Keen Senses,You have proficiency in the Perception skill.,elfe,Haut elfe,Sens aiguisés,Vous maîtrisez la compétence Perception.
31,elf,High Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",elfe,Haut elfe,Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
32,elf,High Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep.",elfe,Haut elfe,Transe,"Les elfes n’ont pas besoin de dormir. Au lieu de cela, ils méditent profondément, en restant semi-conscients, pendant 4 heures par jour. (Le mot commun pour une telle méditation est « transe »). Pendant la méditation, vous pouvez rêver d’une certaine manière ; ces rêves sont en fait des exercices mentaux qui sont devenus réflexifs au fil des années de pratique. Après vous être reposé de cette manière, vous obtenez le même bénéfice qu’un humain en dormant 8 heures."
33,elf,High Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires.",elfe,Haut elfe,Langues,"Vous pouvez parler, lire et écrire le commun et l'elfique. L'elfique est fluide, avec des intonations subtiles et une grammaire complexe. La littérature elfique est riche et variée, et leurs chants et poèmes sont célèbres parmi les autres races. De nombreux bardes apprennent leur langue afin de pouvoir ajouter des ballades elfiques à leur répertoire."
34,elf,High Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",elfe,Haut elfe,Vision dans le noir supérieure,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
35,elf,High Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",elfe,Haut elfe,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Perception qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
36,elf,High Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",elfe,Haut elfe,Magie des drows,"Vous connaissez le sort Lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort Feu des Fées une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort Ténèbres une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le Charisme est votre capacité à lancer ces sorts."
37,elf,High Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows.",elfe,Haut elfe,Entraînement aux armes des drows,"Vous maîtrisez les rapières, les épées courtes et les arbalètes à main."
38,elf,High Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow.",elfe,Haut elfe,Entraînement aux armes des elfes,"Vous maîtrisez l'épée longue, l'épée courte, l'arc court et l'arc long."
39,elf,High Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.,elfe,Haut elfe,Cantrip,Vous connaissez un sort de votre choix dans la liste des sorts de magicien. L'intelligence est votre capacité à lancer des sorts pour ce sort.
40,elf,High Elf,Extra Language,"You can speak, read, and write one extra language of your choice.",elfe,Haut elfe,Langue supplémentaire,"Vous pouvez parler, lire et écrire une langue supplémentaire de votre choix."
41,elf,Wood Elf,Ability Score Increase,Your Wisdom score increases by 1.,elfe,Elfe des bois,Augmentation du score de capacité,Votre score de Sagesse augmente de 1.
42,elf,Wood Elf,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old.",elfe,Elfe des bois,Âge,"Bien que les elfes atteignent la maturité physique à peu près au même âge que les humains, la conception elfique de l'âge adulte va au-delà de la croissance physique pour englober l'expérience du monde. Un elfe atteint généralement l'âge adulte et prend un nom d'adulte vers l'âge de 100 ans et peut vivre jusqu'à 750 ans."
43,elf,Wood Elf,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not.",elfe,Elfe des bois,Alignement,"Les elfes aiment la liberté, la diversité et l'expression de soi, c'est pourquoi ils penchent fortement vers les aspects les plus doux du chaos. Ils valorisent et protègent la liberté des autres autant que la leur, et ils sont le plus souvent bons. Les drows sont une exception : leur exil dans l'Outreterre les a rendus vicieux et dangereux. Les drows sont le plus souvent mauvais."
44,elf,Wood Elf,Size,"Your height is 4'5"" with a modifier of +2d6. Your weight is 75 lbs. with a modifier of +(height roll) x 1d6.",elfe,Elfe des bois,Taille,"Votre taille est de 4'5"" avec un modificateur de +2d6. Votre poids est de 75 lbs. avec un modificateur de +(test de taille) x 1d6."
45,elf,Wood Elf,Speed,Your base walking speed is 30 feet.,elfe,Elfe des bois,Vitesse,Votre vitesse de marche de base est de 30 pieds.
46,elf,Wood Elf,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",elfe,Elfe des bois,Vision dans le noir,"Habitué aux forêts crépusculaires et au ciel nocturne, vous avez une vision supérieure dans l’obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s’il s’agissait d’une lumière vive, et dans l’obscurité comme s’il s’agissait d’une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l’obscurité, seulement les nuances de gris."
47,elf,Wood Elf,Keen Senses,You have proficiency in the Perception skill.,elfe,Elfe des bois,Sens aiguisés,Vous maîtrisez la compétence Perception.
48,elf,Wood Elf,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",elfe,Elfe des bois,Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
49,elf,Wood Elf,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep.",elfe,Elfe des bois,Transe,"Les elfes n’ont pas besoin de dormir. Au lieu de cela, ils méditent profondément, en restant semi-conscients, pendant 4 heures par jour. (Le mot commun pour une telle méditation est « transe »). Pendant la méditation, vous pouvez rêver d’une certaine manière ; ces rêves sont en fait des exercices mentaux qui sont devenus réflexifs au fil des années de pratique. Après vous être reposé de cette manière, vous obtenez le même bénéfice qu’un humain en dormant 8 heures."
50,elf,Wood Elf,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires.",elfe,Elfe des bois,Langues,"Vous pouvez parler, lire et écrire le commun et l'elfique. L'elfique est fluide, avec des intonations subtiles et une grammaire complexe. La littérature elfique est riche et variée, et leurs chants et poèmes sont célèbres parmi les autres races. De nombreux bardes apprennent leur langue afin de pouvoir ajouter des ballades elfiques à leur répertoire."
51,elf,Wood Elf,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",elfe,Elfe des bois,Vision dans le noir supérieure,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
52,elf,Wood Elf,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",elfe,Elfe des bois,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Perception qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
53,elf,Wood Elf,Drow Magic,"You know the Dancing Lights cantrip. When you reach 3rd level, you can cast the Faerie Fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the Darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",elfe,Elfe des bois,Magie des drows,"Vous connaissez le sort Lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort Feu des Fées une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort Ténèbres une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le Charisme est votre capacité à lancer ces sorts."
54,elf,Wood Elf,Drow Weapon Training,"You have proficiency with rapiers, shortswords, and hand crossbows.",elfe,Elfe des bois,Entraînement aux armes des drows,"Vous maîtrisez les rapières, les épées courtes et les arbalètes à main."
55,elf,Wood Elf,Elf Weapon Training,"You have proficiency with the longsword, shortsword, shortbow, and longbow.",elfe,Elfe des bois,Entraînement aux armes des elfes,"Vous maîtrisez l'épée longue, l'épée courte, l'arc court et l'arc long."
56,elf,Wood Elf,Cantrip,You know one cantrip of your choice from the wizard spell list. Intelligence is your spellcasting ability for it.,elfe,Elfe des bois,Cantrip,Vous connaissez un sort de votre choix dans la liste des sorts de magicien. L'intelligence est votre capacité à lancer des sorts pour ce sort.
57,elf,Wood Elf,Extra Language,"You can speak, read, and write one extra language of your choice.",elfe,Elfe des bois,Langue supplémentaire,"Vous pouvez parler, lire et écrire une langue supplémentaire de votre choix."
58,elf,Wood Elf,Fleet of Foot,Your base walking speed increases to 35 feet.,elfe,Elfe des bois,Flotte de pied,Votre vitesse de marche de base augmente à 35 pieds.
59,elf,Wood Elf,Mask of the Wild,"You can attempt to hide even when you are only lightly obscured by foliage, heavy rain, falling snow, mist, and other natural phenomena.",elfe,Elfe des bois,Masque de la nature,"Vous pouvez tenter de vous cacher même lorsque vous n'êtes que légèrement obscurci par le feuillage, de fortes pluies, de la neige qui tombe, de la brume et d'autres phénomènes naturels."
60,elf,Eladrin,Ability Score Increase,Your Charisma score increases by 1.,elfe,Éladrin,Augmentation du score de capacité,Votre score de Charisme augmente de 1.
61,elf,Eladrin,Age,"Although elves reach physical maturity at about the same age as humans, the elven understanding of adulthood goes beyond physical growth to encompass worldly experience. An elf typically claims adulthood and an adult name around the age of 100 and can live to be 750 years old.",elfe,Éladrin,Âge,"Bien que les elfes atteignent la maturité physique à peu près au même âge que les humains, la conception elfique de l'âge adulte va au-delà de la croissance physique pour englober l'expérience du monde. Un elfe atteint généralement l'âge adulte et prend un nom d'adulte vers l'âge de 100 ans et peut vivre jusqu'à 750 ans."
62,elf,Eladrin,Alignment,"Elves love freedom, variety, and self-expression, so they lean strongly toward the gentler aspects of chaos. They value and protect others’ freedom as well as their own, and they are more often good than not. The drow are an exception; their exile into the Underdark has made them vicious and dangerous. Drow are more often evil than not.",elfe,Éladrin,Alignement,"Les elfes aiment la liberté, la diversité et l'expression de soi, c'est pourquoi ils penchent fortement vers les aspects les plus doux du chaos. Ils valorisent et protègent la liberté des autres autant que la leur, et ils sont le plus souvent bons. Les drows sont une exception : leur exil dans l'Outreterre les a rendus vicieux et dangereux. Les drows sont le plus souvent mauvais."
63,elf,Eladrin,Size,"Your height is 4'6"" with a modifier of +2d12. Your weight is 90 lbs. with a modifier of +(height roll) x 1d4.",elfe,Éladrin,Taille,"Votre taille est de 1,48 m avec un modificateur de +2d12. Votre poids est de 40 kg avec un modificateur de +(test de taille) x 1d4."
64,elf,Eladrin,Speed,Your base walking speed is 30 feet.,elfe,Éladrin,Vitesse,Votre vitesse de marche de base est de 30 pieds.
65,elf,Eladrin,Darkvision,"Accustomed to twilit forests and the night sky, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",elfe,Éladrin,Vision dans le noir,"Habitué aux forêts crépusculaires et au ciel nocturne, vous avez une vision supérieure dans l’obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s’il s’agissait d’une lumière vive, et dans l’obscurité comme s’il s’agissait d’une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l’obscurité, seulement les nuances de gris."
66,elf,Eladrin,Keen Senses,You have proficiency in the Perception skill.,elfe,Éladrin,Sens aiguisés,Vous maîtrisez la compétence Perception.
67,elf,Eladrin,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",elfe,Éladrin,Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
68,elf,Eladrin,Trance,"Elves don’t need to sleep. Instead, they meditate deeply, remaining semiconscious, for 4 hours a day. (The Common word for such meditation is “trance.”) While meditating, you can dream after a fashion; such dreams are actually mental exercises that have become reflexive through years of practice. After resting in this way, you gain the same benefit that a human does from 8 hours of sleep.",elfe,Éladrin,Transe,"Les elfes n’ont pas besoin de dormir. Au lieu de cela, ils méditent profondément, en restant semi-conscients, pendant 4 heures par jour. (Le mot commun pour une telle méditation est « transe »). Pendant la méditation, vous pouvez rêver d’une certaine manière ; ces rêves sont en fait des exercices mentaux qui sont devenus réflexifs au fil des années de pratique. Après vous être reposé de cette manière, vous obtenez le même bénéfice qu’un humain en dormant 8 heures."
69,elf,Eladrin,Languages,"You can speak, read, and write Common and Elvish. Elvish is fluid, with subtle intonations and intricate grammar. Elven literature is rich and varied, and their songs and poems are famous among other races. Many bards learn their language so they can add Elvish ballads to their repertoires.",elfe,Éladrin,Langues,"Vous pouvez parler, lire et écrire le commun et l'elfique. L'elfique est fluide, avec des intonations subtiles et une grammaire complexe. La littérature elfique est riche et variée, et leurs chants et poèmes sont célèbres parmi les autres races. De nombreux bardes apprennent leur langue afin de pouvoir ajouter des ballades elfiques à leur répertoire."
70,elf,Eladrin,Superior Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",elfe,Éladrin,Vision dans le noir supérieure,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
71,elf,Eladrin,Sunlight Sensitivity,"You have disadvantage on attack rolls and Perception checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",elfe,Éladrin,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Perception qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
