,race,subrace,section,content,race FR,subrace FR,section FR,content FR
14,half-elf,Variant Half-Elf: Aquatic Elf Descent),Darkvision,"Thanks to your elf blood, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",demi-elfe,Variante Demi-Elfe : Descente d'Elfe Aquatique),Vision dans le noir,"Grâce à ton sang d'elfe, tu as une vision supérieure dans l'obscurité et la pénombre. Tu peux voir dans la pénombre à moins de 18 mètres de toi comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Tu ne peux pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
15,half-elf,Variant Half-Elf: Aquatic Elf Descent),Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",demi-elfe,Variante Demi-Elfe : Descente d'Elfe Aquatique),Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
16,half-elf,Variant Half-Elf: Aquatic Elf Descent),Skill Versatility,You gain proficiency in two skills of your choice.,demi-elfe,Variante Demi-Elfe : Descente d'Elfe Aquatique),Polyvalence des compétences,Vous acquérez la maîtrise de deux compétences de votre choix.
17,half-elf,Variant Half-Elf: Aquatic Elf Descent),Languages,"You can speak, read, and write Common, Elvish, and one extra language of your choice.",demi-elfe,Variante Demi-Elfe : Descente d'Elfe Aquatique),Langues,"Vous pouvez parler, lire et écrire le commun, l'elfique et une langue supplémentaire de votre choix."
18,half-elf,Variant Half-Elf: Aquatic Elf Descent),Swim,You gain a swimming speed of 30 ft.,demi-elfe,Variante Demi-Elfe : Descente d'Elfe Aquatique),Nager,Vous gagnez une vitesse de nage de 30 pieds.
19,half-elf,Variant Half-Elf: Drow Descent),Ability Score Increase,"Your Charisma score increases by 2, and two other ability scores of your choice increase by 1.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Augmentation du score de capacité,Votre score de Charisme augmente de 2 et deux autres scores de capacité de votre choix augmentent de 1.
20,half-elf,Variant Half-Elf: Drow Descent),Age,"Half-elves mature at the same rate humans do and reach adulthood around the age of 20. They live much longer than humans, however, often exceeding 180 years.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Âge,"Les demi-elfes mûrissent au même rythme que les humains et atteignent l'âge adulte vers l'âge de 20 ans. Ils vivent cependant beaucoup plus longtemps que les humains, dépassant souvent 180 ans."
21,half-elf,Variant Half-Elf: Drow Descent),Alignment,"Half-elves share the chaotic bent of their elven heritage. They value both personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others’ demands, and sometimes prove unreliable, or at least unpredictable.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Alignement,"Les demi-elfes partagent le côté chaotique de leur héritage elfique. Ils accordent de l'importance à la liberté personnelle et à l'expression créative, ne manifestant ni amour pour les chefs ni désir d'avoir des disciples. Ils s'irritent des règles, n'apprécient pas les exigences des autres et se révèlent parfois peu fiables, ou du moins imprévisibles."
22,half-elf,Variant Half-Elf: Drow Descent),Size,"Half-elves are about the same size as humans, ranging from 5 to 6 feet tall. Your size is Medium.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Taille,"Les demi-elfes ont à peu près la même taille que les humains, mesurant entre 1,5 et 1,80 mètre. Votre taille est M."
23,half-elf,Variant Half-Elf: Drow Descent),Speed,Your base walking speed is 30 feet.,demi-elfe,Variante Demi-Elfe : Descente de Drow),Vitesse,Votre vitesse de marche de base est de 30 pieds.
24,half-elf,Variant Half-Elf: Drow Descent),Darkvision,"Thanks to your elf blood, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Vision dans le noir,"Grâce à ton sang d'elfe, tu as une vision supérieure dans l'obscurité et la pénombre. Tu peux voir dans la pénombre à moins de 18 mètres de toi comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Tu ne peux pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
25,half-elf,Variant Half-Elf: Drow Descent),Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
26,half-elf,Variant Half-Elf: Drow Descent),Skill Versatility,You gain proficiency in two skills of your choice.,demi-elfe,Variante Demi-Elfe : Descente de Drow),Polyvalence des compétences,Vous acquérez la maîtrise de deux compétences de votre choix.
27,half-elf,Variant Half-Elf: Drow Descent),Languages,"You can speak, read, and write Common, Elvish, and one extra language of your choice.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Langues,"Vous pouvez parler, lire et écrire le commun, l'elfique et une langue supplémentaire de votre choix."
28,half-elf,Variant Half-Elf: Drow Descent),Swim,You gain a swimming speed of 30 ft.,demi-elfe,Variante Demi-Elfe : Descente de Drow),Nager,Vous gagnez une vitesse de nage de 30 pieds.
29,half-elf,Variant Half-Elf: Drow Descent),Drow Magic,"You know the dancing lights cantrip. When you reach 3rd level, you can cast the faerie fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",demi-elfe,Variante Demi-Elfe : Descente de Drow),Magie des drows,"Vous connaissez le sortilège des lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort de feu féerique une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort d'obscurité une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le charisme est votre capacité à lancer ces sorts."
30,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Ability Score Increase,"Your Charisma score increases by 2, and two other ability scores of your choice increase by 1.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Augmentation du score de capacité,Votre score de Charisme augmente de 2 et deux autres scores de capacité de votre choix augmentent de 1.
31,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Age,"Half-elves mature at the same rate humans do and reach adulthood around the age of 20. They live much longer than humans, however, often exceeding 180 years.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Âge,"Les demi-elfes mûrissent au même rythme que les humains et atteignent l'âge adulte vers l'âge de 20 ans. Ils vivent cependant beaucoup plus longtemps que les humains, dépassant souvent 180 ans."
32,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Alignment,"Half-elves share the chaotic bent of their elven heritage. They value both personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others’ demands, and sometimes prove unreliable, or at least unpredictable.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Alignement,"Les demi-elfes partagent le côté chaotique de leur héritage elfique. Ils accordent de l'importance à la liberté personnelle et à l'expression créative, ne manifestant ni amour pour les chefs ni désir d'avoir des disciples. Ils s'irritent des règles, n'apprécient pas les exigences des autres et se révèlent parfois peu fiables, ou du moins imprévisibles."
33,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Size,"Half-elves are about the same size as humans, ranging from 5 to 6 feet tall. Your size is Medium.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Taille,"Les demi-elfes ont à peu près la même taille que les humains, mesurant entre 1,5 et 1,80 mètre. Votre taille est M."
34,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Speed,Your base walking speed is 30 feet.,demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Vitesse,Votre vitesse de marche de base est de 30 pieds.
35,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Darkvision,"Thanks to your elf blood, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Vision dans le noir,"Grâce à ton sang d'elfe, tu as une vision supérieure dans l'obscurité et la pénombre. Tu peux voir dans la pénombre à moins de 18 mètres de toi comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Tu ne peux pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
36,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
37,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Skill Versatility,You gain proficiency in two skills of your choice.,demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Polyvalence des compétences,Vous acquérez la maîtrise de deux compétences de votre choix.
38,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Languages,"You can speak, read, and write Common, Elvish, and one extra language of your choice.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Langues,"Vous pouvez parler, lire et écrire le commun, l'elfique et une langue supplémentaire de votre choix."
39,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Swim,You gain a swimming speed of 30 ft.,demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Nager,Vous gagnez une vitesse de nage de 30 pieds.
40,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Drow Magic,"You know the dancing lights cantrip. When you reach 3rd level, you can cast the faerie fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Magie des drows,"Vous connaissez le sortilège des lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort de feu féerique une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort d'obscurité une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le charisme est votre capacité à lancer ces sorts."
41,half-elf,Variant Half-Elf: Moon Elf or Sun Elf Descent),Variant Feature (Choose 1),"Elf Weapon Training. You have proficiency with the longsword, shortsword, shortbow, and longbow.",demi-elfe,Variante Demi-Elfe : Descendance Elfe de la Lune ou Elfe du Soleil),Variante de fonctionnalité (choisir 1),"Entraînement aux armes des elfes. Vous maîtrisez l'épée longue, l'épée courte, l'arc court et l'arc long."
42,half-elf,Variant Half-Elf: Wood Elf Descent),Ability Score Increase,"Your Charisma score increases by 2, and two other ability scores of your choice increase by 1.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Augmentation du score de capacité,Votre score de Charisme augmente de 2 et deux autres scores de capacité de votre choix augmentent de 1.
43,half-elf,Variant Half-Elf: Wood Elf Descent),Age,"Half-elves mature at the same rate humans do and reach adulthood around the age of 20. They live much longer than humans, however, often exceeding 180 years.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Âge,"Les demi-elfes mûrissent au même rythme que les humains et atteignent l'âge adulte vers l'âge de 20 ans. Ils vivent cependant beaucoup plus longtemps que les humains, dépassant souvent 180 ans."
44,half-elf,Variant Half-Elf: Wood Elf Descent),Alignment,"Half-elves share the chaotic bent of their elven heritage. They value both personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others’ demands, and sometimes prove unreliable, or at least unpredictable.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Alignement,"Les demi-elfes partagent le côté chaotique de leur héritage elfique. Ils accordent de l'importance à la liberté personnelle et à l'expression créative, ne manifestant ni amour pour les chefs ni désir d'avoir des disciples. Ils s'irritent des règles, n'apprécient pas les exigences des autres et se révèlent parfois peu fiables, ou du moins imprévisibles."
45,half-elf,Variant Half-Elf: Wood Elf Descent),Size,"Half-elves are about the same size as humans, ranging from 5 to 6 feet tall. Your size is Medium.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Taille,"Les demi-elfes ont à peu près la même taille que les humains, mesurant entre 1,5 et 1,80 mètre. Votre taille est M."
46,half-elf,Variant Half-Elf: Wood Elf Descent),Speed,Your base walking speed is 30 feet.,demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Vitesse,Votre vitesse de marche de base est de 30 pieds.
47,half-elf,Variant Half-Elf: Wood Elf Descent),Darkvision,"Thanks to your elf blood, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Vision dans le noir,"Grâce à ton sang d'elfe, tu as une vision supérieure dans l'obscurité et la pénombre. Tu peux voir dans la pénombre à moins de 18 mètres de toi comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Tu ne peux pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
48,half-elf,Variant Half-Elf: Wood Elf Descent),Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
49,half-elf,Variant Half-Elf: Wood Elf Descent),Skill Versatility,You gain proficiency in two skills of your choice.,demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Polyvalence des compétences,Vous acquérez la maîtrise de deux compétences de votre choix.
50,half-elf,Variant Half-Elf: Wood Elf Descent),Languages,"You can speak, read, and write Common, Elvish, and one extra language of your choice.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Langues,"Vous pouvez parler, lire et écrire le commun, l'elfique et une langue supplémentaire de votre choix."
51,half-elf,Variant Half-Elf: Wood Elf Descent),Swim,You gain a swimming speed of 30 ft.,demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Nager,Vous gagnez une vitesse de nage de 30 pieds.
52,half-elf,Variant Half-Elf: Wood Elf Descent),Drow Magic,"You know the dancing lights cantrip. When you reach 3rd level, you can cast the faerie fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Magie des drows,"Vous connaissez le sortilège des lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort de feu féerique une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort d'obscurité une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le charisme est votre capacité à lancer ces sorts."
53,half-elf,Variant Half-Elf: Wood Elf Descent),Variant Feature (Choose 1),"Elf Weapon Training. You have proficiency with the longsword, shortsword, shortbow, and longbow.",demi-elfe,Variante Demi-Elfe : Descendance Elfe des Bois),Variante de fonctionnalité (choisir 1),"Entraînement aux armes des elfes. Vous maîtrisez l'épée longue, l'épée courte, l'arc court et l'arc long."
54,half-elf,Variant Half-Elf: Mark of Detection,Ability Score Increase,"Your Wisdom score increases by 2, and one other ability score of your choice increases by 1.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Augmentation du score de capacité,Votre score de Sagesse augmente de 2 et un autre score de capacité de votre choix augmente de 1.
55,half-elf,Variant Half-Elf: Mark of Detection,Age,"Half-elves mature at the same rate humans do and reach adulthood around the age of 20. They live much longer than humans, however, often exceeding 180 years.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Âge,"Les demi-elfes mûrissent au même rythme que les humains et atteignent l'âge adulte vers l'âge de 20 ans. Ils vivent cependant beaucoup plus longtemps que les humains, dépassant souvent 180 ans."
56,half-elf,Variant Half-Elf: Mark of Detection,Alignment,"Half-elves share the chaotic bent of their elven heritage. They value both personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others’ demands, and sometimes prove unreliable, or at least unpredictable.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Alignement,"Les demi-elfes partagent le côté chaotique de leur héritage elfique. Ils accordent de l'importance à la liberté personnelle et à l'expression créative, ne manifestant ni amour pour les chefs ni désir d'avoir des disciples. Ils s'irritent des règles, n'apprécient pas les exigences des autres et se révèlent parfois peu fiables, ou du moins imprévisibles."
57,half-elf,Variant Half-Elf: Mark of Detection,Size,"Half-elves are about the same size as humans, ranging from 5 to 6 feet tall. Your size is Medium.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Taille,"Les demi-elfes ont à peu près la même taille que les humains, mesurant entre 1,5 et 1,80 mètre. Votre taille est M."
58,half-elf,Variant Half-Elf: Mark of Detection,Speed,Your base walking speed is 30 feet.,demi-elfe,Variante Demi-Elfe : Marque de Détection,Vitesse,Votre vitesse de marche de base est de 30 pieds.
59,half-elf,Variant Half-Elf: Mark of Detection,Darkvision,"Thanks to your elf blood, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Vision dans le noir,"Grâce à ton sang d'elfe, tu as une vision supérieure dans l'obscurité et la pénombre. Tu peux voir dans la pénombre à moins de 18 mètres de toi comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Tu ne peux pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
60,half-elf,Variant Half-Elf: Mark of Detection,Fey Ancestry,"You have advantage on saving throws against being charmed, and magic can’t put you to sleep.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Ascendance des fées,"Vous avez un avantage aux jets de sauvegarde contre les charmes, et la magie ne peut pas vous endormir."
61,half-elf,Variant Half-Elf: Mark of Detection,Skill Versatility,You gain proficiency in two skills of your choice.,demi-elfe,Variante Demi-Elfe : Marque de Détection,Polyvalence des compétences,Vous acquérez la maîtrise de deux compétences de votre choix.
62,half-elf,Variant Half-Elf: Mark of Detection,Languages,"You can speak, read, and write Common, Elvish, and one extra language of your choice.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Langues,"Vous pouvez parler, lire et écrire le commun, l'elfique et une langue supplémentaire de votre choix."
63,half-elf,Variant Half-Elf: Mark of Detection,Swim,You gain a swimming speed of 30 ft.,demi-elfe,Variante Demi-Elfe : Marque de Détection,Nager,Vous gagnez une vitesse de nage de 30 pieds.
64,half-elf,Variant Half-Elf: Mark of Detection,Drow Magic,"You know the dancing lights cantrip. When you reach 3rd level, you can cast the faerie fire spell once per day; you must finish a long rest in order to cast the spell again using this trait. When you reach 5th level, you can also cast the darkness spell once per day; you must finish a long rest in order to cast the spell again using this trait. Charisma is your spellcasting ability for these spells.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Magie des drows,"Vous connaissez le sortilège des lumières dansantes. Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort de feu féerique une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Lorsque vous atteignez le niveau 5, vous pouvez également lancer le sort d'obscurité une fois par jour ; vous devez terminer un repos long pour pouvoir à nouveau lancer le sort en utilisant ce trait. Le charisme est votre capacité à lancer ces sorts."
65,half-elf,Variant Half-Elf: Mark of Detection,Variant Feature (Choose 1),"Elf Weapon Training. You have proficiency with the longsword, shortsword, shortbow, and longbow.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Variante de fonctionnalité (choisir 1),"Entraînement aux armes des elfes. Vous maîtrisez l'épée longue, l'épée courte, l'arc court et l'arc long."
66,half-elf,Variant Half-Elf: Mark of Detection,Deductive Intuition,"When you make an Intelligence (Investigation) or a Wisdom (Insight) check, you can roll a d4 and add the number rolled to the ability check.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Intuition déductive,"Lorsque vous effectuez un test d'Intelligence (Investigation) ou de Sagesse (Perspicacité), vous pouvez lancer un d4 et ajouter le nombre obtenu au test de caractéristique."
67,half-elf,Variant Half-Elf: Mark of Detection,Magical Detection,"You can cast the Detect Magic and Detect Poison and Disease spells with this trait. Starting at 3rd level, you can also cast the See Invisibility spell with it. Once you cast any of these spells with this trait, you can't cast that spell with it again until you finish a long rest. Intelligence is your spellcasting ability for these spells, and you don't require material components for them.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Détection magique,"Vous pouvez lancer les sorts Détection de la magie et Détection du poison et de la maladie avec ce trait. À partir du niveau 3, vous pouvez également lancer le sort Voir l'invisibilité avec ce trait. Une fois que vous avez lancé l'un de ces sorts avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé un repos long. L'intelligence est votre capacité de lancement de sorts pour ces sorts, et vous n'avez pas besoin de composants matériels pour les utiliser."
68,half-elf,Variant Half-Elf: Mark of Detection,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Detection Spells table are added to the spell list of your spellcasting class.",demi-elfe,Variante Demi-Elfe : Marque de Détection,Sorts de la Marque,"Si vous possédez la classe Lanceur de sorts ou Magie des pactes, les sorts du tableau des sorts de Marque de détection sont ajoutés à la liste des sorts de votre classe de lanceur de sorts."
69,half-elf,Variant Half-Elf: Mark of Detection,,"
Spell Level
Spells


1st
Detect Evil and Good, Detect Poison and Disease


2nd
Detect Thoughts, Find Traps


3rd
Clairvoyance, Nondetection


4th
Arcane Eye, Divination


5th
Legend Lore

",demi-elfe,Variante Demi-Elfe : Marque de Détection,,"Niveau de sort
Sorts

1er
Détecter le mal et le bien, détecter le poison et la maladie

2e
Détecter les pensées, trouver les pièges

3e
Clairvoyance, non-détection

4e
Œil des arcanes, divination

5e
Légende"
70,half-elf,Variant Half-Elf: Mark of Storm,Ability Score Increase,"Ability Score Increase. Your Charisma score increases by 2, and your Dexterity score increases by 1.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Augmentation du score de capacité,Augmentation du score de capacité. Votre score de Charisme augmente de 2 et votre score de Dextérité augmente de 1.
71,half-elf,Variant Half-Elf: Mark of Storm,Age,"Half-elves mature at the same rate humans do and reach adulthood around the age of 20. They live much longer than humans, however, often exceeding 180 years.",demi-elfe,Variante Demi-Elfe : Marque de la Tempête,Âge,"Les demi-elfes mûrissent au même rythme que les humains et atteignent l'âge adulte vers l'âge de 20 ans. Ils vivent cependant beaucoup plus longtemps que les humains, dépassant souvent 180 ans."
