,race,subrace,section,content,race FR,subrace FR,section FR,content FR
17,strig,Stout Strig,Talons,"Your sharp claws aid you in unarmed combat and while climbing. Your damage for an unarmed strike is 1d4 piercing damage. Additionally, you have advantage on Strength (Athletics) checks made to climb any surface your talons could reasonably grip.",strig,Stout Strig,Serres,"Vos griffes acérées vous aident au combat à mains nues et lors de vos ascensions. Vos dégâts pour une attaque à mains nues sont de 1d4 dégâts perforants. De plus, vous bénéficiez d'un avantage sur les tests de Force (Athlétisme) effectués pour grimper sur toute surface que vos serres peuvent raisonnablement saisir."
18,strig,Stout Strig,Darkvision,"You are adept at hunting under the cover of night. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",strig,Stout Strig,Vision dans le noir,"Vous êtes un expert de la chasse nocturne. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une faible lumière. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
19,strig,Stout Strig,Patterned Feathers,You have advantage on Dexterity (Stealth) checks when you attempt to hide in a forest.,strig,Stout Strig,Plumes à motifs,Vous bénéficiez d'un avantage sur les tests de Dextérité (Discrétion) lorsque vous tentez de vous cacher dans une forêt.
20,strig,Stout Strig,Languages,"You can speak, read, and write Birdfolk. You can also understand Auran, though you cannot speak it naturally",strig,Stout Strig,Langues,"Vous pouvez parler, lire et écrire l'oiseau. Vous pouvez également comprendre l'auran, même si vous ne pouvez pas le parler naturellement."
21,strig,Stout Strig,Subrace,There are two main subraces of strigs: swift and stout. Choose one of these subraces.,strig,Stout Strig,Sous-race,Il existe deux sous-races principales de strigs : les rapides et les robustes. Choisissez l'une de ces sous-races.
22,strig,Stout Strig,Imposing,You have proficiency in the Intimidation skill.,strig,Stout Strig,Imposant,Vous maîtrisez la compétence Intimidation.
23,strig,Stout Strig,Brawler,"When you successfully attack a target with your talons, you can choose to grapple that target as a bonus action.",strig,Stout Strig,Bagarreur,"Lorsque vous attaquez avec succès une cible avec vos serres, vous pouvez choisir de saisir cette cible en tant qu'action bonus."
24,strig,Swift Strig,Ability Score Increase,Your Dexterity score increases by 1.,strig,Strig rapide,Augmentation du score de capacité,Votre score de Dextérité augmente de 1.
25,strig,Swift Strig,Age,"Strigs reach maturity faster than most birdfolk races, around 15 years. They can reach a respectable old age by birdfolk standards, living around 80 years.",strig,Strig rapide,Âge,"Les Strigs atteignent la maturité plus rapidement que la plupart des races d'oiseaux, vers 15 ans. Ils peuvent atteindre un âge respectable selon les normes des oiseaux, vivant environ 80 ans."
26,strig,Swift Strig,Alignment,"Strigs are normally good aligned, having a strong sense of fair play as well as a tendency to see the best in others. They also favor chaotic alignments, as strigs are a freedom-loving people who will usually put their personal morals above any imposed system of governance.",strig,Strig rapide,Alignement,"Les Strigs sont généralement bien alignés, ils ont un sens aigu du fair-play et une tendance à voir le meilleur chez les autres. Ils privilégient également les alignements chaotiques, car les Strigs sont des gens épris de liberté qui placent généralement leur morale personnelle au-dessus de tout système de gouvernance imposé."
27,strig,Swift Strig,Size,"Strigs are muscular, imposing folk ranging from 4 to over 5 feet tall and weighing around 110 pounds. Your size is Medium.",strig,Strig rapide,Taille,"Les Strigs sont des êtres musclés et imposants mesurant entre 1,20 et 1,50 mètre et pesant environ 50 kilos. Votre taille est M."
28,strig,Swift Strig,Speed,Your base walking speed is 30 feet.,strig,Strig rapide,Vitesse,Votre vitesse de marche de base est de 30 pieds.
29,strig,Swift Strig,Glide,"Using your feathered arms, you can slow your fall, and glide short distances. When falling you can use your reaction to spread your arms, stiffen your wing feathers, and slow your descent. While doing so, you continue to fall gently at a speed of 60 feet per round, taking no fall damage when you land. If you would fall at least 10 feet in this way, you may fly up to your movement speed in one direction you choose, although you cannot choose to move upwards, landing in the space you finish your movement. You cannot glide while carrying heavy weapons or wielding a shield (though you may drop any held items as part of your reaction to spread your arms). You cannot glide while wearing heavy armor, or if you are encumbered.",strig,Strig rapide,Glisser,"En utilisant vos bras emplumés, vous pouvez ralentir votre chute et planer sur de courtes distances. Lorsque vous tombez, vous pouvez utiliser votre réaction pour écarter vos bras, raidir vos plumes d'ailes et ralentir votre descente. Ce faisant, vous continuez à tomber doucement à une vitesse de 18 mètres par round, ne subissant aucun dégât de chute à l'atterrissage. Si vous tombez d'au moins 3 mètres de cette façon, vous pouvez voler jusqu'à votre vitesse de déplacement dans une direction de votre choix, bien que vous ne puissiez pas choisir de vous déplacer vers le haut, en atterrissant dans l'espace où vous terminez votre mouvement. Vous ne pouvez pas planer lorsque vous portez des armes lourdes ou brandissez un bouclier (bien que vous puissiez laisser tomber tout objet tenu dans le cadre de votre réaction pour écarter vos bras). Vous ne pouvez pas planer lorsque vous portez une armure lourde ou si vous êtes encombré."
30,strig,Swift Strig,Talons,"Your sharp claws aid you in unarmed combat and while climbing. Your damage for an unarmed strike is 1d4 piercing damage. Additionally, you have advantage on Strength (Athletics) checks made to climb any surface your talons could reasonably grip.",strig,Strig rapide,Serres,"Vos griffes acérées vous aident au combat à mains nues et lors de vos ascensions. Vos dégâts pour une attaque à mains nues sont de 1d4 dégâts perforants. De plus, vous bénéficiez d'un avantage sur les tests de Force (Athlétisme) effectués pour grimper sur toute surface que vos serres peuvent raisonnablement saisir."
31,strig,Swift Strig,Darkvision,"You are adept at hunting under the cover of night. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",strig,Strig rapide,Vision dans le noir,"Vous êtes un expert de la chasse nocturne. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une faible lumière. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
32,strig,Swift Strig,Patterned Feathers,You have advantage on Dexterity (Stealth) checks when you attempt to hide in a forest.,strig,Strig rapide,Plumes à motifs,Vous bénéficiez d'un avantage sur les tests de Dextérité (Discrétion) lorsque vous tentez de vous cacher dans une forêt.
33,strig,Swift Strig,Languages,"You can speak, read, and write Birdfolk. You can also understand Auran, though you cannot speak it naturally",strig,Strig rapide,Langues,"Vous pouvez parler, lire et écrire l'oiseau. Vous pouvez également comprendre l'auran, même si vous ne pouvez pas le parler naturellement."
34,strig,Swift Strig,Subrace,There are two main subraces of strigs: swift and stout. Choose one of these subraces.,strig,Strig rapide,Sous-race,Il existe deux sous-races principales de strigs : les rapides et les robustes. Choisissez l'une de ces sous-races.
35,strig,Swift Strig,Imposing,You have proficiency in the Intimidation skill.,strig,Strig rapide,Imposant,Vous maîtrisez la compétence Intimidation.
36,strig,Swift Strig,Brawler,"When you successfully attack a target with your talons, you can choose to grapple that target as a bonus action.",strig,Strig rapide,Bagarreur,"Lorsque vous attaquez avec succès une cible avec vos serres, vous pouvez choisir de saisir cette cible en tant qu'action bonus."
37,strig,Swift Strig,Swift,Your base walking speed increases to 35 feet.,strig,Strig rapide,Rapide,Votre vitesse de marche de base augmente à 35 pieds.
38,strig,Swift Strig,Survivor,You have proficiency in the Survival skill.,strig,Strig rapide,Survivant,Vous maîtrisez la compétence Survie.
