,race,subrace,section,content
34,corvum,Kindled Corvum,Talons,"Your sharp claws aid you in unarmed combat and while climbing. Your damage for an unarmed strike is 1d4 piercing damage. Additionally, you have advantage on Strength (Athletics) checks made to climb any surface your talons could reasonably grip."
35,corvum,Kindled Corvum,Learned,"You gain proficiency in one of the following skills: Arcana, History, Nature, or Religion."
36,corvum,Kindled Corvum,Appraising Eye,"You have an almost supernatural ability to appraise objects. By spending an action examining any object, you can determine any magical properties the item has, how they might be used or activated, as well as a fair estimation of market price. Using this skill strains the eyes, and you must complete a long or short rest before you can use it again."
37,corvum,Kindled Corvum,Languages,"You can speak, read, and write Birdfolk. You can also understand Auran, though you cannot speak it naturally."
38,corvum,Kindled Corvum,Subrace,There are two main subraces of corvum: dusk and kindled. Choose one of these subraces.
39,corvum,Kindled Corvum,Ability Score Increase,Your Charisma score increases by 1.
40,corvum,Kindled Corvum,Skulker,You have advantage on Dexterity (Stealth) checks made in dim light or darkness.
41,corvum,Kindled Corvum,Street Smarts,You gain proficiency in the Insight skill.
42,corvum,Kindled Corvum,Convincing,"Kindled corvums have a way with words, and are accomplished at saying what someone wants or needs to hear. You have proficiency in either the Deception or Persuasion skill. Additionally, you have advantage on all Charisma checks made to convince someone of your exceptional knowledge on any topic related to the skill you selected with your learned trait (Arcana, History, Nature, or Religion)."
43,corvum,Kindled Corvum,Sharp Mind,"You learn one additional language of your choice, gain proficiency in a tool of your choice, and are able to accurately recall with perfect clarity anything you have seen or heard within the past month."
