,race,subrace,section,content,race FR,subrace FR,section FR,content FR
10,simic-hybrid,Animal Enhancement,Size,"Your size is Medium, within the normal range of your humanoid base race.",hybride simic,Amélioration des animaux,Taille,"Votre taille est moyenne, dans la fourchette normale de votre race de base humanoïde."
11,simic-hybrid,Animal Enhancement,Speed,Your base walking speed is 30 feet.,hybride simic,Amélioration des animaux,Vitesse,Votre vitesse de marche de base est de 30 pieds.
12,simic-hybrid,Animal Enhancement,Darkvision,"You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",hybride simic,Amélioration des animaux,Vision dans le noir,"Vous pouvez voir dans une faible lumière à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une faible lumière. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
13,simic-hybrid,Animal Enhancement,Languages,"You can speak, read, and write Common and your choice of Elvish or Vedalken.",hybride simic,Amélioration des animaux,Langues,"Vous pouvez parler, lire et écrire le commun et, selon votre choix, l'elfique ou le vedalken."
14,simic-hybrid,Animal Enhancement,Manta Glide,"You have ray-like fins that you can use as wings to slow your fall or allow you to glide. When you fall and aren't incapacitated, you can subtract up to 100 feet from the fall when calculating falling damage, and you can move up to 2 feet horizontally for every 1 foot you descend.",hybride simic,Amélioration des animaux,Manta Glide,"Vous avez des nageoires en forme de rayons que vous pouvez utiliser comme des ailes pour ralentir votre chute ou vous permettre de planer. Lorsque vous tombez et que vous n'êtes pas immobilisé, vous pouvez soustraire jusqu'à 100 pieds de la chute lors du calcul des dégâts de chute, et vous pouvez vous déplacer jusqu'à 2 pieds horizontalement pour chaque pied de descente."
15,simic-hybrid,Animal Enhancement,Nimble Climber,You have a climbing speed equal to your walking speed.,hybride simic,Amélioration des animaux,Grimpeur agile,Vous avez une vitesse d'ascension égale à votre vitesse de marche.
16,simic-hybrid,Animal Enhancement,Underwater Adaptation,"You can breathe air and water, and you have a swimming speed equal to your walking speed.",hybride simic,Amélioration des animaux,Adaptation sous-marine,"Vous pouvez respirer de l’air et de l’eau, et vous avez une vitesse de nage égale à votre vitesse de marche."
17,simic-hybrid,Animal Enhancement,Grappling Appendage,"You have two special appendages growing alongside your arms. Choose whether they're both claws or tentacles. As an action, you can use one of them to try to grapple a creature. Each one is also a natural weapon, which you can use to make an unarmed strike. If you hit with it, the target takes bludgeoning damage equal to 1d6 + your Strength modifier, instead of the bludgeoning damage normal for an unarmed strike. Immediately after hitting, you can try to grapple the target as a bonus action. These appendages can't precisely manipulate anything and can't wield weapons, magic items, or other specialized equipment.",hybride simic,Amélioration des animaux,Appendice de grappin,"Vous avez deux appendices spéciaux qui poussent le long de vos bras. Choisissez s'ils sont tous deux des griffes ou des tentacules. En tant qu'action, vous pouvez utiliser l'un d'eux pour essayer d'agripper une créature. Chacun d'eux est également une arme naturelle, que vous pouvez utiliser pour effectuer une attaque à mains nues. Si vous frappez avec, la cible subit des dégâts contondants égaux à 1d6 + votre modificateur de Force, au lieu des dégâts contondants normaux pour une attaque à mains nues. Immédiatement après avoir touché, vous pouvez essayer d'agripper la cible en tant qu'action bonus. Ces appendices ne peuvent rien manipuler avec précision et ne peuvent pas manier d'armes, d'objets magiques ou d'autres équipements spécialisés."
18,simic-hybrid,Animal Enhancement,Carapace,Your skin in places is covered by a thick shell. You gain a +1 bonus to AC when you're not wearing heavy armor.,hybride simic,Amélioration des animaux,Carapace,Votre peau est recouverte par endroits d'une épaisse carapace. Vous obtenez un bonus de +1 à la CA lorsque vous ne portez pas d'armure lourde.
19,simic-hybrid,Animal Enhancement,Acid Spit,"As an action, you can spray acid from glands in your mouth, targeting one creature or object you can see within 30 feet of you. The target takes 2d10 acid damage unless it succeeds on a Dexterity saving throw against a DC equal to 8 + your Constitution modifier + your proficiency bonus. This damage increases by 1d10 when you reach 11th level (3d10) and 17th level (4d10). You can use this trait a number of times equal to your Constitution modifier (minimum of once), and you regain all expended uses of it when you finish a long rest.",hybride simic,Amélioration des animaux,Crachats acides,"Par une action, vous pouvez pulvériser de l'acide à partir de glandes situées dans votre bouche, en ciblant une créature ou un objet visible à 9 mètres ou moins de vous. La cible subit 2d10 dégâts d'acide à moins qu'elle ne réussisse un jet de sauvegarde de Dextérité contre un DD égal à 8 + votre modificateur de Constitution + votre bonus de maîtrise. Ces dégâts augmentent de 1d10 lorsque vous atteignez le niveau 11 (3d10) et le niveau 17 (4d10). Vous pouvez utiliser ce trait un nombre de fois égal à votre modificateur de Constitution (minimum d'une fois), et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long."
