,race,subrace,section,content,race FR,subrace FR,section FR,content FR
17,halfling,Lightfoot Halfling,Languages,"You can speak, read, and write Common and Halfling. The Halfling language isn’t secret, but halflings are loath to share it with others. They write very little, so they don’t have a rich body of literature. Their oral tradition, however, is very strong. Almost all halflings speak Common to converse with the people in whose lands they dwell or through which they are traveling.",Halfling,Halfling pied-léger,Langues,"Vous pouvez parler, lire et écrire le commun et le halfling. La langue des halflings n’est pas secrète, mais les halflings sont réticents à la partager avec les autres. Ils écrivent très peu, ce qui fait qu’ils ne possèdent pas un corpus littéraire riche. Leur tradition orale, en revanche, est très forte. Presque tous les halflings parlent le commun pour converser avec les peuples sur les terres desquels ils vivent ou qu’ils traversent."
18,halfling,Lightfoot Halfling,Naturally Stealthy,You can attempt to hide even when you are obscured only by a creature that is at least one size larger than you.,Halfling,Halfling pied-léger,Naturellement furtif,Vous pouvez tenter de vous cacher même lorsque vous n'êtes masqué que par une créature qui est au moins une taille plus grande que vous.
19,halfling,Stout Halfling,Ability Score Increase,Your Constitution score increases by 1.,Halfling,Halfling robuste,Augmentation du score de capacité,Votre score de Constitution augmente de 1.
20,halfling,Stout Halfling,Age,A halfling reaches adulthood at the age of 20 and generally lives into the middle of his or her second century.,Halfling,Halfling robuste,Âge,Un halfling atteint l'âge adulte à l'âge de 20 ans et vit généralement jusqu'au milieu de son deuxième siècle.
21,halfling,Stout Halfling,Alignment,"Most halflings are lawful good. As a rule, they are good-hearted and kind, hate to see others in pain, and have no tolerance for oppression. They are also very orderly and traditional, leaning heavily on the support of their community and the comfort of their old ways.",Halfling,Halfling robuste,Alignement,"La plupart des halfelins sont loyaux bons. En règle générale, ils sont bons et gentils, détestent voir les autres souffrir et ne tolèrent pas l'oppression. Ils sont également très ordonnés et traditionnels, s'appuyant largement sur le soutien de leur communauté et le confort de leurs anciennes habitudes."
22,halfling,Stout Halfling,Size,Halflings average about 3 feet tall and weigh about 40 pounds. Your size is Small.,Halfling,Halfling robuste,Taille,Les halfelins mesurent en moyenne 90 cm de haut et pèsent environ 18 kg. Votre taille est S.
23,halfling,Stout Halfling,Speed,Your base walking speed is 25 feet.,Halfling,Halfling robuste,Vitesse,Votre vitesse de marche de base est de 25 pieds.
24,halfling,Stout Halfling,Lucky,"When you roll a 1 on the d20 for an attack roll, ability check, or saving throw, you can reroll the die and must use the new roll.",Halfling,Halfling robuste,Chanceux,"Lorsque vous obtenez un 1 sur le d20 pour un jet d'attaque, un test de caractéristique ou un jet de sauvegarde, vous pouvez relancer le dé et devez utiliser le nouveau jet."
25,halfling,Stout Halfling,Brave,You have advantage on saving throws against being frightened.,Halfling,Halfling robuste,Courageux,Vous avez un avantage aux jets de sauvegarde contre la peur.
26,halfling,Stout Halfling,Halfling Nimbleness,You can move through the space of any creature that is of a size larger than yours.,Halfling,Halfling robuste,Agilité des Halflings,Vous pouvez vous déplacer dans l'espace de n'importe quelle créature d'une taille supérieure à la vôtre.
27,halfling,Stout Halfling,Languages,"You can speak, read, and write Common and Halfling. The Halfling language isn’t secret, but halflings are loath to share it with others. They write very little, so they don’t have a rich body of literature. Their oral tradition, however, is very strong. Almost all halflings speak Common to converse with the people in whose lands they dwell or through which they are traveling.",Halfling,Halfling robuste,Langues,"Vous pouvez parler, lire et écrire le commun et le halfling. La langue des halflings n’est pas secrète, mais les halflings sont réticents à la partager avec les autres. Ils écrivent très peu, ce qui fait qu’ils ne possèdent pas un corpus littéraire riche. Leur tradition orale, en revanche, est très forte. Presque tous les halflings parlent le commun pour converser avec les peuples sur les terres desquels ils vivent ou qu’ils traversent."
28,halfling,Stout Halfling,Naturally Stealthy,You can attempt to hide even when you are obscured only by a creature that is at least one size larger than you.,Halfling,Halfling robuste,Naturellement furtif,Vous pouvez tenter de vous cacher même lorsque vous n'êtes masqué que par une créature qui est au moins une taille plus grande que vous.
29,halfling,Stout Halfling,Stout Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage.",Halfling,Halfling robuste,Une résilience robuste,Vous avez un avantage aux jets de sauvegarde contre le poison et vous avez une résistance aux dégâts du poison.
30,halfling,Ghostwise Halfling,Ability Score Increase,Your Wisdom score increases by 1.,Halfling,Halfling Sage-Fantôme,Augmentation du score de capacité,Votre score de Sagesse augmente de 1.
31,halfling,Ghostwise Halfling,Age,A halfling reaches adulthood at the age of 20 and generally lives into the middle of his or her second century.,Halfling,Halfling Sage-Fantôme,Âge,Un halfling atteint l'âge adulte à l'âge de 20 ans et vit généralement jusqu'au milieu de son deuxième siècle.
32,halfling,Ghostwise Halfling,Alignment,"Most halflings are lawful good. As a rule, they are good-hearted and kind, hate to see others in pain, and have no tolerance for oppression. They are also very orderly and traditional, leaning heavily on the support of their community and the comfort of their old ways.",Halfling,Halfling Sage-Fantôme,Alignement,"La plupart des halfelins sont loyaux bons. En règle générale, ils sont bons et gentils, détestent voir les autres souffrir et ne tolèrent pas l'oppression. Ils sont également très ordonnés et traditionnels, s'appuyant largement sur le soutien de leur communauté et le confort de leurs anciennes habitudes."
33,halfling,Ghostwise Halfling,Size,Halflings average about 3 feet tall and weigh about 40 pounds. Your size is Small.,Halfling,Halfling Sage-Fantôme,Taille,Les halfelins mesurent en moyenne 90 cm de haut et pèsent environ 18 kg. Votre taille est S.
34,halfling,Ghostwise Halfling,Speed,Your base walking speed is 25 feet.,Halfling,Halfling Sage-Fantôme,Vitesse,Votre vitesse de marche de base est de 25 pieds.
35,halfling,Ghostwise Halfling,Lucky,"When you roll a 1 on the d20 for an attack roll, ability check, or saving throw, you can reroll the die and must use the new roll.",Halfling,Halfling Sage-Fantôme,Chanceux,"Lorsque vous obtenez un 1 sur le d20 pour un jet d'attaque, un test de caractéristique ou un jet de sauvegarde, vous pouvez relancer le dé et devez utiliser le nouveau jet."
36,halfling,Ghostwise Halfling,Brave,You have advantage on saving throws against being frightened.,Halfling,Halfling Sage-Fantôme,Courageux,Vous avez un avantage aux jets de sauvegarde contre la peur.
37,halfling,Ghostwise Halfling,Halfling Nimbleness,You can move through the space of any creature that is of a size larger than yours.,Halfling,Halfling Sage-Fantôme,Agilité des Halflings,Vous pouvez vous déplacer dans l'espace de n'importe quelle créature d'une taille supérieure à la vôtre.
38,halfling,Ghostwise Halfling,Languages,"You can speak, read, and write Common and Halfling. The Halfling language isn’t secret, but halflings are loath to share it with others. They write very little, so they don’t have a rich body of literature. Their oral tradition, however, is very strong. Almost all halflings speak Common to converse with the people in whose lands they dwell or through which they are traveling.",Halfling,Halfling Sage-Fantôme,Langues,"Vous pouvez parler, lire et écrire le commun et le halfling. La langue des halflings n’est pas secrète, mais les halflings sont réticents à la partager avec les autres. Ils écrivent très peu, ce qui fait qu’ils ne possèdent pas un corpus littéraire riche. Leur tradition orale, en revanche, est très forte. Presque tous les halflings parlent le commun pour converser avec les peuples sur les terres desquels ils vivent ou qu’ils traversent."
39,halfling,Ghostwise Halfling,Naturally Stealthy,You can attempt to hide even when you are obscured only by a creature that is at least one size larger than you.,Halfling,Halfling Sage-Fantôme,Naturellement furtif,Vous pouvez tenter de vous cacher même lorsque vous n'êtes masqué que par une créature qui est au moins une taille plus grande que vous.
40,halfling,Ghostwise Halfling,Stout Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage.",Halfling,Halfling Sage-Fantôme,Une résilience robuste,Vous avez un avantage aux jets de sauvegarde contre le poison et vous avez une résistance aux dégâts du poison.
41,halfling,Ghostwise Halfling,Silent Speech,You can speak telepathically to any creature within 30 feet of you. The creature understands you only if the two of you share a language. You can speak telepathically in this way to one creature at a time.,Halfling,Halfling Sage-Fantôme,Discours silencieux,Vous pouvez parler par télépathie à n'importe quelle créature située à moins de 9 mètres de vous. La créature ne vous comprend que si vous parlez tous les deux la même langue. Vous pouvez ainsi parler par télépathie à une seule créature à la fois.
42,halfling,Mark of Healing,Ability Score Increase,Your Wisdom score increases by 1.,Halfling,Marque de guérison,Augmentation du score de capacité,Votre score de Sagesse augmente de 1.
43,halfling,Mark of Healing,Age,A halfling reaches adulthood at the age of 20 and generally lives into the middle of his or her second century.,Halfling,Marque de guérison,Âge,Un halfling atteint l'âge adulte à l'âge de 20 ans et vit généralement jusqu'au milieu de son deuxième siècle.
44,halfling,Mark of Healing,Alignment,"Most halflings are lawful good. As a rule, they are good-hearted and kind, hate to see others in pain, and have no tolerance for oppression. They are also very orderly and traditional, leaning heavily on the support of their community and the comfort of their old ways.",Halfling,Marque de guérison,Alignement,"La plupart des halfelins sont loyaux bons. En règle générale, ils sont bons et gentils, détestent voir les autres souffrir et ne tolèrent pas l'oppression. Ils sont également très ordonnés et traditionnels, s'appuyant largement sur le soutien de leur communauté et le confort de leurs anciennes habitudes."
45,halfling,Mark of Healing,Size,Halflings average about 3 feet tall and weigh about 40 pounds. Your size is Small.,Halfling,Marque de guérison,Taille,Les halfelins mesurent en moyenne 90 cm de haut et pèsent environ 18 kg. Votre taille est S.
46,halfling,Mark of Healing,Speed,Your base walking speed is 25 feet.,Halfling,Marque de guérison,Vitesse,Votre vitesse de marche de base est de 25 pieds.
47,halfling,Mark of Healing,Lucky,"When you roll a 1 on the d20 for an attack roll, ability check, or saving throw, you can reroll the die and must use the new roll.",Halfling,Marque de guérison,Chanceux,"Lorsque vous obtenez un 1 sur le d20 pour un jet d'attaque, un test de caractéristique ou un jet de sauvegarde, vous pouvez relancer le dé et devez utiliser le nouveau jet."
48,halfling,Mark of Healing,Brave,You have advantage on saving throws against being frightened.,Halfling,Marque de guérison,Courageux,Vous avez un avantage aux jets de sauvegarde contre la peur.
49,halfling,Mark of Healing,Halfling Nimbleness,You can move through the space of any creature that is of a size larger than yours.,Halfling,Marque de guérison,Agilité des Halflings,Vous pouvez vous déplacer dans l'espace de n'importe quelle créature d'une taille supérieure à la vôtre.
50,halfling,Mark of Healing,Languages,"You can speak, read, and write Common and Halfling. The Halfling language isn’t secret, but halflings are loath to share it with others. They write very little, so they don’t have a rich body of literature. Their oral tradition, however, is very strong. Almost all halflings speak Common to converse with the people in whose lands they dwell or through which they are traveling.",Halfling,Marque de guérison,Langues,"Vous pouvez parler, lire et écrire le commun et le halfling. La langue des halflings n’est pas secrète, mais les halflings sont réticents à la partager avec les autres. Ils écrivent très peu, ce qui fait qu’ils ne possèdent pas un corpus littéraire riche. Leur tradition orale, en revanche, est très forte. Presque tous les halflings parlent le commun pour converser avec les peuples sur les terres desquels ils vivent ou qu’ils traversent."
51,halfling,Mark of Healing,Naturally Stealthy,You can attempt to hide even when you are obscured only by a creature that is at least one size larger than you.,Halfling,Marque de guérison,Naturellement furtif,Vous pouvez tenter de vous cacher même lorsque vous n'êtes masqué que par une créature qui est au moins une taille plus grande que vous.
52,halfling,Mark of Healing,Stout Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage.",Halfling,Marque de guérison,Une résilience robuste,Vous avez un avantage aux jets de sauvegarde contre le poison et vous avez une résistance aux dégâts du poison.
53,halfling,Mark of Healing,Silent Speech,You can speak telepathically to any creature within 30 feet of you. The creature understands you only if the two of you share a language. You can speak telepathically in this way to one creature at a time.,Halfling,Marque de guérison,Discours silencieux,Vous pouvez parler par télépathie à n'importe quelle créature située à moins de 9 mètres de vous. La créature ne vous comprend que si vous parlez tous les deux la même langue. Vous pouvez ainsi parler par télépathie à une seule créature à la fois.
54,halfling,Mark of Healing,Medical Intuition,"When you make a Wisdom (Medicine) check or an ability check using an herbalism kit, you can roll a d4 and add the number rolled to the ability check.",Halfling,Marque de guérison,Intuition médicale,"Lorsque vous effectuez un test de Sagesse (Médecine) ou un test de caractéristique en utilisant un kit d'herboristerie, vous pouvez lancer un d4 et ajouter le nombre obtenu au test de caractéristique."
55,halfling,Mark of Healing,Healing Touch,"You can cast the Cure Wounds spell with this trait. Starting at 3rd level, you can also cast Lesser Restoration with it. Once you cast either spell with this trait, you can't cast that spell with it again until you finish a long rest. Wisdom is your spellcasting ability for these spells.",Halfling,Marque de guérison,Toucher guérisseur,"Vous pouvez lancer le sort Guérison des blessures avec ce trait. À partir du niveau 3, vous pouvez également lancer Restauration mineure avec ce trait. Une fois que vous avez lancé l'un ou l'autre des sorts avec ce trait, vous ne pouvez plus lancer ce sort avec lui avant d'avoir terminé un repos long. La Sagesse est votre capacité à lancer ces sorts."
56,halfling,Mark of Healing,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Healing Spells table are added to the spell list of your spellcasting class.",Halfling,Marque de guérison,Sorts de la Marque,"Si vous possédez la capacité de classe Lancer de sorts ou Magie des pactes, les sorts du tableau des sorts de Marque de guérison sont ajoutés à la liste de sorts de votre classe de lanceur de sorts."
57,halfling,Mark of Healing,,"
Spell Level
Spells


1st
Cure Wounds, Healing Word


2nd
Lesser Restoration, Prayer of Healing


3rd
Aura of Vitality, Mass Healing Word


4th
Aura of Purity, Aura of Life


5th
Greater Restoration

",Halfling,Marque de guérison,,"Niveau de sort
Sorts

1er
Soin des blessures, Mot de guérison

2e
Petite restauration, Prière de guérison

3e
Aura de vitalité, Mot de guérison de masse

4e
Aura de pureté, Aura de vie

5e
Grande restauration"
58,halfling,Mark of Hospitality,Ability Score Increase,Your Charisma score increases by 1.,Halfling,Marque d'hospitalité,Augmentation du score de capacité,Votre score de Charisme augmente de 1.
59,halfling,Mark of Hospitality,Age,A halfling reaches adulthood at the age of 20 and generally lives into the middle of his or her second century.,Halfling,Marque d'hospitalité,Âge,Un halfling atteint l'âge adulte à l'âge de 20 ans et vit généralement jusqu'au milieu de son deuxième siècle.
60,halfling,Mark of Hospitality,Alignment,"Most halflings are lawful good. As a rule, they are good-hearted and kind, hate to see others in pain, and have no tolerance for oppression. They are also very orderly and traditional, leaning heavily on the support of their community and the comfort of their old ways.",Halfling,Marque d'hospitalité,Alignement,"La plupart des halfelins sont loyaux bons. En règle générale, ils sont bons et gentils, détestent voir les autres souffrir et ne tolèrent pas l'oppression. Ils sont également très ordonnés et traditionnels, s'appuyant largement sur le soutien de leur communauté et le confort de leurs anciennes habitudes."
61,halfling,Mark of Hospitality,Size,Halflings average about 3 feet tall and weigh about 40 pounds. Your size is Small.,Halfling,Marque d'hospitalité,Taille,Les halfelins mesurent en moyenne 90 cm de haut et pèsent environ 18 kg. Votre taille est S.
62,halfling,Mark of Hospitality,Speed,Your base walking speed is 25 feet.,Halfling,Marque d'hospitalité,Vitesse,Votre vitesse de marche de base est de 25 pieds.
63,halfling,Mark of Hospitality,Lucky,"When you roll a 1 on the d20 for an attack roll, ability check, or saving throw, you can reroll the die and must use the new roll.",Halfling,Marque d'hospitalité,Chanceux,"Lorsque vous obtenez un 1 sur le d20 pour un jet d'attaque, un test de caractéristique ou un jet de sauvegarde, vous pouvez relancer le dé et devez utiliser le nouveau jet."
64,halfling,Mark of Hospitality,Brave,You have advantage on saving throws against being frightened.,Halfling,Marque d'hospitalité,Courageux,Vous avez un avantage aux jets de sauvegarde contre la peur.
65,halfling,Mark of Hospitality,Halfling Nimbleness,You can move through the space of any creature that is of a size larger than yours.,Halfling,Marque d'hospitalité,Agilité des Halflings,Vous pouvez vous déplacer dans l'espace de n'importe quelle créature d'une taille supérieure à la vôtre.
66,halfling,Mark of Hospitality,Languages,"You can speak, read, and write Common and Halfling. The Halfling language isn’t secret, but halflings are loath to share it with others. They write very little, so they don’t have a rich body of literature. Their oral tradition, however, is very strong. Almost all halflings speak Common to converse with the people in whose lands they dwell or through which they are traveling.",Halfling,Marque d'hospitalité,Langues,"Vous pouvez parler, lire et écrire le commun et le halfling. La langue des halflings n’est pas secrète, mais les halflings sont réticents à la partager avec les autres. Ils écrivent très peu, ce qui fait qu’ils ne possèdent pas un corpus littéraire riche. Leur tradition orale, en revanche, est très forte. Presque tous les halflings parlent le commun pour converser avec les peuples sur les terres desquels ils vivent ou qu’ils traversent."
67,halfling,Mark of Hospitality,Naturally Stealthy,You can attempt to hide even when you are obscured only by a creature that is at least one size larger than you.,Halfling,Marque d'hospitalité,Naturellement furtif,Vous pouvez tenter de vous cacher même lorsque vous n'êtes masqué que par une créature qui est au moins une taille plus grande que vous.
68,halfling,Mark of Hospitality,Stout Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage.",Halfling,Marque d'hospitalité,Une résilience robuste,Vous avez un avantage aux jets de sauvegarde contre le poison et vous avez une résistance aux dégâts du poison.
69,halfling,Mark of Hospitality,Silent Speech,You can speak telepathically to any creature within 30 feet of you. The creature understands you only if the two of you share a language. You can speak telepathically in this way to one creature at a time.,Halfling,Marque d'hospitalité,Discours silencieux,Vous pouvez parler par télépathie à n'importe quelle créature située à moins de 9 mètres de vous. La créature ne vous comprend que si vous parlez tous les deux la même langue. Vous pouvez ainsi parler par télépathie à une seule créature à la fois.
70,halfling,Mark of Hospitality,Medical Intuition,"When you make a Wisdom (Medicine) check or an ability check using an herbalism kit, you can roll a d4 and add the number rolled to the ability check.",Halfling,Marque d'hospitalité,Intuition médicale,"Lorsque vous effectuez un test de Sagesse (Médecine) ou un test de caractéristique en utilisant un kit d'herboristerie, vous pouvez lancer un d4 et ajouter le nombre obtenu au test de caractéristique."
71,halfling,Mark of Hospitality,Healing Touch,"You can cast the Cure Wounds spell with this trait. Starting at 3rd level, you can also cast Lesser Restoration with it. Once you cast either spell with this trait, you can't cast that spell with it again until you finish a long rest. Wisdom is your spellcasting ability for these spells.",Halfling,Marque d'hospitalité,Toucher guérisseur,"Vous pouvez lancer le sort Guérison des blessures avec ce trait. À partir du niveau 3, vous pouvez également lancer Restauration mineure avec ce trait. Une fois que vous avez lancé l'un ou l'autre des sorts avec ce trait, vous ne pouvez plus lancer ce sort avec lui avant d'avoir terminé un repos long. La Sagesse est votre capacité à lancer ces sorts."
72,halfling,Mark of Hospitality,Spells of the Mark,"If you have the Spell casting or the Pact Magic class feature, the spells on the Mark of Hospitality Spells table are added to the spell list of your spellcasting class.",Halfling,Marque d'hospitalité,Sorts de la Marque,"Si vous possédez la fonction de classe Lancer de sorts ou Magie des pactes, les sorts du tableau des sorts de la Marque d'hospitalité sont ajoutés à la liste des sorts de votre classe de lanceur de sorts."
73,halfling,Mark of Hospitality,,"
Spell Level
Spells


1st
Goodberry, Sleep


2nd
Aid, Calm Emotions


3rd
Create Food and Water, Leomund's Tiny Hut


4th
Aura of Purity, Mordenkainen's Private Sanctum


5th
Hallow

",Halfling,Marque d'hospitalité,,"Niveau de sort
Sorts

1er
Bonbon, Sommeil

2e
Aide, Calme des émotions

3e
Création de nourriture et d'eau, Petite cabane de Leomund

4e
Aura de pureté, Sanctuaire privé de Mordenkainen

5e
Sanctuarisation"
74,halfling,Mark of Hospitality,Ever Hospitable,"When you make a Charisma (Persuasion) check or an ability check involving brewer's supplies or cook's utensils, you can roll a d4 and add the number rolled to the ability check.",Halfling,Marque d'hospitalité,Toujours hospitalier,"Lorsque vous effectuez un test de Charisme (Persuasion) ou un test de capacité impliquant des fournitures de brasseur ou des ustensiles de cuisine, vous pouvez lancer un d4 et ajouter le nombre obtenu au test de capacité."
75,halfling,Mark of Hospitality,Innkeeper's Magic,"You know the Prestidigitation cantrip. You can also cast the Purify Food and Drink and Unseen Servant spells with this trait. Once you cast either spell with this trait, you can't cast that spell with it again until you finish long rest. Charisma is your spellcasting ability for these spells.",Halfling,Marque d'hospitalité,Magie de l'aubergiste,"Vous connaissez le sort de Prestidigitation. Vous pouvez également lancer les sorts Purification de nourriture et de boisson et Serviteur invisible avec ce trait. Une fois que vous avez lancé l'un ou l'autre sort avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé votre repos long. Le Charisme est votre capacité à lancer ces sorts."
76,halfling,Lotusden Halflings,Ability Score Increase,Your Wisdom score increases by 1.,Halfling,Halflings de Lotusden,Augmentation du score de capacité,Votre score de Sagesse augmente de 1.
77,halfling,Lotusden Halflings,Age,A halfling reaches adulthood at the age of 20 and generally lives into the middle of his or her second century.,Halfling,Halflings de Lotusden,Âge,Un halfling atteint l'âge adulte à l'âge de 20 ans et vit généralement jusqu'au milieu de son deuxième siècle.
78,halfling,Lotusden Halflings,Alignment,"Most halflings are lawful good. As a rule, they are good-hearted and kind, hate to see others in pain, and have no tolerance for oppression. They are also very orderly and traditional, leaning heavily on the support of their community and the comfort of their old ways.",Halfling,Halflings de Lotusden,Alignement,"La plupart des halfelins sont loyaux bons. En règle générale, ils sont bons et gentils, détestent voir les autres souffrir et ne tolèrent pas l'oppression. Ils sont également très ordonnés et traditionnels, s'appuyant largement sur le soutien de leur communauté et le confort de leurs anciennes habitudes."
79,halfling,Lotusden Halflings,Size,Halflings average about 3 feet tall and weigh about 40 pounds. Your size is Small.,Halfling,Halflings de Lotusden,Taille,Les halfelins mesurent en moyenne 90 cm de haut et pèsent environ 18 kg. Votre taille est S.
80,halfling,Lotusden Halflings,Speed,Your base walking speed is 25 feet.,Halfling,Halflings de Lotusden,Vitesse,Votre vitesse de marche de base est de 25 pieds.
81,halfling,Lotusden Halflings,Lucky,"When you roll a 1 on the d20 for an attack roll, ability check, or saving throw, you can reroll the die and must use the new roll.",Halfling,Halflings de Lotusden,Chanceux,"Lorsque vous obtenez un 1 sur le d20 pour un jet d'attaque, un test de caractéristique ou un jet de sauvegarde, vous pouvez relancer le dé et devez utiliser le nouveau jet."
82,halfling,Lotusden Halflings,Brave,You have advantage on saving throws against being frightened.,Halfling,Halflings de Lotusden,Courageux,Vous avez un avantage aux jets de sauvegarde contre la peur.
83,halfling,Lotusden Halflings,Halfling Nimbleness,You can move through the space of any creature that is of a size larger than yours.,Halfling,Halflings de Lotusden,Agilité des Halflings,Vous pouvez vous déplacer dans l'espace de n'importe quelle créature d'une taille supérieure à la vôtre.
84,halfling,Lotusden Halflings,Languages,"You can speak, read, and write Common and Halfling. The Halfling language isn’t secret, but halflings are loath to share it with others. They write very little, so they don’t have a rich body of literature. Their oral tradition, however, is very strong. Almost all halflings speak Common to converse with the people in whose lands they dwell or through which they are traveling.",Halfling,Halflings de Lotusden,Langues,"Vous pouvez parler, lire et écrire le commun et le halfling. La langue des halflings n’est pas secrète, mais les halflings sont réticents à la partager avec les autres. Ils écrivent très peu, ce qui fait qu’ils ne possèdent pas un corpus littéraire riche. Leur tradition orale, en revanche, est très forte. Presque tous les halflings parlent le commun pour converser avec les peuples sur les terres desquels ils vivent ou qu’ils traversent."
85,halfling,Lotusden Halflings,Naturally Stealthy,You can attempt to hide even when you are obscured only by a creature that is at least one size larger than you.,Halfling,Halflings de Lotusden,Naturellement furtif,Vous pouvez tenter de vous cacher même lorsque vous n'êtes masqué que par une créature qui est au moins une taille plus grande que vous.
86,halfling,Lotusden Halflings,Stout Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage.",Halfling,Halflings de Lotusden,Une résilience robuste,Vous avez un avantage aux jets de sauvegarde contre le poison et vous avez une résistance aux dégâts du poison.
87,halfling,Lotusden Halflings,Silent Speech,You can speak telepathically to any creature within 30 feet of you. The creature understands you only if the two of you share a language. You can speak telepathically in this way to one creature at a time.,Halfling,Halflings de Lotusden,Discours silencieux,Vous pouvez parler par télépathie à n'importe quelle créature située à moins de 9 mètres de vous. La créature ne vous comprend que si vous parlez tous les deux la même langue. Vous pouvez ainsi parler par télépathie à une seule créature à la fois.
