,race,subrace,section,content,race FR,subrace FR,section FR,content FR
10,lizardfolk,lizardfolk,Hungry Jaws,"In battle, you can throw yourself into a vicious feeding frenzy. As a bonus action, you can make a special attack with your bite. If the attack hits, it deals its normal damage, and you gain temporary hit points equal to your Constitution modifier (minimum of 1), and you can't use this trait again until you finish a short or long rest.",hommes-lézards,hommes-lézards,Mâchoires affamées,"En combat, vous pouvez vous lancer dans une frénésie alimentaire vicieuse. En tant qu'action bonus, vous pouvez effectuer une attaque spéciale avec votre morsure. Si l'attaque touche, elle inflige ses dégâts normaux et vous gagnez des points de vie temporaires égaux à votre modificateur de Constitution (minimum de 1), et vous ne pouvez pas utiliser à nouveau ce trait avant d'avoir terminé un repos court ou long."
11,lizardfolk,lizardfolk,Languages,"You can speak, read, and write Common and Draconic.",hommes-lézards,hommes-lézards,Langues,"Vous pouvez parler, lire et écrire le commun et le draconique."
12,lizardfolk,Lizardfolk Quirks,Ability Score Increase,"Your Constitution score increases by 2, and your Wisdom score increases by 1.",hommes-lézards,Les bizarreries des hommes-lézards,Augmentation du score de capacité,Votre score de Constitution augmente de 2 et votre score de Sagesse augmente de 1.
13,lizardfolk,Lizardfolk Quirks,Age,Lizardfolk reach maturity around age 14 and rarely live longer than 60 years.,hommes-lézards,Les bizarreries des hommes-lézards,Âge,Les hommes-lézards atteignent la maturité vers l'âge de 14 ans et vivent rarement plus de 60 ans.
14,lizardfolk,Lizardfolk Quirks,Alignment,"Most lizardfolk are neutral. They see the world as a place of predators and prey, where life and death are natural processes. They wish only to survive, and prefer to leave other creatures to their own devices.",hommes-lézards,Les bizarreries des hommes-lézards,Alignement,"La plupart des hommes-lézards sont neutres. Ils voient le monde comme un lieu de prédateurs et de proies, où la vie et la mort sont des processus naturels. Ils ne souhaitent que survivre et préfèrent laisser les autres créatures se débrouiller seules."
15,lizardfolk,Lizardfolk Quirks,Size,"Lizardfolk are a little bulkier and taller than humans, and their colorful frills make them appear even larger. Your size is Medium. Your height is 4'9"" with a modifier of +2d10. Your weight is 120 lbs. with a modifier of +(height roll) x 2d6.",hommes-lézards,Les bizarreries des hommes-lézards,Taille,"Les hommes-lézards sont un peu plus gros et plus grands que les humains, et leurs volants colorés les font paraître encore plus grands. Votre taille est M. Votre taille est de 1,45 m avec un modificateur de +2d10. Votre poids est de 54 kg avec un modificateur de +(jet de taille) x 2d6."
16,lizardfolk,Lizardfolk Quirks,Speed,"Your base walking speed is 30 feet, and you have a swimming speed of 30 feet.",hommes-lézards,Les bizarreries des hommes-lézards,Vitesse,Votre vitesse de marche de base est de 30 pieds et vous avez une vitesse de nage de 30 pieds.
17,lizardfolk,Lizardfolk Quirks,Bite,"Your fanged maw is a natural weapon, which you can use to make unarmed strikes. If you hit with it, you deal piercing damage equal to 1d6 + your Strength modifier, instead of the bludgeoning damage normal for an unarmed strike.",hommes-lézards,Les bizarreries des hommes-lézards,Mordre,"Votre gueule à crocs est une arme naturelle que vous pouvez utiliser pour effectuer des attaques à mains nues. Si vous frappez avec elle, vous infligez des dégâts perforants égaux à 1d6 + votre modificateur de Force, au lieu des dégâts contondants normaux pour une attaque à mains nues."
18,lizardfolk,Lizardfolk Quirks,Cunning Artisan,"As part of a short rest, you can harvest bone and hide from a slain beast, construct, dragon, monstrosity, or plant creature of size small or larger to create one of the following items: a shield, a club, a javelin, or 1d4 darts or blowgun needles. To use this trait, you need a blade, such as a dagger, or appropriate artisan's tools, such as leatherworker's tools.",hommes-lézards,Les bizarreries des hommes-lézards,Artisan rusé,"Dans le cadre d'un repos court, vous pouvez récolter des os et de la peau d'une créature animale, artificielle, dragon, monstruosité ou végétale tuée de petite ou grande taille pour créer l'un des objets suivants : un bouclier, une massue, un javelot ou 1d4 fléchettes ou aiguilles de sarbacane. Pour utiliser cette aptitude, vous avez besoin d'une lame, comme une dague, ou d'outils d'artisan appropriés, comme des outils de maroquinier."
19,lizardfolk,Lizardfolk Quirks,Hold Breath,You can hold your breath for up to 15 minutes at a time.,hommes-lézards,Les bizarreries des hommes-lézards,Retenir son souffle,Vous pouvez retenir votre souffle jusqu’à 15 minutes d’affilée.
20,lizardfolk,Lizardfolk Quirks,Hunter's Lore,"You gain proficiency with two of the following skills of your choice: Animal Handling, Nature, Perception, Stealth, and Survival.",hommes-lézards,Les bizarreries des hommes-lézards,Connaissance du chasseur,"Vous acquérez la maîtrise de deux des compétences suivantes de votre choix : Dressage d'animaux, Nature, Perception, Furtivité et Survie."
21,lizardfolk,Lizardfolk Quirks,Natural Armor,"You have tough, scaly skin. When you aren't wearing armor, your AC is 13 + your Dexterity modifier. You can use your natural armor to determine your AC if the armor you wear would leave you with a lower AC. A shield's benefits apply as normal while you use your natural armor.",hommes-lézards,Les bizarreries des hommes-lézards,Armure naturelle,"Vous avez une peau résistante et écailleuse. Lorsque vous ne portez pas d'armure, votre CA est de 13 + votre modificateur de Dextérité. Vous pouvez utiliser votre armure naturelle pour déterminer votre CA si l'armure que vous portez vous laisse avec une CA inférieure. Les avantages d'un bouclier s'appliquent normalement lorsque vous utilisez votre armure naturelle."
22,lizardfolk,Lizardfolk Quirks,Hungry Jaws,"In battle, you can throw yourself into a vicious feeding frenzy. As a bonus action, you can make a special attack with your bite. If the attack hits, it deals its normal damage, and you gain temporary hit points equal to your Constitution modifier (minimum of 1), and you can't use this trait again until you finish a short or long rest.",hommes-lézards,Les bizarreries des hommes-lézards,Mâchoires affamées,"En combat, vous pouvez vous lancer dans une frénésie alimentaire vicieuse. En tant qu'action bonus, vous pouvez effectuer une attaque spéciale avec votre morsure. Si l'attaque touche, elle inflige ses dégâts normaux et vous gagnez des points de vie temporaires égaux à votre modificateur de Constitution (minimum de 1), et vous ne pouvez pas utiliser à nouveau ce trait avant d'avoir terminé un repos court ou long."
23,lizardfolk,Lizardfolk Quirks,Languages,"You can speak, read, and write Common and Draconic.",hommes-lézards,Les bizarreries des hommes-lézards,Langues,"Vous pouvez parler, lire et écrire le commun et le draconique."
24,lizardfolk,Lizardfolk Quirks,,"
d8
Quirk


1
You hate waste and see no reason not to scavenge fallen enemies. Fingers are tasty and portable!


2
You sleep best while mostly submerged in water.


3
Money is meaningless to you.


4
You think there are only two species of humanoid: lizardfolk and meat.


5
You have learned to laugh. You use this talent in response to all emotional situations, to better fit in with your comrades.


6
You still don't understand how metaphors work. That doesn't stop you from using them at every opportunity.


7
You appreciate the soft humanoids who realize they need chain mail and swords to match the gifts you were born with.


8
You enjoy eating your food while it's still wriggling.

",hommes-lézards,Les bizarreries des hommes-lézards,,"d8
Alter

1
Vous détestez le gaspillage et ne voyez aucune raison de ne pas récupérer les ennemis tombés. Les doigts sont savoureux et portables !

2
Vous dormez mieux lorsque vous êtes presque entièrement immergé dans l'eau.

3
L'argent n'a aucune importance pour vous.

4
Vous pensez qu'il n'existe que deux espèces d'humanoïdes : les hommes-lézards et la viande.

5
Vous avez appris à rire. Vous utilisez ce talent en réponse à toutes les situations émotionnelles, pour mieux vous intégrer à vos camarades.

6
Vous ne comprenez toujours pas comment fonctionnent les métaphores. Cela ne vous empêche pas de les utiliser à chaque occasion.

7
Vous appréciez les humanoïdes doux qui réalisent qu'ils ont besoin de cottes de mailles et d'épées pour correspondre aux dons avec lesquels vous êtes né.

8
Vous aimez manger votre nourriture pendant qu'elle se tortille encore."
25,lizardfolk,Lizardfolk MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",hommes-lézards,Hommes Lézards MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
26,lizardfolk,Lizardfolk MPMM,Age,Lizardfolk reach maturity around age 14 and rarely live longer than 60 years.,hommes-lézards,Hommes Lézards MPMM,Âge,Les hommes-lézards atteignent la maturité vers l'âge de 14 ans et vivent rarement plus de 60 ans.
27,lizardfolk,Lizardfolk MPMM,Alignment,"Most lizardfolk are neutral. They see the world as a place of predators and prey, where life and death are natural processes. They wish only to survive, and prefer to leave other creatures to their own devices.",hommes-lézards,Hommes Lézards MPMM,Alignement,"La plupart des hommes-lézards sont neutres. Ils voient le monde comme un lieu de prédateurs et de proies, où la vie et la mort sont des processus naturels. Ils ne souhaitent que survivre et préfèrent laisser les autres créatures se débrouiller seules."
28,lizardfolk,Lizardfolk MPMM,Size,Medium,hommes-lézards,Hommes Lézards MPMM,Taille,Moyen
29,lizardfolk,Lizardfolk MPMM,Speed,"Your walking speed is 30 feet, and you have a swimming speed equal to your walking speed.",hommes-lézards,Hommes Lézards MPMM,Vitesse,Votre vitesse de marche est de 30 pieds et vous avez une vitesse de nage égale à votre vitesse de marche.
30,lizardfolk,Lizardfolk MPMM,Bite,"You have a fanged maw that you can use to make unarmed strikes. When you hit with it, the strike deals 1d6 + your Strength modifier slashing damage, instead of the bludgeoning damage normal for an unarmed strike.",hommes-lézards,Hommes Lézards MPMM,Mordre,"Vous disposez d'une gueule à crocs que vous pouvez utiliser pour effectuer des attaques à mains nues. Lorsque vous frappez avec elle, l'attaque inflige 1d6 + votre modificateur de Force de dégâts tranchants, au lieu des dégâts contondants normaux pour une attaque à mains nues."
31,lizardfolk,Lizardfolk MPMM,Cunning Artisan,"As part of a short rest, you can harvest bone and hide from a slain beast, construct, dragon, monstrosity, or plant creature of size small or larger to create one of the following items: a shield, a club, a javelin, or 1d4 darts or blowgun needles. To use this trait, you need a blade, such as a dagger, or appropriate artisan's tools, such as leatherworker's tools.",hommes-lézards,Hommes Lézards MPMM,Artisan rusé,"Dans le cadre d'un repos court, vous pouvez récolter des os et de la peau d'une créature animale, artificielle, dragon, monstruosité ou végétale tuée de petite ou grande taille pour créer l'un des objets suivants : un bouclier, une massue, un javelot ou 1d4 fléchettes ou aiguilles de sarbacane. Pour utiliser cette aptitude, vous avez besoin d'une lame, comme une dague, ou d'outils d'artisan appropriés, comme des outils de maroquinier."
32,lizardfolk,Lizardfolk MPMM,Hold Breath,You can hold your breath for up to 15 minutes at a time.,hommes-lézards,Hommes Lézards MPMM,Retenir son souffle,Vous pouvez retenir votre souffle jusqu’à 15 minutes d’affilée.
33,lizardfolk,Lizardfolk MPMM,Hunter's Lore,"You gain proficiency with two of the following skills of your choice: Animal Handling, Nature, Perception, Stealth, and Survival.",hommes-lézards,Hommes Lézards MPMM,Connaissance du chasseur,"Vous acquérez la maîtrise de deux des compétences suivantes de votre choix : Dressage d'animaux, Nature, Perception, Furtivité et Survie."
34,lizardfolk,Lizardfolk MPMM,Natural Armor,"You have tough, scaly skin. When you aren't wearing armor, your base AC is 13 + Dexterity modifier. You can use your natural armor to determine your AC if the armor you wear would leave you with a lower AC. A shield's benefits apply as normal while you use your natural armor.",hommes-lézards,Hommes Lézards MPMM,Armure naturelle,"Vous avez une peau résistante et écailleuse. Lorsque vous ne portez pas d'armure, votre CA de base est de 13 + modificateur de Dextérité. Vous pouvez utiliser votre armure naturelle pour déterminer votre CA si l'armure que vous portez vous laisse avec une CA inférieure. Les avantages d'un bouclier s'appliquent normalement lorsque vous utilisez votre armure naturelle."
35,lizardfolk,Lizardfolk MPMM,Hungry Jaws,"You can throw yourself into a feeding frenzy. As a bonus action, you can make a special attack with your Bite. If the attack hits, it deals its normal damage, and you gain temporary hit points equal to your proficiency bonus. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",hommes-lézards,Hommes Lézards MPMM,Mâchoires affamées,"Vous pouvez vous lancer dans une frénésie alimentaire. Par une action bonus, vous pouvez effectuer une attaque spéciale avec votre Morsure. Si l'attaque touche, elle inflige ses dégâts normaux et vous gagnez des points de vie temporaires égaux à votre bonus de maîtrise. Vous pouvez utiliser cette aptitude un nombre de fois égal à votre bonus de maîtrise et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long."
36,lizardfolk,Lizardfolk MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",hommes-lézards,Hommes Lézards MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
37,lizardfolk,Lizardfolk MPMM,,"
d8
Quirk


1
You hate waste and see no reason not to scavenge fallen enemies. Fingers are tasty and portable!


2
You sleep best while mostly submerged in water.


3
Money is meaningless to you.


4
You think there are only two species of humanoid: lizardfolk and meat.


5
You have learned to laugh. You use this talent in response to all emotional situations, to better fit in with your comrades.


6
You still don't understand how metaphors work. That doesn't stop you from using them at every opportunity.


7
You appreciate the soft humanoids who realize they need chain mail and swords to match the gifts you were born with.


8
You enjoy eating your food while it's still wriggling.

",hommes-lézards,Hommes Lézards MPMM,,"d8
Alter

1
Vous détestez le gaspillage et ne voyez aucune raison de ne pas récupérer les ennemis tombés. Les doigts sont savoureux et portables !

2
Vous dormez mieux lorsque vous êtes presque entièrement immergé dans l'eau.

3
L'argent n'a aucune importance pour vous.

4
Vous pensez qu'il n'existe que deux espèces d'humanoïdes : les hommes-lézards et la viande.

5
Vous avez appris à rire. Vous utilisez ce talent en réponse à toutes les situations émotionnelles, pour mieux vous intégrer à vos camarades.

6
Vous ne comprenez toujours pas comment fonctionnent les métaphores. Cela ne vous empêche pas de les utiliser à chaque occasion.

7
Vous appréciez les humanoïdes doux qui réalisent qu'ils ont besoin de cottes de mailles et d'épées pour correspondre aux dons avec lesquels vous êtes né.

8
Vous aimez manger votre nourriture pendant qu'elle se tortille encore."
38,lizardfolk,Lizardfolk MPMM,Nature's Intuition,"Thanks to your mystical connection to nature, you gain proficiency with two of the following skills of your choice: Animal Handling, Medicine, Nature, Perception, Stealth, or Survival.",hommes-lézards,Hommes Lézards MPMM,L'intuition de la nature,"Grâce à votre connexion mystique avec la nature, vous maîtrisez deux des compétences suivantes de votre choix : manipulation d'animaux, médecine, nature, perception, furtivité ou survie."
