,race,subrace,section,content,race FR,subrace FR,section FR,content FR
13,minotaur,Myth of Mogis and the Minotaurs,Horns,"Your horns are natural melee weapons, which you can use to make unarmed strikes. If you hit with them, you deal piercing damage equal to 1d6 +your Strength modifier. instead of the bludgeoning damage normal for an unarmed strike.",minotaure,Le mythe de Mogis et des Minotaures,Cornes,"Vos cornes sont des armes de mêlée naturelles, que vous pouvez utiliser pour effectuer des attaques à mains nues. Si vous frappez avec elles, vous infligez des dégâts perforants égaux à 1d6 + votre modificateur de Force, au lieu des dégâts contondants normaux pour une attaque à mains nues."
14,minotaur,Myth of Mogis and the Minotaurs,Goring Rush,"Immediately after you use the Dash action on your turn and move at least 20 feet, you can make one melee attack with your horns as a bonus action.",minotaure,Le mythe de Mogis et des Minotaures,Ruée vers l'or,"Immédiatement après avoir utilisé l'action Dash pendant votre tour et vous être déplacé d'au moins 20 pieds, vous pouvez effectuer une attaque au corps à corps avec vos cornes en tant qu'action bonus."
15,minotaur,Myth of Mogis and the Minotaurs,Hammering Horns,"Immediately after you hit a creature with a melee attack as part of the Attack action on your turn, you can use a bonus action to attempt to shove that target with your horns. The target must be no more than one size larger than you and within 5 feet of you. Unless it succeeds on a Strength saving throw against a DC equal to 8 + your proficiency bonus+ your Strength modifier, you push it up to 10 feet away from you.",minotaure,Le mythe de Mogis et des Minotaures,Cornes de marteau,"Immédiatement après avoir touché une créature avec une attaque au corps à corps dans le cadre de l'action Attaquer de votre tour, vous pouvez utiliser une action bonus pour tenter de pousser cette cible avec vos cornes. La cible ne doit pas être plus grande que vous d'une taille et se trouver à 1,50 mètre ou moins de vous. À moins qu'elle ne réussisse un jet de sauvegarde de Force contre un DD égal à 8 + votre bonus de maîtrise + votre modificateur de Force, vous la poussez jusqu'à 3 mètres de vous."
16,minotaur,Myth of Mogis and the Minotaurs,Imposing Presence,You have proficiency in one of the following skills of your choice: Intimidation or Persuasion.,minotaure,Le mythe de Mogis et des Minotaures,Présence imposante,"Vous maîtrisez l’une des compétences suivantes, de votre choix : Intimidation ou Persuasion."
17,minotaur,Myth of Mogis and the Minotaurs,Languages,"You can speak, read, and write Common and Minotaur.",minotaure,Le mythe de Mogis et des Minotaures,Langues,"Vous pouvez parler, lire et écrire le commun et le minotaure."
18,minotaur,Minotaur namesake,Ability Score Increase,"Your Strength score increases by 2, and your Constitution score increases by 1.",minotaure,Homonyme du Minotaure,Augmentation du score de capacité,Votre score de Force augmente de 2 et votre score de Constitution augmente de 1.
19,minotaur,Minotaur namesake,Alignment,"Most minotaurs who join the Boros Legion lean toward lawful alignments, while those associated with the Cult of Rakdos or the Gruul Clans tend toward chaotic alignments.",minotaure,Homonyme du Minotaure,Alignement,"La plupart des minotaures qui rejoignent la Légion de Boros penchent vers des alignements légaux, tandis que ceux associés au Culte de Rakdos ou aux Clans Gruul tendent vers des alignements chaotiques."
20,minotaur,Minotaur namesake,Size,"Minotaurs average over 6 feet in height, and they have stocky builds. Your size is Medium.",minotaure,Homonyme du Minotaure,Taille,"Les minotaures mesurent en moyenne plus de 1,80 m de haut et sont trapus. Votre taille est M."
21,minotaur,Minotaur namesake,Speed,Your base walking speed is 30 feet.,minotaure,Homonyme du Minotaure,Vitesse,Votre vitesse de marche de base est de 30 pieds.
22,minotaur,Minotaur namesake,Horns,"Your horns are natural melee weapons, which you can use to make unarmed strikes. If you hit with them, you deal piercing damage equal to 1d6 +your Strength modifier. instead of the bludgeoning damage normal for an unarmed strike.",minotaure,Homonyme du Minotaure,Cornes,"Vos cornes sont des armes de mêlée naturelles, que vous pouvez utiliser pour effectuer des attaques à mains nues. Si vous frappez avec elles, vous infligez des dégâts perforants égaux à 1d6 + votre modificateur de Force, au lieu des dégâts contondants normaux pour une attaque à mains nues."
23,minotaur,Minotaur namesake,Goring Rush,"Immediately after you use the Dash action on your turn and move at least 20 feet, you can make one melee attack with your horns as a bonus action.",minotaure,Homonyme du Minotaure,Ruée vers l'or,"Immédiatement après avoir utilisé l'action Dash pendant votre tour et vous être déplacé d'au moins 20 pieds, vous pouvez effectuer une attaque au corps à corps avec vos cornes en tant qu'action bonus."
24,minotaur,Minotaur namesake,Hammering Horns,"Immediately after you hit a creature with a melee attack as part of the Attack action on your turn, you can use a bonus action to attempt to shove that target with your horns. The target must be no more than one size larger than you and within 5 feet of you. Unless it succeeds on a Strength saving throw against a DC equal to 8 + your proficiency bonus+ your Strength modifier, you push it up to 10 feet away from you.",minotaure,Homonyme du Minotaure,Cornes de marteau,"Immédiatement après avoir touché une créature avec une attaque au corps à corps dans le cadre de l'action Attaquer de votre tour, vous pouvez utiliser une action bonus pour tenter de pousser cette cible avec vos cornes. La cible ne doit pas être plus grande que vous d'une taille et se trouver à 1,50 mètre ou moins de vous. À moins qu'elle ne réussisse un jet de sauvegarde de Force contre un DD égal à 8 + votre bonus de maîtrise + votre modificateur de Force, vous la poussez jusqu'à 3 mètres de vous."
25,minotaur,Minotaur namesake,Imposing Presence,You have proficiency in one of the following skills of your choice: Intimidation or Persuasion.,minotaure,Homonyme du Minotaure,Présence imposante,"Vous maîtrisez l’une des compétences suivantes, de votre choix : Intimidation ou Persuasion."
26,minotaur,Minotaur namesake,Languages,"You can speak, read, and write Common and Minotaur.",minotaure,Homonyme du Minotaure,Langues,"Vous pouvez parler, lire et écrire le commun et le minotaure."
27,minotaur,Minotaur namesake,,"
d8
Ancestor's Qualities


1
My namesake defeated a massive enemy.


2
My namesake was known for fierce devotion to a god.


3
My namesake was a respected leader of other warriors.


4
My namesake ran the entire breadth of Phoberos in order to warn the minotaurs of an Akroan attack.


5
My namesake was famous for great magical ability.


6
My namesake was a hero's devoted companion.


7
My namesake is remembered for incredible generosity.


8
My namesake was a great oracle.

",minotaure,Homonyme du Minotaure,,"d8
Qualités de l'ancêtre

1
Mon homonyme a vaincu un ennemi de taille.

2
Mon homonyme était connu pour sa dévotion féroce envers un dieu.

3
Mon homonyme était un chef respecté d'autres guerriers.

4
Mon homonyme a parcouru toute la largeur de Phoberos afin d'avertir les minotaures d'une attaque d'Akroan.

5
Mon homonyme était célèbre pour ses grandes capacités magiques.

6
Mon homonyme était le compagnon dévoué d'un héros.

7
Mon homonyme est connu pour son incroyable générosité.

8
Mon homonyme était un grand oracle."
28,minotaur,Minotaur MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",minotaure,Minotaure MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
29,minotaur,Minotaur MPMM,Alignment,"Most minotaurs who join the Boros Legion lean toward lawful alignments, while those associated with the Cult of Rakdos or the Gruul Clans tend toward chaotic alignments.",minotaure,Minotaure MPMM,Alignement,"La plupart des minotaures qui rejoignent la Légion de Boros penchent vers des alignements légaux, tandis que ceux associés au Culte de Rakdos ou aux Clans Gruul tendent vers des alignements chaotiques."
30,minotaur,Minotaur MPMM,Size,Medium,minotaure,Minotaure MPMM,Taille,Moyen
31,minotaur,Minotaur MPMM,Speed,30 ft.,minotaure,Minotaure MPMM,Vitesse,30 pieds
32,minotaur,Minotaur MPMM,Horns,"You have horns that you can use to make unarmed strikes. When you hit with them, the strike deals 1d6 + your Strength modifier piercing damage, instead of the bludgeoning damage normal for an unarmed strike.",minotaure,Minotaure MPMM,Cornes,"Vous avez des cornes que vous pouvez utiliser pour effectuer des attaques à mains nues. Lorsque vous frappez avec elles, l'attaque inflige 1d6 + votre modificateur de Force de dégâts perforants, au lieu des dégâts contondants normaux pour une attaque à mains nues."
33,minotaur,Minotaur MPMM,Goring Rush,"Immediately after you take the Dash action on your turn and move at least 20 feet, you can make one melee attack with your Horns as a bonus action.",minotaure,Minotaure MPMM,Ruée vers l'or,"Immédiatement après avoir effectué l'action Dash pendant votre tour et vous être déplacé d'au moins 20 pieds, vous pouvez effectuer une attaque au corps à corps avec vos cornes en tant qu'action bonus."
34,minotaur,Minotaur MPMM,Hammering Horns,"Immediately after you hit a creature with a melee attack as part of the Attack action on your turn, you can use a bonus action to attempt to push that target with your horns. The target must be within 5 feet of you and no more than one size larger than you. Unless it succeeds on a Strength saving throw against a DC equal to 8 + your proficiency bonus + your Strength modifier, you can push it up to 10 feet away from you.",minotaure,Minotaure MPMM,Cornes de marteau,"Immédiatement après avoir touché une créature avec une attaque au corps à corps dans le cadre de l'action Attaquer de votre tour, vous pouvez utiliser une action bonus pour tenter de pousser cette cible avec vos cornes. La cible doit être à 1,50 mètre ou moins de vous et ne pas être plus grande qu'une taille de plus que vous. À moins qu'elle ne réussisse un jet de sauvegarde de Force contre un DD égal à 8 + votre bonus de maîtrise + votre modificateur de Force, vous pouvez la pousser jusqu'à 3 mètres de vous."
35,minotaur,Minotaur MPMM,Imposing Presence,You have proficiency in one of the following skills of your choice: Intimidation or Persuasion.,minotaure,Minotaure MPMM,Présence imposante,"Vous maîtrisez l’une des compétences suivantes, de votre choix : Intimidation ou Persuasion."
36,minotaur,Minotaur MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",minotaure,Minotaure MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
37,minotaur,Minotaur MPMM,,"
d8
Ancestor's Qualities


1
My namesake defeated a massive enemy.


2
My namesake was known for fierce devotion to a god.


3
My namesake was a respected leader of other warriors.


4
My namesake ran the entire breadth of Phoberos in order to warn the minotaurs of an Akroan attack.


5
My namesake was famous for great magical ability.


6
My namesake was a hero's devoted companion.


7
My namesake is remembered for incredible generosity.


8
My namesake was a great oracle.

",minotaure,Minotaure MPMM,,"d8
Qualités de l'ancêtre

1
Mon homonyme a vaincu un ennemi de taille.

2
Mon homonyme était connu pour sa dévotion féroce envers un dieu.

3
Mon homonyme était un chef respecté d'autres guerriers.

4
Mon homonyme a parcouru toute la largeur de Phoberos afin d'avertir les minotaures d'une attaque d'Akroan.

5
Mon homonyme était célèbre pour ses grandes capacités magiques.

6
Mon homonyme était le compagnon dévoué d'un héros.

7
Mon homonyme est connu pour son incroyable générosité.

8
Mon homonyme était un grand oracle."
38,minotaur,Minotaur MPMM,Labyrinthine Recall,"You always know which direction is north, and you have advantage on any Wisdom (Survival) check you make to navigate or track.",minotaure,Minotaure MPMM,Rappel labyrinthique,Vous savez toujours dans quelle direction se trouve le nord et vous avez un avantage sur tout test de Sagesse (Survie) que vous effectuez pour naviguer ou suivre.
