,race,subrace,section,content,race FR,subrace FR,section FR,content FR
29,raptor,Mistral Raptor,Size,"Raptors are lean, muscular hunters, but they stand less than 4 feet tall. Their light builds usually lend themselves to bodies that weigh far less than one would expect for their height, averaging around only 35 pounds. Your size is Small.",rapace,Rapace Mistral,Taille,"Les rapaces sont des chasseurs minces et musclés, mais ils mesurent moins de 1,20 mètre. Leur silhouette légère leur permet généralement de peser bien moins que ce à quoi on pourrait s'attendre compte tenu de leur taille, avec une moyenne d'environ 16 kg seulement. Votre taille est S."
30,raptor,Mistral Raptor,Speed,Your base walking speed is 25 feet.,rapace,Rapace Mistral,Vitesse,Votre vitesse de marche de base est de 25 pieds.
31,raptor,Mistral Raptor,Glide,"Using your feathered arms, you can slow your fall, and glide short distances. When falling you can use your reaction to spread your arms, stiffen your wing feathers, and slow your descent. While doing so, you continue to fall gently at a speed of 60 feet per round, taking no fall damage when you land. If you would fall at least 10 feet in this way, you may fly up to your movement speed in one direction you choose, although you cannot choose to move upwards, landing in the space you finish your movement. You cannot glide while carrying heavy weapons or wielding a shield (though you may drop any held items as part of your reaction to spread your arms). You cannot glide while wearing heavy armor, or if you are encumbered.",rapace,Rapace Mistral,Glisser,"En utilisant vos bras emplumés, vous pouvez ralentir votre chute et planer sur de courtes distances. Lorsque vous tombez, vous pouvez utiliser votre réaction pour écarter vos bras, raidir vos plumes d'ailes et ralentir votre descente. Ce faisant, vous continuez à tomber doucement à une vitesse de 18 mètres par round, ne subissant aucun dégât de chute à l'atterrissage. Si vous tombez d'au moins 3 mètres de cette façon, vous pouvez voler jusqu'à votre vitesse de déplacement dans une direction de votre choix, bien que vous ne puissiez pas choisir de vous déplacer vers le haut, en atterrissant dans l'espace où vous terminez votre mouvement. Vous ne pouvez pas planer lorsque vous portez des armes lourdes ou brandissez un bouclier (bien que vous puissiez laisser tomber tout objet tenu dans le cadre de votre réaction pour écarter vos bras). Vous ne pouvez pas planer lorsque vous portez une armure lourde ou si vous êtes encombré."
32,raptor,Mistral Raptor,Talons,"Your sharp claws aid you in unarmed combat andwhile climbing. Your damage for an unarmed strike is 1d4 piercing damage. Additionally, you have advantage on Strength (Athletics) checks made to climb any surface your talons could reasonably grip.",rapace,Rapace Mistral,Serres,"Vos griffes acérées vous aident au combat à mains nues et lors de vos ascensions. Vos dégâts pour une attaque à mains nues sont de 1d4 dégâts perforants. De plus, vous bénéficiez d'un avantage sur les tests de Force (Athlétisme) effectués pour grimper sur toute surface que vos serres peuvent raisonnablement saisir."
33,raptor,Mistral Raptor,Keen Senses,You have proficiency in the Perception skill.,rapace,Rapace Mistral,Sens aiguisés,Vous maîtrisez la compétence Perception.
34,raptor,Mistral Raptor,Woodland Hunter,Your accuracy allows you to treat three-quarters cover as half cover and half cover as no cover.,rapace,Rapace Mistral,Chasseur des bois,Votre précision vous permet de traiter les trois quarts de couverture comme une demi-couverture et la moitié de couverture comme aucune couverture.
35,raptor,Mistral Raptor,Hunter’s Training,"You have proficiency with the longbow, short bow, and spear. Additionally, your familiarity with the longbow means that it is not considered a heavy weapon for you.",rapace,Rapace Mistral,Formation de chasseur,"Vous maîtrisez l'arc long, l'arc court et la lance. De plus, votre familiarité avec l'arc long signifie qu'il n'est pas considéré comme une arme lourde pour vous."
36,raptor,Mistral Raptor,Languages,"You can speak, read, and write Birdfolk. You can also understand Auran, though you cannot speak it naturally.",rapace,Rapace Mistral,Langues,"Vous pouvez parler, lire et écrire l'oiseau. Vous pouvez également comprendre l'auran, même si vous ne pouvez pas le parler naturellement."
37,raptor,Mistral Raptor,Subrace,There are two main subraces of raptor: mistral and maran. Choose one of these subraces.,rapace,Rapace Mistral,Sous-race,Il existe deux sous-races principales de rapaces : le mistral et le maran. Choisissez l'une de ces sous-races.
38,raptor,Mistral Raptor,Swimmer,You have a swimming speed of 25 feet.,rapace,Rapace Mistral,Nageur,Vous avez une vitesse de nage de 25 pieds.
39,raptor,Mistral Raptor,Patient,"When you react with a readied action, you have advantage on the first attack roll, skill check, or ability check you make as a part of that action.",rapace,Rapace Mistral,Patient,"Lorsque vous réagissez avec une action préparée, vous bénéficiez d'un avantage sur le premier jet d'attaque, test de compétence ou test de capacité que vous effectuez dans le cadre de cette action."
40,raptor,Mistral Raptor,Agile,You have proficiency in the Acrobatics skill.,rapace,Rapace Mistral,Agile,Vous maîtrisez la compétence Acrobatie.
41,raptor,Mistral Raptor,Aerial Defense,"Creatures that attack you while you are falling, gliding, or jumping have disadvantage on their attack roll.",rapace,Rapace Mistral,Défense aérienne,"Les créatures qui vous attaquent pendant que vous tombez, planez ou sautez ont un désavantage sur leur jet d'attaque."
