,race,subrace,section,content,race FR,subrace FR,section FR,content FR
10,reborn,Lost Memories,Size,You are Medium or Small. You choose the size when you gain this lineage.,renaître,Souvenirs perdus,Taille,Vous êtes de taille moyenne ou petite. Vous choisissez la taille lorsque vous obtenez cette lignée.
11,reborn,Lost Memories,Speed,our walking speed is 30 feet.,renaître,Souvenirs perdus,Vitesse,notre vitesse de marche est de 30 pieds.
12,reborn,Lost Memories,Ancestral Legacy,"If you replace a race with this lineage, you can keep the following elements of that race: any skill proficiencies you gained from it and any climbing, flying, or swimming speed you gained from it.",renaître,Souvenirs perdus,Héritage ancestral,"Si vous remplacez une race par cette lignée, vous pouvez conserver les éléments suivants de cette race : toutes les compétences que vous avez acquises grâce à elle et toute vitesse d'escalade, de vol ou de nage que vous avez acquise grâce à elle."
13,reborn,Lost Memories,Deathless Nature,"You have escaped death, a fact represented by the following benefits:",renaître,Souvenirs perdus,Nature immortelle,"Vous avez échappé à la mort, un fait représenté par les avantages suivants :"
14,reborn,Lost Memories,,"
d6
Memory


1
You recall a physically painful moment. What mark or scar on your body does it relate to?


2
A memory brings tears to your eyes. Is it a bitter or cheerful memory? Does recalling it make you feel the same way?


3
You recall a childhood memory. What about that event or who you were still inuences you?


4
A memory brings with it the voice of someone once close to you. How do they advise you?


5
You recall enjoying something that you can’t stand doing now. What is it? Why don’t you like it now?


6
A memory carries a vivid smell or sensation. What are you going to do to recreate that experience?

",renaître,Souvenirs perdus,,"d6
Mémoire

1
Vous vous souvenez d’un moment physiquement douloureux. À quelle marque ou cicatrice sur votre corps cela se rapporte-t-il ?

2
Un souvenir vous fait monter les larmes aux yeux. S’agit-il d’un souvenir amer ou joyeux ? Le souvenir vous fait-il ressentir la même chose ?

3
Vous vous souvenez d’un souvenir d’enfance. Qu’est-ce qui vous influence encore dans cet événement ou dans la personne que vous étiez ?

4
Un souvenir évoque la voix d’une personne autrefois proche de vous. Que vous conseille-t-elle ?

5
Vous vous souvenez d’avoir apprécié quelque chose que vous ne supportez plus de faire maintenant. Qu’est-ce que c’est ? Pourquoi ne l’aimez-vous pas maintenant ?

6
Un souvenir véhicule une odeur ou une sensation vive. Qu’allez-vous faire pour recréer cette expérience ?"
15,reborn,Lost Memories,Knowledge from a Past Life,"You temporarily remember glimpses of the past, perhaps faded memories from ages ago or a previous life. When you make an ability check that uses a skill, you can roll a d6 immediately after seeing the number on the d20 and add the number on the d6 to the check. You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",renaître,Souvenirs perdus,Connaissances d'une vie antérieure,"Vous vous souvenez temporairement d'aperçus du passé, peut-être de souvenirs effacés d'il y a des siècles ou d'une vie antérieure. Lorsque vous faites un test de caractéristique qui utilise une compétence, vous pouvez lancer un d6 immédiatement après avoir vu le nombre sur le d20 et ajouter le nombre sur le d6 au test. Vous pouvez utiliser cette capacité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long."
16,reborn,Reborn Origins,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",renaître,Origines de la renaissance,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
17,reborn,Reborn Origins,Creature Type,You are a Humanoid.,renaître,Origines de la renaissance,Type de créature,Vous êtes un humanoïde.
18,reborn,Reborn Origins,Size,You are Medium or Small. You choose the size when you gain this lineage.,renaître,Origines de la renaissance,Taille,Vous êtes de taille moyenne ou petite. Vous choisissez la taille lorsque vous obtenez cette lignée.
19,reborn,Reborn Origins,Speed,our walking speed is 30 feet.,renaître,Origines de la renaissance,Vitesse,notre vitesse de marche est de 30 pieds.
20,reborn,Reborn Origins,Ancestral Legacy,"If you replace a race with this lineage, you can keep the following elements of that race: any skill proficiencies you gained from it and any climbing, flying, or swimming speed you gained from it.",renaître,Origines de la renaissance,Héritage ancestral,"Si vous remplacez une race par cette lignée, vous pouvez conserver les éléments suivants de cette race : toutes les compétences que vous avez acquises grâce à elle et toute vitesse d'escalade, de vol ou de nage que vous avez acquise grâce à elle."
21,reborn,Reborn Origins,Deathless Nature,"You have escaped death, a fact represented by the following benefits:",renaître,Origines de la renaissance,Nature immortelle,"Vous avez échappé à la mort, un fait représenté par les avantages suivants :"
22,reborn,Reborn Origins,,"You don’t need to eat, drink, or breathe.
",renaître,Origines de la renaissance,,"Vous n’avez pas besoin de manger, de boire ou de respirer."
23,reborn,Reborn Origins,Knowledge from a Past Life,"You temporarily remember glimpses of the past, perhaps faded memories from ages ago or a previous life. When you make an ability check that uses a skill, you can roll a d6 immediately after seeing the number on the d20 and add the number on the d6 to the check. You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",renaître,Origines de la renaissance,Connaissances d'une vie antérieure,"Vous vous souvenez temporairement d'aperçus du passé, peut-être de souvenirs effacés d'il y a des siècles ou d'une vie antérieure. Lorsque vous faites un test de caractéristique qui utilise une compétence, vous pouvez lancer un d6 immédiatement après avoir vu le nombre sur le d20 et ajouter le nombre sur le d6 au test. Vous pouvez utiliser cette capacité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long."
