,race,subrace,section,content,race FR,subrace FR,section FR,content FR
20,firbolg,Firbolg Adventurers,,"
d8
Reason for Adventuring


1
Outcast for murder


2
Outcast for severely damaging home territory


3
Clan slain by invading humanoids


4
Clan slain by a dragon or demon


5
Separated from the tribe and lost


6
Homeland destroyed by natural disaster


7
Personal quest ordain by omens


8
Dispatched on a quest by tribe leaders

",firbolg,Les aventuriers de Firbolg,,"d8
Raison de l'aventure

1
Paria pour meurtre

2
Paria pour avoir gravement endommagé son territoire d'origine

3
Clan tué par des humanoïdes envahisseurs

4
Clan tué par un dragon ou un démon

5
Séparé de la tribu et perdu

6
Patrie détruite par une catastrophe naturelle

7
Quête personnelle ordonnée par des présages

8
Envoyé en quête par les chefs de tribu"
21,firbolg,Firbolg MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",firbolg,MPMM Firbolg,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
22,firbolg,Firbolg MPMM,Age,"As humanoids related to the fey, firbolg have long lifespans. A firbolg reaches adulthood around 30, and the oldest of them can live for 500 years.",firbolg,MPMM Firbolg,Âge,"En tant qu'humanoïdes apparentés aux fées, les firbolgs ont une longue durée de vie. Un firbolg atteint l'âge adulte vers 30 ans, et les plus âgés d'entre eux peuvent vivre jusqu'à 500 ans."
23,firbolg,Firbolg MPMM,Alignment,"As people who follow the rhythm of nature and see themselves as its caretakers, firbolg are typically neutral good. Evil firbolg are rare and are usually the sworn enemies of the rest of their kind.",firbolg,MPMM Firbolg,Alignement,"En tant que peuple qui suit le rythme de la nature et se considère comme ses gardiens, les Firbolgs sont généralement neutres et bons. Les Firbolgs maléfiques sont rares et sont généralement les ennemis jurés du reste de leur espèce."
24,firbolg,Firbolg MPMM,Size,Medium,firbolg,MPMM Firbolg,Taille,Moyen
25,firbolg,Firbolg MPMM,Speed,30 ft.,firbolg,MPMM Firbolg,Vitesse,30 pieds
26,firbolg,Firbolg MPMM,Firbolg Magic,"You can cast Detect Magic and Disguise Self spells with this trait. When you use this version of Disguise Self, you can seem up to 3 feet shorter or taller. Once you cast either of these spells with this trait, you can't cast that spell with it again until you finish a long rest. You can also cast these spells using any spell slots you have.",firbolg,MPMM Firbolg,Magie des Firbolgs,"Vous pouvez lancer les sorts Détection de la magie et Déguisement avec ce trait. Lorsque vous utilisez cette version de Déguisement, vous pouvez paraître jusqu'à 90 centimètres plus petit ou plus grand. Une fois que vous avez lancé l'un de ces sorts avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé un repos long. Vous pouvez également lancer ces sorts en utilisant n'importe quel emplacement de sort dont vous disposez."
27,firbolg,Firbolg MPMM,Hidden Step,"As a bonus action, you can magically turn invisible until the start of your next turn or until you attack, make a damage roll, or force someone to make a saving throw. You can use this trait a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",firbolg,MPMM Firbolg,Étape cachée,"En tant qu'action bonus, vous pouvez devenir invisible par magie jusqu'au début de votre prochain tour ou jusqu'à ce que vous attaquiez, effectuiez un jet de dégâts ou forciez quelqu'un à effectuer un jet de sauvegarde. Vous pouvez utiliser cette aptitude un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long."
28,firbolg,Firbolg MPMM,Powerful Build,"You count as one size larger when determining your carrying capacity and the weight you can push, drag, or lift.",firbolg,MPMM Firbolg,Construction puissante,"Vous comptez comme une taille plus grande lorsque vous déterminez votre capacité de charge et le poids que vous pouvez pousser, traîner ou soulever."
29,firbolg,Firbolg MPMM,Speech of Beast and Leaf,"You have the ability to communicate in a limited manner with Beasts, Plants, and vegetation. They can understand the meaning of your words, though you have no special ability to understand them in return. You have advantage on all Charisma checks you make to influence them.",firbolg,MPMM Firbolg,Discours de la Bête et de la Feuille,"Vous avez la capacité de communiquer de manière limitée avec les Bêtes, les Plantes et la végétation. Ils peuvent comprendre le sens de vos paroles, mais vous n'avez aucune capacité spéciale pour les comprendre en retour. Vous avez l'avantage sur tous les tests de Charisme que vous effectuez pour les influencer."
30,firbolg,Firbolg MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",firbolg,MPMM Firbolg,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
31,firbolg,Firbolg MPMM,,"
d8
Reason for Adventuring


1
Outcast for murder


2
Outcast for severely damaging home territory


3
Clan slain by invading humanoids


4
Clan slain by a dragon or demon


5
Separated from the tribe and lost


6
Homeland destroyed by natural disaster


7
Personal quest ordain by omens


8
Dispatched on a quest by tribe leaders

",firbolg,MPMM Firbolg,,"d8
Raison de l'aventure

1
Paria pour meurtre

2
Paria pour avoir gravement endommagé son territoire d'origine

3
Clan tué par des humanoïdes envahisseurs

4
Clan tué par un dragon ou un démon

5
Séparé de la tribu et perdu

6
Patrie détruite par une catastrophe naturelle

7
Quête personnelle ordonnée par des présages

8
Envoyé en quête par les chefs de tribu"
