,race,subrace,section,content,race FR,subrace FR,section FR,content FR
10,bugbear,bugbear,Languages,"You can speak, read, and write Common and Goblin.",épouvantail,épouvantail,Langues,"Vous pouvez parler, lire et écrire le commun et le gobelin."
11,bugbear,Bugbear MPMM,Ability Score Increase,"Your Strength score increases by 2, and your Dexterity score increases by 1.",épouvantail,Épouvantail MPMM,Augmentation du score de capacité,Votre score de Force augmente de 2 et votre score de Dextérité augmente de 1.
12,bugbear,Bugbear MPMM,Age,Bugbears reach adulthood at age 16 and live up to 80 years.,épouvantail,Épouvantail MPMM,Âge,Les épouvantails atteignent l'âge adulte à 16 ans et vivent jusqu'à 80 ans.
13,bugbear,Bugbear MPMM,Alignment,"Bugbears endure a harsh existence that demands each of them to remain self-sufficient, even at the expense of their fellows. They tend to be chaotic evil.",épouvantail,Épouvantail MPMM,Alignement,"Les Bugbears endurent une existence difficile qui exige que chacun d'eux reste autonome, même au détriment de ses semblables. Ils ont tendance à être chaotiques et mauvais."
14,bugbear,Bugbear MPMM,Size,Medium,épouvantail,Épouvantail MPMM,Taille,Moyen
15,bugbear,Bugbear MPMM,Speed,30 ft.,épouvantail,Épouvantail MPMM,Vitesse,30 pieds
16,bugbear,Bugbear MPMM,Darkvision,You can see in dim light within 60 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.,épouvantail,Épouvantail MPMM,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Dans cette obscurité, vous ne discernez les couleurs que sous forme de nuances de gris."
17,bugbear,Bugbear MPMM,Long-Limbed,"When you make a melee attack on your turn, your reach for it is 5 feet greater than normal.",épouvantail,Épouvantail MPMM,Long-membre,"Lorsque vous effectuez une attaque au corps à corps pendant votre tour, votre portée est supérieure de 1,50 mètre à la normale."
18,bugbear,Bugbear MPMM,Powerful Build,"You count as one size larger when determining your carrying capacity and the weight you can push, drag, or lift.",épouvantail,Épouvantail MPMM,Construction puissante,"Vous comptez comme une taille plus grande lorsque vous déterminez votre capacité de charge et le poids que vous pouvez pousser, traîner ou soulever."
19,bugbear,Bugbear MPMM,Sneaky,"You are proficient in the Stealth skill. In addition, without squeezing, you can move through and stop in a space large enough for a Small creature.",épouvantail,Épouvantail MPMM,Sournois,"Vous maîtrisez la compétence Discrétion. De plus, sans vous comprimer, vous pouvez vous déplacer et vous arrêter dans un espace suffisamment grand pour une créature de petite taille."
20,bugbear,Bugbear MPMM,Surprise Attack,"If you hit a creature with an attack roll, the creature takes an extra 2d6 damage if it hasn't taken a turn yet in the current combat.",épouvantail,Épouvantail MPMM,Attaque surprise,"Si vous touchez une créature avec un jet d'attaque, la créature subit 2d6 dégâts supplémentaires si elle n'a pas encore joué de tour dans le combat en cours."
21,bugbear,Bugbear MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",épouvantail,Épouvantail MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
22,bugbear,Bugbear MPMM,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",épouvantail,Épouvantail MPMM,Scores de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
23,bugbear,Bugbear MPMM,Creature Type,You are a Humanoid. You are also considered a goblinoid for any prerequisite or effect that requires you to be a goblinoid.,épouvantail,Épouvantail MPMM,Type de créature,Vous êtes un humanoïde. Vous êtes également considéré comme un gobelinoïde pour tout prérequis ou effet qui nécessite que vous soyez un gobelinoïde.
24,bugbear,Bugbear MPMM,Fey Ancestry,You have advantage on saving throws you make to avoid or end the charmed condition on yourself.,épouvantail,Épouvantail MPMM,Ascendance des fées,Vous bénéficiez d'un avantage sur les jets de sauvegarde que vous effectuez pour éviter ou mettre fin à l'état charmé sur vous-même.
