,race,subrace,section,content,race FR,subrace FR,section FR,content FR
22,dwarf,Hill Dwarf,Dwarven Toughness,"Your hit point maximum increases by 1, and it increases by 1 every time you gain a level.",nain,Nain des collines,Robustesse des nains,"Votre maximum de points de vie augmente de 1, et il augmente de 1 à chaque fois que vous gagnez un niveau."
23,dwarf,Mountain Dwarf,Ability Score Increase,Your Strength score increases by 2.,nain,Nain des montagnes,Augmentation du score de capacité,Votre score de Force augmente de 2.
24,dwarf,Mountain Dwarf,Age,"Dwarves mature at the same rate as humans, but they’re considered young until they reach the age of 50. On average, they live about 350 years.",nain,Nain des montagnes,Âge,"Les nains mûrissent au même rythme que les humains, mais ils sont considérés comme jeunes jusqu’à l’âge de 50 ans. En moyenne, ils vivent environ 350 ans."
25,dwarf,Mountain Dwarf,Alignment,"Most dwarves are lawful, believing firmly in the benefits of a well-ordered society. They tend toward good as well, with a strong sense of fair play and a belief that everyone deserves to share in the benefits of a just order.",nain,Nain des montagnes,Alignement,"La plupart des nains sont des êtres loyaux, convaincus des bienfaits d'une société bien ordonnée. Ils ont également tendance à faire le bien, avec un sens aigu du fair-play et la conviction que tout le monde mérite de partager les bénéfices d'un ordre juste."
26,dwarf,Mountain Dwarf,Size,Dwarves stand between 4 and 5 feet tall and average about 150 pounds. Your size is Medium.,nain,Nain des montagnes,Taille,"Les nains mesurent entre 1,20 et 1,50 mètre et pèsent en moyenne 68 kilos. Votre taille est M."
27,dwarf,Mountain Dwarf,Speed,Your base walking speed is 25 feet. Your speed is not reduced by wearing heavy armor.,nain,Nain des montagnes,Vitesse,Votre vitesse de marche de base est de 25 pieds. Votre vitesse n'est pas réduite par le port d'une armure lourde.
28,dwarf,Mountain Dwarf,Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",nain,Nain des montagnes,Vision dans le noir,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
29,dwarf,Mountain Dwarf,Dwarven Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage (explained in the “Combat” section).",nain,Nain des montagnes,La résilience des nains,Vous bénéficiez d'un avantage aux jets de sauvegarde contre le poison et d'une résistance aux dégâts du poison (expliqué dans la section « Combat »).
30,dwarf,Mountain Dwarf,Dwarven Combat Training,"You have proficiency with the battleaxe, handaxe, light hammer, and warhammer.",nain,Nain des montagnes,Entraînement au combat des nains,"Vous maîtrisez la hache de combat, la hachette, le marteau léger et le marteau de guerre."
31,dwarf,Mountain Dwarf,Tool Proficiency,"You gain proficiency with the artisan’s tools of your choice: smith’s tools, brewer’s supplies, or mason’s tools.",nain,Nain des montagnes,Maîtrise des outils,"Vous acquérez la maîtrise des outils artisanaux de votre choix : outils de forgeron, fournitures de brasseur ou outils de maçon."
32,dwarf,Mountain Dwarf,Stonecunning,"Whenever you make an Intelligence (History) check related to the origin of stonework, you are considered proficient in the History skill and add double your proficiency bonus to the check, instead of your normal proficiency bonus.",nain,Nain des montagnes,La ruse de la pierre,"Chaque fois que vous effectuez un test d'Intelligence (Histoire) lié à l'origine de la maçonnerie, vous êtes considéré comme compétent dans la compétence Histoire et ajoutez le double de votre bonus de maîtrise au test, au lieu de votre bonus de maîtrise normal."
33,dwarf,Mountain Dwarf,Languages,"You can speak, read, and write Common and Dwarvish. Dwarvish is full of hard consonants and guttural sounds, and those characteristics spill over into whatever other language a dwarf might speak.",nain,Nain des montagnes,Langues,"Vous pouvez parler, lire et écrire le commun et le nain. Le nain est plein de consonnes dures et de sons gutturaux, et ces caractéristiques se retrouvent dans toute autre langue qu'un nain pourrait parler."
34,dwarf,Mountain Dwarf,Dwarven Toughness,"Your hit point maximum increases by 1, and it increases by 1 every time you gain a level.",nain,Nain des montagnes,Robustesse des nains,"Votre maximum de points de vie augmente de 1, et il augmente de 1 à chaque fois que vous gagnez un niveau."
35,dwarf,Mountain Dwarf,Dwarven Armor Training,You have proficiency with light and medium armor.,nain,Nain des montagnes,Entraînement aux armures naines,Vous maîtrisez les armures légères et moyennes.
36,dwarf,Duergar,Ability Score Increase,Your Strength score increases by 1.,nain,Duergar,Augmentation du score de capacité,Votre score de Force augmente de 1.
37,dwarf,Duergar,Age,"Dwarves mature at the same rate as humans, but they’re considered young until they reach the age of 50. On average, they live about 350 years.",nain,Duergar,Âge,"Les nains mûrissent au même rythme que les humains, mais ils sont considérés comme jeunes jusqu’à l’âge de 50 ans. En moyenne, ils vivent environ 350 ans."
38,dwarf,Duergar,Alignment,"Most dwarves are lawful, believing firmly in the benefits of a well-ordered society. They tend toward good as well, with a strong sense of fair play and a belief that everyone deserves to share in the benefits of a just order.",nain,Duergar,Alignement,"La plupart des nains sont des êtres loyaux, convaincus des bienfaits d'une société bien ordonnée. Ils ont également tendance à faire le bien, avec un sens aigu du fair-play et la conviction que tout le monde mérite de partager les bénéfices d'un ordre juste."
39,dwarf,Duergar,Size,Dwarves stand between 4 and 5 feet tall and average about 150 pounds. Your size is Medium.,nain,Duergar,Taille,"Les nains mesurent entre 1,20 et 1,50 mètre et pèsent en moyenne 68 kilos. Votre taille est M."
40,dwarf,Duergar,Speed,Your base walking speed is 25 feet. Your speed is not reduced by wearing heavy armor.,nain,Duergar,Vitesse,Votre vitesse de marche de base est de 25 pieds. Votre vitesse n'est pas réduite par le port d'une armure lourde.
41,dwarf,Duergar,Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",nain,Duergar,Vision dans le noir,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
42,dwarf,Duergar,Dwarven Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage (explained in the “Combat” section).",nain,Duergar,La résilience des nains,Vous bénéficiez d'un avantage aux jets de sauvegarde contre le poison et d'une résistance aux dégâts du poison (expliqué dans la section « Combat »).
43,dwarf,Duergar,Dwarven Combat Training,"You have proficiency with the battleaxe, handaxe, light hammer, and warhammer.",nain,Duergar,Entraînement au combat des nains,"Vous maîtrisez la hache de combat, la hachette, le marteau léger et le marteau de guerre."
44,dwarf,Duergar,Tool Proficiency,"You gain proficiency with the artisan’s tools of your choice: smith’s tools, brewer’s supplies, or mason’s tools.",nain,Duergar,Maîtrise des outils,"Vous acquérez la maîtrise des outils artisanaux de votre choix : outils de forgeron, fournitures de brasseur ou outils de maçon."
45,dwarf,Duergar,Stonecunning,"Whenever you make an Intelligence (History) check related to the origin of stonework, you are considered proficient in the History skill and add double your proficiency bonus to the check, instead of your normal proficiency bonus.",nain,Duergar,La ruse de la pierre,"Chaque fois que vous effectuez un test d'Intelligence (Histoire) lié à l'origine de la maçonnerie, vous êtes considéré comme compétent dans la compétence Histoire et ajoutez le double de votre bonus de maîtrise au test, au lieu de votre bonus de maîtrise normal."
46,dwarf,Duergar,Languages,"You can speak, read, and write Common and Dwarvish. Dwarvish is full of hard consonants and guttural sounds, and those characteristics spill over into whatever other language a dwarf might speak.",nain,Duergar,Langues,"Vous pouvez parler, lire et écrire le commun et le nain. Le nain est plein de consonnes dures et de sons gutturaux, et ces caractéristiques se retrouvent dans toute autre langue qu'un nain pourrait parler."
47,dwarf,Duergar,Dwarven Toughness,"Your hit point maximum increases by 1, and it increases by 1 every time you gain a level.",nain,Duergar,Robustesse des nains,"Votre maximum de points de vie augmente de 1, et il augmente de 1 à chaque fois que vous gagnez un niveau."
48,dwarf,Duergar,Dwarven Armor Training,You have proficiency with light and medium armor.,nain,Duergar,Entraînement aux armures naines,Vous maîtrisez les armures légères et moyennes.
49,dwarf,Duergar,Superior Darkvision,"You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",nain,Duergar,Vision dans le noir supérieure,"Vous pouvez voir dans une faible luminosité à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une faible luminosité. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
50,dwarf,Duergar,Duergar Resilience,You have advantage on saving throws against illusions and against being charmed or paralyzed.,nain,Duergar,La résilience des Duergars,Vous bénéficiez d'un avantage aux jets de sauvegarde contre les illusions et contre le fait d'être charmé ou paralysé.
51,dwarf,Duergar,Duergar Magic,"When you reach 3rd level, you can cast the Enlarge/Reduce spell on yourself once with this trait, using only the spell's enlarge option. When you reach 5th level, you can cast the Invisibility spell on yourself once with this trait. You don't need material components for either spell, and you can't cast them while you're in direct sunlight, although sunlight has no effect on them once cast. You regain the ability to cast these spells with this trait when you finish a long rest. Intelligence is your spellcasting ability for these spells.",nain,Duergar,Magie des Duergars,"Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort Agrandir/Réduire sur vous-même une fois avec ce trait, en utilisant uniquement l'option Agrandir du sort. Lorsque vous atteignez le niveau 5, vous pouvez lancer le sort Invisibilité sur vous-même une fois avec ce trait. Vous n'avez pas besoin de composants matériels pour ces sorts, et vous ne pouvez pas les lancer lorsque vous êtes en plein soleil, bien que la lumière du soleil n'ait aucun effet sur eux une fois lancés. Vous regagnez la capacité de lancer ces sorts avec ce trait lorsque vous terminez un repos long. L'intelligence est votre capacité de lancer de sorts pour ces sorts."
52,dwarf,Duergar,Sunlight Sensitivity,"You have disadvantage on Attack rolls and Wisdom (Perception) checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",nain,Duergar,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Sagesse (Perception) qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
53,dwarf,Mark of Warding,Ability Score Increase,Your Intelligence score increases by 1.,nain,Marque de protection,Augmentation du score de capacité,Votre score d'intelligence augmente de 1.
54,dwarf,Mark of Warding,Age,"Dwarves mature at the same rate as humans, but they’re considered young until they reach the age of 50. On average, they live about 350 years.",nain,Marque de protection,Âge,"Les nains mûrissent au même rythme que les humains, mais ils sont considérés comme jeunes jusqu’à l’âge de 50 ans. En moyenne, ils vivent environ 350 ans."
55,dwarf,Mark of Warding,Alignment,"Most dwarves are lawful, believing firmly in the benefits of a well-ordered society. They tend toward good as well, with a strong sense of fair play and a belief that everyone deserves to share in the benefits of a just order.",nain,Marque de protection,Alignement,"La plupart des nains sont des êtres loyaux, convaincus des bienfaits d'une société bien ordonnée. Ils ont également tendance à faire le bien, avec un sens aigu du fair-play et la conviction que tout le monde mérite de partager les bénéfices d'un ordre juste."
56,dwarf,Mark of Warding,Size,Dwarves stand between 4 and 5 feet tall and average about 150 pounds. Your size is Medium.,nain,Marque de protection,Taille,"Les nains mesurent entre 1,20 et 1,50 mètre et pèsent en moyenne 68 kilos. Votre taille est M."
57,dwarf,Mark of Warding,Speed,Your base walking speed is 25 feet. Your speed is not reduced by wearing heavy armor.,nain,Marque de protection,Vitesse,Votre vitesse de marche de base est de 25 pieds. Votre vitesse n'est pas réduite par le port d'une armure lourde.
58,dwarf,Mark of Warding,Darkvision,"Accustomed to life underground, you have superior vision in dark and dim conditions. You can see in dim light within 60 feet of you as if it were bright light, and in darkness as if it were dim light. You can’t discern color in darkness, only shades of gray.",nain,Marque de protection,Vision dans le noir,"Habitué à la vie sous terre, vous avez une vision supérieure dans l'obscurité et la pénombre. Vous pouvez voir dans la pénombre à moins de 18 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
59,dwarf,Mark of Warding,Dwarven Resilience,"You have advantage on saving throws against poison, and you have resistance against poison damage (explained in the “Combat” section).",nain,Marque de protection,La résilience des nains,Vous bénéficiez d'un avantage aux jets de sauvegarde contre le poison et d'une résistance aux dégâts du poison (expliqué dans la section « Combat »).
60,dwarf,Mark of Warding,Dwarven Combat Training,"You have proficiency with the battleaxe, handaxe, light hammer, and warhammer.",nain,Marque de protection,Entraînement au combat des nains,"Vous maîtrisez la hache de combat, la hachette, le marteau léger et le marteau de guerre."
61,dwarf,Mark of Warding,Tool Proficiency,"You gain proficiency with the artisan’s tools of your choice: smith’s tools, brewer’s supplies, or mason’s tools.",nain,Marque de protection,Maîtrise des outils,"Vous acquérez la maîtrise des outils artisanaux de votre choix : outils de forgeron, fournitures de brasseur ou outils de maçon."
62,dwarf,Mark of Warding,Stonecunning,"Whenever you make an Intelligence (History) check related to the origin of stonework, you are considered proficient in the History skill and add double your proficiency bonus to the check, instead of your normal proficiency bonus.",nain,Marque de protection,La ruse de la pierre,"Chaque fois que vous effectuez un test d'Intelligence (Histoire) lié à l'origine de la maçonnerie, vous êtes considéré comme compétent dans la compétence Histoire et ajoutez le double de votre bonus de maîtrise au test, au lieu de votre bonus de maîtrise normal."
63,dwarf,Mark of Warding,Languages,"You can speak, read, and write Common and Dwarvish. Dwarvish is full of hard consonants and guttural sounds, and those characteristics spill over into whatever other language a dwarf might speak.",nain,Marque de protection,Langues,"Vous pouvez parler, lire et écrire le commun et le nain. Le nain est plein de consonnes dures et de sons gutturaux, et ces caractéristiques se retrouvent dans toute autre langue qu'un nain pourrait parler."
64,dwarf,Mark of Warding,Dwarven Toughness,"Your hit point maximum increases by 1, and it increases by 1 every time you gain a level.",nain,Marque de protection,Robustesse des nains,"Votre maximum de points de vie augmente de 1, et il augmente de 1 à chaque fois que vous gagnez un niveau."
65,dwarf,Mark of Warding,Dwarven Armor Training,You have proficiency with light and medium armor.,nain,Marque de protection,Entraînement aux armures naines,Vous maîtrisez les armures légères et moyennes.
66,dwarf,Mark of Warding,Superior Darkvision,"You can see in dim light within 120 feet of you as if it were bright light, and in darkness as if it were dim light. You can't discern color in darkness, only shades of gray.",nain,Marque de protection,Vision dans le noir supérieure,"Vous pouvez voir dans une faible luminosité à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive, et dans l'obscurité comme s'il s'agissait d'une faible luminosité. Vous ne pouvez pas distinguer les couleurs dans l'obscurité, seulement les nuances de gris."
67,dwarf,Mark of Warding,Duergar Resilience,You have advantage on saving throws against illusions and against being charmed or paralyzed.,nain,Marque de protection,La résilience des Duergars,Vous bénéficiez d'un avantage aux jets de sauvegarde contre les illusions et contre le fait d'être charmé ou paralysé.
68,dwarf,Mark of Warding,Duergar Magic,"When you reach 3rd level, you can cast the Enlarge/Reduce spell on yourself once with this trait, using only the spell's enlarge option. When you reach 5th level, you can cast the Invisibility spell on yourself once with this trait. You don't need material components for either spell, and you can't cast them while you're in direct sunlight, although sunlight has no effect on them once cast. You regain the ability to cast these spells with this trait when you finish a long rest. Intelligence is your spellcasting ability for these spells.",nain,Marque de protection,Magie des Duergars,"Lorsque vous atteignez le niveau 3, vous pouvez lancer le sort Agrandir/Réduire sur vous-même une fois avec ce trait, en utilisant uniquement l'option Agrandir du sort. Lorsque vous atteignez le niveau 5, vous pouvez lancer le sort Invisibilité sur vous-même une fois avec ce trait. Vous n'avez pas besoin de composants matériels pour ces sorts, et vous ne pouvez pas les lancer lorsque vous êtes en plein soleil, bien que la lumière du soleil n'ait aucun effet sur eux une fois lancés. Vous regagnez la capacité de lancer ces sorts avec ce trait lorsque vous terminez un repos long. L'intelligence est votre capacité de lancer de sorts pour ces sorts."
69,dwarf,Mark of Warding,Sunlight Sensitivity,"You have disadvantage on Attack rolls and Wisdom (Perception) checks that rely on sight when you, the target of your attack, or whatever you are trying to perceive is in direct sunlight.",nain,Marque de protection,Sensibilité au soleil,"Vous avez un désavantage sur les jets d'attaque et les tests de Sagesse (Perception) qui reposent sur la vue lorsque vous, la cible de votre attaque, ou ce que vous essayez de percevoir, êtes en plein soleil."
70,dwarf,Mark of Warding,Warder's Intuition,"When you make an Intelligence (Investigation) check or an ability check using thieves' tools, you can roll a d4 and add the number rolled to the ability check.",nain,Marque de protection,L'intuition du gardien,"Lorsque vous effectuez un test d'Intelligence (Investigation) ou un test de capacité en utilisant des outils de voleur, vous pouvez lancer un d4 et ajouter le nombre obtenu au test de capacité."
71,dwarf,Mark of Warding,Wards and Seals,"You can cast the Alarm and Mage Armor spells with this trait. Starting at 3rd level, you can also cast the Arcane Lock spell with it. Once you cast any of these spells with this trait, you can't cast that spell with it again until you finish a long rest. Intelligence is your spellcasting ability for these spells, and you don't need material components for them when you cast them with this trait.",nain,Marque de protection,Protections et sceaux,"Vous pouvez lancer les sorts Alarme et Armure du mage avec ce trait. À partir du niveau 3, vous pouvez également lancer le sort Verrouillage des arcanes avec ce trait. Une fois que vous avez lancé l'un de ces sorts avec ce trait, vous ne pouvez plus le lancer à nouveau avant d'avoir terminé un repos long. L'intelligence est votre capacité de lancement de sorts pour ces sorts, et vous n'avez pas besoin de composants matériels pour les lancer avec ce trait."
72,dwarf,Mark of Warding,Spells of the Mark,"If you have the Spellcasting or the Pact Magic class feature, the spells on the Mark of Warding Spells table are added to the spell list of your spellcasting class.",nain,Marque de protection,Sorts de la Marque,"Si vous possédez la classe Lanceur de sorts ou Magie des pactes, les sorts du tableau des sorts de la Marque de protection sont ajoutés à la liste des sorts de votre classe de lanceur de sorts."
73,dwarf,Mark of Warding,,"
Spell Level
Spells


1st
Alarm, Armor of Agathys


2nd
Arcane Lock, Knock


3rd
Glyph of Warding, Magic Circle


4th
Leomund's Secret Chest, Mordenkainen's Faithful Hound


5th
Antilife Shell

",nain,Marque de protection,,"Niveau de sort
Sorts

1er
Alarme, Armure d'Agathys

2e
Verrouillage des arcanes, Frappe

3e
Glyphe de protection, Cercle magique

4e
Coffre secret de Leomund, Chien fidèle de Mordenkainen

5e
Coquille antivie"
74,dwarf,Duergar MPMM,Ability Score Increase,Your Intelligence score increases by 1.,nain,MPMM Duergar,Augmentation du score de capacité,Votre score d'intelligence augmente de 1.
75,dwarf,Duergar MPMM,Age,"Dwarves mature at the same rate as humans, but they’re considered young until they reach the age of 50. On average, they live about 350 years.",nain,MPMM Duergar,Âge,"Les nains mûrissent au même rythme que les humains, mais ils sont considérés comme jeunes jusqu’à l’âge de 50 ans. En moyenne, ils vivent environ 350 ans."
76,dwarf,Duergar MPMM,Alignment,"Most dwarves are lawful, believing firmly in the benefits of a well-ordered society. They tend toward good as well, with a strong sense of fair play and a belief that everyone deserves to share in the benefits of a just order.",nain,MPMM Duergar,Alignement,"La plupart des nains sont des êtres loyaux, convaincus des bienfaits d'une société bien ordonnée. Ils ont également tendance à faire le bien, avec un sens aigu du fair-play et la conviction que tout le monde mérite de partager les bénéfices d'un ordre juste."
77,dwarf,Duergar MPMM,Size,Medium,nain,MPMM Duergar,Taille,Moyen
78,dwarf,Duergar MPMM,Speed,30 ft.,nain,MPMM Duergar,Vitesse,30 pieds
79,dwarf,Duergar MPMM,Darkvision,You can see in dim light within 120 feet of you as if it were bright light and in darkness as if it were dim light. You discern colors in that darkness only as shades of gray.,nain,MPMM Duergar,Vision dans le noir,"Vous pouvez voir dans la pénombre à moins de 36 mètres de vous comme s'il s'agissait d'une lumière vive et dans l'obscurité comme s'il s'agissait d'une lumière tamisée. Dans cette obscurité, vous ne discernez les couleurs que sous forme de nuances de gris."
80,dwarf,Duergar MPMM,Dwarven Resilience,You have advantage on saving throws you make to avoid or end the poisoned condition on yourself. You also have resistance to poison damage.,nain,MPMM Duergar,La résilience des nains,Vous bénéficiez d'un avantage sur les jets de sauvegarde que vous effectuez pour éviter ou mettre fin à l'état empoisonné dont vous êtes victime. Vous bénéficiez également d'une résistance aux dégâts de poison.
81,dwarf,Duergar MPMM,Dwarven Combat Training,"You have proficiency with the battleaxe, handaxe, light hammer, and warhammer.",nain,MPMM Duergar,Entraînement au combat des nains,"Vous maîtrisez la hache de combat, la hachette, le marteau léger et le marteau de guerre."
82,dwarf,Duergar MPMM,Tool Proficiency,"You gain proficiency with the artisan’s tools of your choice: smith’s tools, brewer’s supplies, or mason’s tools.",nain,MPMM Duergar,Maîtrise des outils,"Vous acquérez la maîtrise des outils artisanaux de votre choix : outils de forgeron, fournitures de brasseur ou outils de maçon."
