,race,subrace,section,content,race FR,subrace FR,section FR,content FR
21,aarakocra,Aarakocra Backgrounds,Flight,"You have a flying speed of 50 feet. To use this speed, you can't be wearing medium or heavy armor.",aarakocra,Contexte d'Aarakocra,Vol,"Vous avez une vitesse de vol de 15 mètres. Pour utiliser cette vitesse, vous ne pouvez pas porter d'armure moyenne ou lourde."
22,aarakocra,Aarakocra Backgrounds,Talons,"You are proficient with your unarmed strikes, which deal 1d4 slashing damage on a hit.",aarakocra,Contexte d'Aarakocra,Serres,"Vous maîtrisez vos frappes à mains nues, qui infligent 1d4 dégâts tranchants à chaque coup."
23,aarakocra,Aarakocra Backgrounds,Languages,"You can speak, read, and write Common, Aarakocra, and Auran.",aarakocra,Contexte d'Aarakocra,Langues,"Vous pouvez parler, lire et écrire le commun, l'aarakocra et l'auran."
24,aarakocra,Aarakocra MPMM,Ability Score Increase,"Your Dexterity score increases by 2, and your Wisdom score increases by 1.",aarakocra,MPMM d'Aarakocra,Augmentation du score de capacité,Votre score de Dextérité augmente de 2 et votre score de Sagesse augmente de 1.
25,aarakocra,Aarakocra MPMM,Age,"Aarakocra reach maturity by age 3. Compared to humans, aarakocra don't usually live longer than 30 years.",aarakocra,MPMM d'Aarakocra,Âge,"Les Aarakocra atteignent la maturité à l'âge de 3 ans. Comparés aux humains, les Aarakocra ne vivent généralement pas plus de 30 ans."
26,aarakocra,Aarakocra MPMM,Alignment,"Most aarakocra are good and rarely choose sides when it comes to law and chaos. Tribal leaders and warriors might be lawful, while explorers and adventurers might tend toward chaotic.",aarakocra,MPMM d'Aarakocra,Alignement,"La plupart des aarakocras sont bons et choisissent rarement leur camp lorsqu'il s'agit de la loi et du chaos. Les chefs de tribus et les guerriers peuvent être loyaux, tandis que les explorateurs et les aventuriers ont tendance à être chaotiques."
27,aarakocra,Aarakocra MPMM,Size,Medium,aarakocra,MPMM d'Aarakocra,Taille,Moyen
28,aarakocra,Aarakocra MPMM,Speed,"30 ft., fly equal to your walking speed",aarakocra,MPMM d'Aarakocra,Vitesse,"30 pieds, volez à une vitesse égale à votre vitesse de marche"
29,aarakocra,Aarakocra MPMM,Flight,"Because of your wings, you have a flying speed equal to your walking speed. You can't use this flying speed if you're wearing medium or heavy armor.",aarakocra,MPMM d'Aarakocra,Vol,"Grâce à vos ailes, vous avez une vitesse de vol égale à votre vitesse de marche. Vous ne pouvez pas utiliser cette vitesse de vol si vous portez une armure moyenne ou lourde."
30,aarakocra,Aarakocra MPMM,Talons,"You have talons that you can use to make unarmed strikes. When you hit with them, the strike deals 1d6 + your Strength modifier slashing damage, instead of the bludgeoning damage normal for an unarmed strike.",aarakocra,MPMM d'Aarakocra,Serres,"Vous avez des serres que vous pouvez utiliser pour effectuer des attaques à mains nues. Lorsque vous frappez avec elles, l'attaque inflige 1d6 + votre modificateur de Force de dégâts tranchants, au lieu des dégâts contondants normaux pour une attaque à mains nues."
31,aarakocra,Aarakocra MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",aarakocra,MPMM d'Aarakocra,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
32,aarakocra,Aarakocra MPMM,Ability Scores,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",aarakocra,MPMM d'Aarakocra,Scores de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
33,aarakocra,Aarakocra MPMM,Wind Caller,"Starting at 3rd level, you can cast the Gust of Wind spell with this trait, without requiring a material component. Once you cast the spell with this trait, you can't do so again until you finish a long rest. You can also cast the spell using any spell slots you have of 2nd level or higher.",aarakocra,MPMM d'Aarakocra,Appel du vent,"À partir du niveau 3, vous pouvez lancer le sort Rafale de vent avec ce trait, sans nécessiter de composante matérielle. Une fois que vous avez lancé le sort avec ce trait, vous ne pouvez plus le faire avant d'avoir terminé un repos long. Vous pouvez également lancer le sort en utilisant n'importe quel emplacement de sort de niveau 2 ou supérieur dont vous disposez."
