,race,subrace,section,content,race FR,subrace FR,section FR,content FR
12,tortle,Tortle Names,Age,Young tortles crawl for a few weeks after birth before learning to walk on two legs. They reach adulthood by the age of 15 and live an average of 50 years.,tortue,Noms des tortues,Âge,Les jeunes tortues rampent pendant quelques semaines après leur naissance avant d'apprendre à marcher sur deux pattes. Elles atteignent l'âge adulte à 15 ans et vivent en moyenne 50 ans.
13,tortle,Tortle Names,Alignment,"Tortles tend to lead orderly, ritualistic lives. They develop customs and routines, becoming more set in their ways as they age. Most are lawful good. A few can be selfish and greedy, tending more toward evil, but it's unusual for a tortle to shuck off order in favor of chaos.",tortue,Noms des tortues,Alignement,"Les tortues ont tendance à mener une vie ordonnée et rituelle. Elles développent des coutumes et des routines, devenant plus ancrées dans leurs habitudes à mesure qu'elles vieillissent. La plupart sont loyales et bonnes. Quelques-unes peuvent être égoïstes et avides, tendant davantage vers le mal, mais il est inhabituel pour une tortue de se débarrasser de l'ordre au profit du chaos."
14,tortle,Tortle Names,Size,Tortle adults stand 5 to 6 feet tall and average 450 pounds. Their shells account for roughly one-third of their weight. Your size is Medium.,tortue,Noms des tortues,Taille,"Les tortues adultes mesurent entre 1,5 et 1,80 m de haut et pèsent en moyenne 204 kg. Leur carapace représente environ un tiers de leur poids. Votre taille est M."
15,tortle,Tortle Names,Speed,Your base walking speed is 30 feet.,tortue,Noms des tortues,Vitesse,Votre vitesse de marche de base est de 30 pieds.
16,tortle,Tortle Names,Claws,"Your claws are natural weapons, which you can use to make unarmed strikes. If you hit with them, you deal slashing damage equal to 1d4 + your Strength modifier, instead of bludgeoning damage normal for an unarmed strike.",tortue,Noms des tortues,Griffes,"Vos griffes sont des armes naturelles que vous pouvez utiliser pour effectuer des attaques à mains nues. Si vous frappez avec elles, vous infligez des dégâts tranchants égaux à 1d4 + votre modificateur de Force, au lieu des dégâts contondants normaux pour une attaque à mains nues."
17,tortle,Tortle Names,Hold Breath,"You can hold your breath for up to 1 hour at a time. Tortles aren't natural swimmers, but they can remain underwater for some time before needing to come up for air.",tortue,Noms des tortues,Retenir son souffle,"Vous pouvez retenir votre souffle pendant une heure maximum. Les tortues ne sont pas des nageuses naturelles, mais elles peuvent rester sous l'eau pendant un certain temps avant de devoir remonter à la surface pour respirer."
18,tortle,Tortle Names,Natural Armor,"Due to your shell and the shape of your body, you are ill-suited to wearing armor. Your shell provides ample protection, however; it gives you a base AC of 17 (your Dexterity modifier doesn't affect this number). You gain no benefit from wearing armor, but if you are using a shield, you can apply the shield's bonus as normal.",tortue,Noms des tortues,Armure naturelle,"En raison de votre carapace et de la forme de votre corps, vous n'êtes pas adapté au port d'une armure. Votre carapace vous offre cependant une protection suffisante ; elle vous confère une CA de base de 17 (votre modificateur de Dextérité n'affecte pas ce chiffre). Vous ne tirez aucun avantage du port d'une armure, mais si vous utilisez un bouclier, vous pouvez appliquer le bonus du bouclier normalement."
19,tortle,Tortle Names,Shell Defense,"You can withdraw into your shell as an action. until you emerge, you gain a +4 bonus to AC, and you have advantage on Strength and Constitution saving throws. While in your shell, you are prone, your speed is 0 and can't increase, you have disadvantage on Dexterity saving throws, you can't take reactions, and the only action you can take is a bonus action to emerge from your shell.",tortue,Noms des tortues,Défense de coquille,"Vous pouvez vous retirer dans votre carapace par une action. Jusqu'à ce que vous en ressortiez, vous obtenez un bonus de +4 à la CA et vous avez un avantage aux jets de sauvegarde de Force et de Constitution. Tant que vous êtes dans votre carapace, vous êtes à terre, votre vitesse est de 0 et ne peut pas augmenter, vous avez un désavantage aux jets de sauvegarde de Dextérité, vous ne pouvez pas effectuer de réactions et la seule action que vous pouvez entreprendre est une action bonus pour sortir de votre carapace."
20,tortle,Tortle Names,Survival Instinct,You gain proficiency in the Survival skill. Tortles have finely honed survival instincts.,tortue,Noms des tortues,Instinct de survie,Vous maîtrisez la compétence Survie. Les tortues ont un instinct de survie très développé.
21,tortle,Tortle Names,Languages,"You can speak, read, and write Aquan and Common.",tortue,Noms des tortues,Langues,"Vous pouvez parler, lire et écrire Aquan et Common."
22,tortle,Tortle MPMM,Ability Score Increase,"One ability score of your choice increases by 2, and one other ability score of your choice increases by 1, or three ability scores of your choice increase by 1.",tortue,Tortue MPMM,Augmentation du score de capacité,"Une valeur de capacité de votre choix augmente de 2, et une autre valeur de capacité de votre choix augmente de 1, ou trois valeurs de capacité de votre choix augmentent de 1."
23,tortle,Tortle MPMM,Age,Young tortles crawl for a few weeks after birth before learning to walk on two legs. They reach adulthood by the age of 15 and live an average of 50 years.,tortue,Tortue MPMM,Âge,Les jeunes tortues rampent pendant quelques semaines après leur naissance avant d'apprendre à marcher sur deux pattes. Elles atteignent l'âge adulte à 15 ans et vivent en moyenne 50 ans.
24,tortle,Tortle MPMM,Alignment,"Tortles tend to lead orderly, ritualistic lives. They develop customs and routines, becoming more set in their ways as they age. Most are lawful good. A few can be selfish and greedy, tending more toward evil, but it's unusual for a tortle to shuck off order in favor of chaos.",tortue,Tortue MPMM,Alignement,"Les tortues ont tendance à mener une vie ordonnée et rituelle. Elles développent des coutumes et des routines, devenant plus ancrées dans leurs habitudes à mesure qu'elles vieillissent. La plupart sont loyales et bonnes. Quelques-unes peuvent être égoïstes et avides, tendant davantage vers le mal, mais il est inhabituel pour une tortue de se débarrasser de l'ordre au profit du chaos."
25,tortle,Tortle MPMM,Size,You are Medium or Small. You choose the size when you select this race.,tortue,Tortue MPMM,Taille,Vous êtes de taille Medium ou Small. Vous choisissez la taille lorsque vous sélectionnez cette race.
26,tortle,Tortle MPMM,Speed,30 ft.,tortue,Tortue MPMM,Vitesse,30 pieds
27,tortle,Tortle MPMM,Claws,"You have claws that you can use to make unarmed strikes. When you hit with them, the strike deals 1d6 + your Strength modifier slashing damage, instead of the bludgeoning damage normal for an unarmed strike.",tortue,Tortue MPMM,Griffes,"Vous avez des griffes que vous pouvez utiliser pour effectuer des attaques à mains nues. Lorsque vous frappez avec elles, l'attaque inflige 1d6 + votre modificateur de Force de dégâts tranchants, au lieu des dégâts contondants normaux pour une attaque à mains nues."
28,tortle,Tortle MPMM,Hold Breath,You can hold your breath for up to 1 hour.,tortue,Tortue MPMM,Retenir son souffle,Vous pouvez retenir votre souffle jusqu’à 1 heure.
29,tortle,Tortle MPMM,Natural Armor,"Your shell provides you a base AC of 17 (your Dexterity modifier doesn't affect this number). You can't wear light, medium, or heavy armor, but if you are using a shield, you can apply the shield's bonus as normal.",tortue,Tortue MPMM,Armure naturelle,"Votre carapace vous confère une CA de base de 17 (votre modificateur de Dextérité n'affecte pas ce chiffre). Vous ne pouvez pas porter d'armure légère, moyenne ou lourde, mais si vous utilisez un bouclier, vous pouvez appliquer le bonus du bouclier normalement."
30,tortle,Tortle MPMM,Shell Defense,"You can withdraw into your shell as an action. Until you emerge, you gain a +4 bonus to your AC, and you have advantage on Strength and Constitution saving throws. While in your shell, you are prone, your speed is 0 and can't increase, you have disadvantage on Dexterity saving throws, you can't take reactions, and the only action you can take is a bonus action to emerge from your shell.",tortue,Tortue MPMM,Défense de coquille,"Vous pouvez vous retirer dans votre carapace par une action. Jusqu'à ce que vous en ressortiez, vous obtenez un bonus de +4 à votre CA et vous avez un avantage aux jets de sauvegarde de Force et de Constitution. Tant que vous êtes dans votre carapace, vous êtes à terre, votre vitesse est de 0 et ne peut pas augmenter, vous avez un désavantage aux jets de sauvegarde de Dextérité, vous ne pouvez pas effectuer de réactions et la seule action que vous pouvez entreprendre est une action bonus pour sortir de votre carapace."
31,tortle,Tortle MPMM,Survival Instinct,You gain proficiency in the Survival skill. Tortles have finely honed survival instincts.,tortue,Tortue MPMM,Instinct de survie,Vous maîtrisez la compétence Survie. Les tortues ont un instinct de survie très développé.
32,tortle,Tortle MPMM,Languages,"You can speak, read, and write Common and one other language that you and your DM agree is appropriate for your character.",tortue,Tortue MPMM,Langues,"Vous pouvez parler, lire et écrire le commun et une autre langue que vous et votre MD considérez comme appropriée pour votre personnage."
33,tortle,Tortle MPMM,Nature's Intuition,"Thanks to your mystical connection to nature, you gain proficiency with one of the following skills of your choice: Animal Handling, Medicine, Nature, Perception, Stealth, or Survival.",tortue,Tortue MPMM,L'intuition de la nature,"Grâce à votre connexion mystique avec la nature, vous maîtrisez l'une des compétences suivantes de votre choix : manipulation d'animaux, médecine, nature, perception, furtivité ou survie."
