,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
11,assassin,Infiltration Expertise,"Starting at 9th level, you can unfailingly create false identities for yourself. You must spend seven days and 25 gp to establish the history, profession, and affiliations for an identity. You can't establish an identity that belongs to someone else. For example, you might acquire appropriate clothing, letters of introduction, and official- looking certification to establish yourself as a member of a trading house from a remote city so you can insinuate yourself into the company of other wealthy merchants.Thereafter, if you adopt the new identity as a disguise, other creatures believe you to be that person until given an obvious reason not to.",assassin,Expertise en infiltration,"À partir du niveau 9, vous pouvez toujours créer de fausses identités. Vous devez dépenser sept jours et 25 po pour établir l'histoire, la profession et les affiliations d'une identité. Vous ne pouvez pas créer une identité qui appartient à quelqu'un d'autre. Par exemple, vous pouvez acquérir des vêtements appropriés, des lettres de présentation et un certificat d'apparence officielle pour vous établir comme membre d'une maison de commerce d'une ville éloignée afin de vous insinuer dans la compagnie d'autres marchands riches. Par la suite, si vous adoptez la nouvelle identité comme déguisement, les autres créatures croiront que vous êtes cette personne jusqu'à ce qu'on leur donne une raison évidente de ne pas le faire.",9.0
12,assassin,Impostor,"At 13th level, you gain the ability to unerringly mimic another person's speech, writing, and behavior. You must spend at least three hours studying these three components of the person's behavior, listening to speech, examining handwriting, and observing mannerisms.Your ruse is indiscernible to the casual observer. If a wary creature suspects something is amiss, you have advantage on any Charisma (Deception) check you make to avoid detection.",assassin,Imposteur,"Au niveau 13, vous obtenez la capacité d'imiter sans erreur le langage, l'écriture et le comportement d'une autre personne. Vous devez passer au moins trois heures à étudier ces trois composantes du comportement de la personne, à écouter son langage, à examiner son écriture et à observer ses manières. Votre ruse est indiscernable pour un observateur occasionnel. Si une créature méfiante soupçonne que quelque chose ne va pas, vous avez l'avantage sur tout test de Charisme (Tromperie) que vous effectuez pour éviter d'être détecté.",13.0
13,assassin,Death Strike,"Starting at 17th level, you become a master of instant death. When you attack and hit a creature that is surprised, it must make a Constitution saving throw (DC 8 + your Dexterity modifier + your proficiency bonus). On a failed save, double the damage of your attack against the creature.Source: Player's Handbook",assassin,Frappe de la mort,"À partir du niveau 17, vous devenez un maître de la mort instantanée. Lorsque vous attaquez et touchez une créature surprise, elle doit effectuer un jet de sauvegarde de Constitution (DD 8 + votre modificateur de Dextérité + votre bonus de maîtrise). En cas d'échec, doublez les dégâts de votre attaque contre la créature. Source : Manuel du joueur",17.0
14,inquisitive,Ear for Deceit,"When you choose this archetype at 3rd level, you develop a keen ear for picking out lies. Whenever you make a Wisdom (Insight) check to determine whether a creature is lying, treat a roll of 7 or lower on the d20 as an 8.",curieux,L'oreille pour la tromperie,"Lorsque vous choisissez cet archétype au niveau 3, vous développez une oreille attentive pour détecter les mensonges. Chaque fois que vous faites un test de Sagesse (Perspicacité) pour déterminer si une créature ment, considérez un résultat de 7 ou moins sur le d20 comme un 8.",3.0
15,inquisitive,Eye for Detail,"Starting at 3rd level, you can use a bonus action to make a Wisdom (Perception) check to spot a hidden creature or object or to make an Intelligence (Investigation) check to uncover or decipher clues.",curieux,Le souci du détail,"À partir du niveau 3, vous pouvez utiliser une action bonus pour effectuer un test de Sagesse (Perception) afin de repérer une créature ou un objet caché ou pour effectuer un test d'Intelligence (Investigation) afin de découvrir ou de déchiffrer des indices.",3.0
16,inquisitive,Insightful Fighting,"At 3rd level, you gain the ability to decipher an opponent’s tactics and develop a counter to them. As a bonus action, you make a Wisdom (Insight) check against a creature you can see that isn’t incapacitated, contested by the target’s Charisma (Deception) check. If you succeed, you can use your Sneak Attack against that target even if you don't have advantage on the attack roll, but not if you have disadvantage on it.This benefit lasts for 1 minute or until you successfully use this feature against a different target.",curieux,Combats perspicaces,"Au niveau 3, vous obtenez la capacité de déchiffrer les tactiques d'un adversaire et de développer une contre-attaque. En tant qu'action bonus, vous effectuez un test de Sagesse (Perspicacité) contre une créature que vous pouvez voir et qui n'est pas neutralisée, contestée par le test de Charisme (Tromperie) de la cible. Si vous réussissez, vous pouvez utiliser votre Attaque sournoise contre cette cible même si vous n'avez pas l'avantage sur le jet d'attaque, mais pas si vous avez le désavantage sur elle. Cet avantage dure 1 minute ou jusqu'à ce que vous utilisiez avec succès cette capacité contre une autre cible.",3.0
17,inquisitive,Steady Eye,"At 9th level, you gain advantage on any Wisdom (Perception) or Intelligence (Investigation) check if you move no more than half your speed on the same turn.",curieux,Œil stable,"Au niveau 9, vous obtenez un avantage sur tout test de Sagesse (Perception) ou d'Intelligence (Investigation) si vous ne vous déplacez pas de plus de la moitié de votre vitesse au cours du même tour.",9.0
18,inquisitive,Unerring Eye,"At 13th level, your senses are almost impossible to foil. As an action, you sense the presence of illusions, shapechangers not in their original form, and other magic designed to deceive the senses within 30 feet of you, provided you aren't blinded or deafened. You sense that an effect is attempting to trick you, but you gain no insight into what is hidden or into its true nature.You can use this feature a number of times equal to your Wisdom modifier (minimum of once), and you regain all expended uses of it when you finish a long rest.",curieux,Un œil infaillible,"Au niveau 13, vos sens sont quasiment impossibles à déjouer. Par une action, vous sentez la présence d'illusions, de métamorphes qui n'ont pas leur forme originale et d'autres magies conçues pour tromper les sens dans un rayon de 9 mètres autour de vous, à condition de ne pas être aveuglé ou assourdi. Vous sentez qu'un effet tente de vous duper, mais vous n'obtenez aucune idée de ce qui est caché ou de sa véritable nature. Vous pouvez utiliser cette capacité un nombre de fois égal à votre modificateur de Sagesse (au minimum une fois), et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",13.0
19,inquisitive,Eye for Weakness,"At 17th level, you learn to exploit a creature’s weaknesses by carefully studying its tactics and movement. While your Insightful Fighting feature applies to a creature, your Sneak Attack damage against that creature increases by 3d6.Source: Xanathar's Guide to Everything",curieux,Œil pour la faiblesse,"Au niveau 17, vous apprenez à exploiter les faiblesses d'une créature en étudiant soigneusement ses tactiques et ses mouvements. Tant que votre capacité Combat perspicace s'applique à une créature, les dégâts de votre Attaque sournoise contre cette créature augmentent de 3d6. Source : Xanathar's Guide to Everything",17.0
20,mastermind,Master of Intrigue,"When you choose this archetype at 3rd level, you gain proficiency with the disguise kit, the forgery kit, and one gaming set of your choice. You also learn two languages of your choice.Additionally, you can unerringly mimic the speech patterns and accent of a creature that you hear speak for at least 1 minute, enabling you to pass yourself off as a native speaker of a particular land, provided that you know the language.",cerveau,Maître de l'intrigue,"Lorsque vous choisissez cet archétype au niveau 3, vous maîtrisez le kit de déguisement, le kit de contrefaçon et un ensemble de jeu de votre choix. Vous apprenez également deux langues de votre choix. De plus, vous pouvez imiter sans erreur les schémas de parole et l'accent d'une créature que vous entendez parler pendant au moins 1 minute, ce qui vous permet de vous faire passer pour un locuteur natif d'un pays particulier, à condition de connaître la langue.",3.0
21,mastermind,Master of Tactics,"Starting at 3rd level, you can use the Help action as a bonus action. Additionally, when you use the Help action to aid an ally in attacking a creature, the target of that attack can be within 30 feet of you, rather than 5 feet of you, if the target can see or hear you.",cerveau,Maître de la tactique,"À partir du niveau 3, vous pouvez utiliser l'action Aider comme action bonus. De plus, lorsque vous utilisez l'action Aider pour aider un allié à attaquer une créature, la cible de cette attaque peut se trouver à 9 mètres de vous, au lieu de 1,5 mètre, si elle peut vous voir ou vous entendre.",3.0
22,mastermind,Insightful Manipulator,"Starting at 9th level, if you spend at least 1 minute observing or interacting with another creature outside combat, you can learn certain information about its capabilities compared to your own. The DM tells you if the creature is your equal, superior, or inferior in regard to two of the following characteristics of your choice:
Intelligence score
Wisdom score
Charisma score
Class levels (if any)
At the DM's option, you might also realize you know a piece of the creature's history or one of its personality traits, if it has any.",cerveau,Manipulateur perspicace,"À partir du niveau 9, si vous passez au moins 1 minute à observer ou à interagir avec une autre créature en dehors du combat, vous pouvez apprendre certaines informations sur ses capacités par rapport aux vôtres. Le MD vous indique si la créature est votre égale, supérieure ou inférieure par rapport à deux des caractéristiques suivantes de votre choix :
Score d'intelligence
Score de sagesse
Score de charisme
Niveaux de classe (le cas échéant)
Au choix du MD, vous pouvez également vous rendre compte que vous connaissez un morceau de l'histoire de la créature ou l'un de ses traits de personnalité, s'il en possède un.",9.0
23,mastermind,Misdirection,"Beginning at 13th level, you can sometimes cause another creature to suffer an attack meant for you. When you are targeted by an attack while a creature within 5 feet of you is granting you cover against that attack, you can use your reaction to have the attack target that creature instead of you.",cerveau,Détournement,"À partir du niveau 13, vous pouvez parfois faire subir à une autre créature une attaque qui vous est destinée. Lorsque vous êtes la cible d'une attaque alors qu'une créature à 1,50 mètre ou moins de vous vous protège contre cette attaque, vous pouvez utiliser votre réaction pour que l'attaque cible cette créature plutôt que vous.",13.0
24,mastermind,Soul of Deceit,"Starting at 17th level, your thoughts can't be read by telepathy or other means, unless you allow it. You can present false thoughts by making a Charisma (Deception) check contested by the mind reader's Wisdom (Insight) check.Additionally, no matter what you say, magic that would determine if you are telling the truth indicates you are being truthful if you so choose, and you can't be compelled to tell the truth by magic.Source: Sword Coast Adventurer's Guide, Xanathar's Guide to Everything",cerveau,L'âme de la tromperie,"À partir du niveau 17, vos pensées ne peuvent pas être lues par télépathie ou par d'autres moyens, à moins que vous ne le permettiez. Vous pouvez présenter de fausses pensées en réussissant un test de Charisme (Tromperie) contesté par le test de Sagesse (Perspicacité) du lecteur d'esprit. De plus, peu importe ce que vous dites, la magie qui déterminerait si vous dites la vérité indique que vous êtes honnête si vous le souhaitez, et vous ne pouvez pas être contraint de dire la vérité par magie. Source : Sword Coast Adventurer's Guide, Xanathar's Guide to Everything",17.0
25,phantom,Whispers of the Dead,"3rd-level Phantom feature
Echoes of those who have died cling to you. Whenever you finish a short or long rest, you can choose one skill or tool proficiency that you lack and gain it, as a ghostly presence shares its knowledge with you. You lose this proficiency when you use this feature to choose a different proficiency that you lack.",fantôme,Les murmures des morts,"Fonctionnalité Fantôme de niveau 3
Les échos de ceux qui sont morts s'accrochent à vous. Chaque fois que vous terminez un repos court ou long, vous pouvez choisir une compétence ou une maîtrise d'outil qui vous manque et l'obtenir, car une présence fantomatique partage ses connaissances avec vous. Vous perdez cette compétence lorsque vous utilisez cette fonctionnalité pour choisir une autre compétence qui vous manque.",3.0
26,phantom,Wails from the Grave,"3rd-level Phantom feature
As you nudge someone closer to the grave, you can channel the power of death to harm someone else as well. Immediately after you deal your Sneak Attack damage to a creature on your turn, you can target a second creature that you can see within 30 feet of the first creature. Roll half the number of Sneak Attack dice for your level (round up), and the second creature takes necrotic damage equal to the roll's total, as wails of the dead sound around them for a moment.You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",fantôme,Gémissements de la tombe,"3e niveau - Capacité Fantôme
Lorsque vous poussez quelqu'un près de la tombe, vous pouvez canaliser le pouvoir de la mort pour blesser quelqu'un d'autre également. Immédiatement après avoir infligé vos dégâts d'Attaque sournoise à une créature pendant votre tour, vous pouvez cibler une seconde créature que vous pouvez voir à 9 mètres ou moins de la première créature. Lancez la moitié du nombre de dés d'Attaque sournoise correspondant à votre niveau (arrondi au supérieur), et la seconde créature subit des dégâts nécrotiques égaux au total du jet, tandis que les gémissements des morts résonnent autour d'elle pendant un moment. Vous pouvez utiliser cette capacité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",3.0
27,phantom,Tokens of the Departed,"9th-level Phantom feature
When a life ends in your presence, you're able to snatch a token from the departing soul, a sliver of its life essence that takes physical form: as a reaction when a creature you can see dies within 30 feet of you, you can open your free hand and cause a Tiny trinket to appear there, a soul trinket. The DM determines the trinket's form or has you roll on the Trinkets table in the Player's Handbook to generate it.You can have a maximum number of soul trinkets equal to your proficiency bonus, and you can't create one while at your maximum.You can use soul trinkets in the following ways:
While a soul trinket is on your person, you have advantage on death saving throws and Constitution saving throws, for your vitality is enhanced by the life essence within the object.

When you deal Sneak Attack damage on your turn, you can destroy one of your soul trinkets that's on your person and then immediately use Wails from the Grave, without expending a use of that feature.

As an action, you can destroy one of your soul trinkets, no matter where it's located. When you do so, you can ask the spirit associated with the trinket one question. The spirit appears to you and answers in a language it knew in life. It's under no obligation to be truthful, and it answers as concisely as possible, eager to be free. The spirit knows only what it knew in life, as determined by the DM.
",fantôme,Les jetons des disparus,"9e niveau - Fonction Fantôme
Lorsqu'une vie prend fin en votre présence, vous pouvez arracher un jeton de l'âme qui s'en va, un fragment de son essence vitale qui prend forme physique : en réaction, lorsqu'une créature que vous pouvez voir meurt à moins de 9 mètres de vous, vous pouvez ouvrir votre main libre et y faire apparaître un petit bijou, un bijou d'âme. Le MD détermine la forme du bijou ou vous demande de lancer un jet sur la table des bijoux du Manuel du joueur pour le générer. Vous pouvez avoir un nombre maximum de bijoux d'âme égal à votre bonus de maîtrise, et vous ne pouvez pas en créer un tant que vous êtes à votre maximum. Vous pouvez utiliser les bijoux d'âme des manières suivantes :
Lorsqu'un bijou d'âme est sur vous, vous avez l'avantage aux jets de sauvegarde contre la mort et contre la Constitution, car votre vitalité est renforcée par l'essence vitale contenue dans l'objet.

Lorsque vous infligez des dégâts d'Attaque sournoise pendant votre tour, vous pouvez détruire l'un de vos bibelots d'âme qui se trouve sur vous, puis utiliser immédiatement Gémissements de la tombe, sans dépenser d'utilisation de cette capacité.

En tant qu'action, vous pouvez détruire l'un de vos bibelots d'âme, peu importe où il se trouve. Lorsque vous faites cela, vous pouvez poser une question à l'esprit associé au bibelot. L'esprit vous apparaît et répond dans une langue qu'il connaissait de son vivant. Il n'a aucune obligation d'être honnête, et il répond aussi succinctement que possible, désireux d'être libre. L'esprit ne sait que ce qu'il connaissait de son vivant, comme déterminé par le MD.",9.0
28,phantom,Ghost Walk,"13th-level Phantom feature
You can phase partially into the realm of the dead, becoming like a ghost. As a bonus action, you assume a spectral form. While in this form, you have a flying speed of 10 feet, you can hover, and attack rolls have disadvantage against you. You can also move through creatures and objects as if they were difficult terrain, but you take 1d10 force damage if you end your turn inside a creature or an object.You stay in this form for 10 minutes or until you end it as a bonus action. To use this feature again, you must finish a long rest or destroy one of your soul trinkets as part of the bonus action you use to activate Ghost Walk.",fantôme,Promenade des fantômes,"13e niveau - Capacité fantôme
Vous pouvez vous transformer partiellement en fantôme et devenir un fantôme. Par une action bonus, vous prenez une forme spectrale. Sous cette forme, vous avez une vitesse de vol de 3 mètres, vous pouvez planer et vos jets d'attaque ont un désavantage contre vous. Vous pouvez également vous déplacer à travers des créatures et des objets comme s'il s'agissait d'un terrain difficile, mais vous subissez 1d10 points de dégâts de force si vous terminez votre tour à l'intérieur d'une créature ou d'un objet. Vous restez sous cette forme pendant 10 minutes ou jusqu'à ce que vous y mettiez fin par une action bonus. Pour utiliser à nouveau cette capacité, vous devez terminer un repos long ou détruire l'un de vos bijoux d'âme dans le cadre de l'action bonus que vous utilisez pour activer la Marche fantôme.",13.0
29,phantom,Death Knell,"17th-level Phantom feature
Your association with death has become so close that you gain the following benefits:
When you use your Wails from the Grave, you can deal the necrotic damage to both the first and the second creature.

At the end of a long rest, a soul trinket appears in your hand if you don't have any soul trinkets, as the spirits of the dead are drawn to you.
Source: Tasha's Cauldron of Everything",fantôme,Le glas,"Capacité Fantôme de niveau 17
Votre association avec la mort est devenue si étroite que vous obtenez les avantages suivants :
Lorsque vous utilisez vos Gémissements de la tombe, vous pouvez infliger des dégâts nécrotiques à la fois à la première et à la deuxième créature.

À la fin d'un repos long, un bijou d'âme apparaît dans votre main si vous n'avez pas de bijou d'âme, car les esprits des morts sont attirés par vous.
Source : Le chaudron de tout de Tasha",17.0
30,scout,Skirmisher,"Starting at 3rd level, you are difficult to pin down during a fight. You can move up to half your speed as a reaction when an enemy ends its turn within 5 feet of you. This movement doesn’t provoke opportunity attacks.",scout,Tirailleur,"À partir du niveau 3, vous êtes difficile à coincer pendant un combat. Vous pouvez vous déplacer jusqu'à la moitié de votre vitesse en réaction lorsqu'un ennemi termine son tour à moins de 1,50 mètre de vous. Ce mouvement ne provoque pas d'attaques d'opportunité.",3.0
31,scout,Survivalist,"When you choose this archetype at 3rd level, you gain proficiency in the Nature and Survival skills if you don't already have it. Your proficiency bonus is doubled for any ability check you make that uses either of those proficients.",scout,Survivant,"Lorsque vous choisissez cet archétype au niveau 3, vous obtenez la maîtrise des compétences Nature et Survie si vous ne les possédez pas déjà. Votre bonus de maîtrise est doublé pour tout test de caractéristique que vous effectuez qui utilise l'une de ces compétences.",3.0
32,scout,Superior Mobility,"At 9th level, your walking speed increases by 10 feet. If you have a climbing or swimming speed, this increase applies to that speed as well.",scout,Mobilité supérieure,"Au niveau 9, votre vitesse de marche augmente de 3 mètres. Si vous avez une vitesse d'escalade ou de nage, cette augmentation s'applique également à cette vitesse.",9.0
33,scout,Ambush Master,"Starting at 13th level, you excel at leading ambushes and acting first in a fight.You have advantage on initiative rolls. In addition, the first creature you hit during the first round of a combat becomes easier for you and others to strike; attack rolls against that target have advantage until the start of your next turn.",scout,Maître des embuscades,"À partir du niveau 13, vous excellez dans l'art de mener des embuscades et d'agir en premier lors d'un combat. Vous bénéficiez d'un avantage sur les jets d'initiative. De plus, la première créature que vous frappez au cours du premier round d'un combat devient plus facile à toucher pour vous et les autres ; les jets d'attaque contre cette cible bénéficient d'un avantage jusqu'au début de votre prochain tour.",13.0
34,scout,Sudden Strike,"Starting at 17th level, you can strike with deadly speed. If you take the Attack action on your turn, you can make one additional attack as a bonus action. This attack can benefit from your Sneak Attack even if you have already used it this turn, but you can't use your Sneak Attack against the same target more than once in a turn.Source: Xanathar's Guide to Everything",scout,Grève soudaine,"À partir du niveau 17, vous pouvez frapper avec une vitesse mortelle. Si vous effectuez l'action Attaquer pendant votre tour, vous pouvez effectuer une attaque supplémentaire en tant qu'action bonus. Cette attaque peut bénéficier de votre Attaque sournoise même si vous l'avez déjà utilisée ce tour-ci, mais vous ne pouvez pas utiliser votre Attaque sournoise contre la même cible plus d'une fois par tour. Source : Xanathar's Guide to Everything",17.0
