,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
10,fathomless,Oceanic Soul,"6th-level Fathomless feature
You are now even more at home in the depths. You gain resistance to cold damage. In addition, when you are fully submerged, any creature that is also fully submerged can understand your speech, and you can understand theirs.",insondable,Âme océanique,"Capacité Insondable de niveau 6
Vous êtes désormais encore plus à l'aise dans les profondeurs. Vous gagnez une résistance aux dégâts de froid. De plus, lorsque vous êtes entièrement submergé, toute créature qui est également entièrement submergée peut comprendre votre discours, et vous pouvez comprendre le sien.",6.0
11,fathomless,Guardian Coil,"6th-level Fathomless feature
Your Tentacle of the Deeps can defend you and others, interposing itself between them and harm.When you or a creature you can see takes damage while within 10 feet of the tentacle, you can use your reaction to choose one of those creatures and reduce the damage to that creature by 1d8. When you reach 10th level in this class, the damage reduced by the tentacle increases to 2d8.",insondable,Bobine de gardien,"Capacité Insondable de niveau 6
Votre Tentacule des Profondeurs peut vous défendre, vous et les autres, en s'interposant entre eux et les blesser. Lorsque vous ou une créature que vous pouvez voir subissez des dégâts alors que vous vous trouvez à moins de 3 mètres du tentacule, vous pouvez utiliser votre réaction pour choisir l'une de ces créatures et réduire les dégâts infligés à cette créature de 1d8. Lorsque vous atteignez le niveau 10 dans cette classe, les dégâts réduits par le tentacule augmentent à 2d8.",6.0
12,fathomless,Grasping Tentacles,"10th-level Fathomless feature
You learn the spell Evard's Black Tentacles. It counts as a warlock spell for you, but it doesn't count against the number of spells you know. You can also cast it once without a spell slot, and you regain the ability to do so when you finish a long rest.Whenever you cast this spell, your patron's magic bolsters you, granting you a number of temporary hit points equal to your warlock level. Moreover, damage can't break your concentration on this spell.",insondable,Tentacules de préhension,"10e niveau - Fonctionnalité Insondable
Vous apprenez le sort Tentacules noires d'Evard. Il compte comme un sort de sorcier pour vous, mais il n'est pas comptabilisé dans le nombre de sorts que vous connaissez. Vous pouvez également le lancer une fois sans emplacement de sort, et vous récupérez cette capacité lorsque vous terminez un repos long. Chaque fois que vous lancez ce sort, la magie de votre protecteur vous renforce, vous accordant un nombre de points de vie temporaires égal à votre niveau de sorcier. De plus, les dégâts ne peuvent pas briser votre concentration sur ce sort.",10.0
13,fathomless,Fathomless Plunge,"14th-level Fathomless feature
You can magically open temporary conduits to watery destinations. As an action, you can teleport yourself and up to five other willing creatures that you can see within 30 feet of you. Amid a whirl of tentacles, you all vanish and then reappear up to 1 mile away in a body of water you've seen (pond size or larger) or within 30 feet of it, each of you appearing in an unoccupied space within 30 feet of the others.Once you use this feature, you can't use it again until you finish a short or long rest.Source: Tasha's Cauldron of Everything",insondable,Plongée sans fond,"Fonctionnalité Insondable de niveau 14
Vous pouvez ouvrir par magie des conduits temporaires vers des destinations aquatiques. En tant qu'action, vous pouvez vous téléporter ainsi que jusqu'à cinq autres créatures consentantes que vous pouvez voir à moins de 9 mètres de vous. Au milieu d'un tourbillon de tentacules, vous disparaissez tous puis réapparaissez jusqu'à 1,6 km de distance dans un plan d'eau que vous avez vu (de la taille d'un étang ou plus) ou à moins de 9 mètres de celui-ci, chacun d'entre vous apparaissant dans un espace inoccupé à moins de 9 mètres des autres. Une fois que vous avez utilisé cette fonctionnalité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos court ou long. Source : Le chaudron de tout de Tasha",14.0
14,fiend,Expanded Spell List,"The Fiend lets you choose from an expanded list of spells when you learn a warlock spell. The following spells are added to the warlock spell list for you.

Spell Level
Spells


1st
Burning Hands, Command


2nd
Blindness/Deafness, Scorching Ray


3rd
Fireball, Stinking Cloud


4th
Fire Shield, Wall of Fire


5th
Flame Strike, Hallow

",démon,Liste de sorts étendue,"Le Fiend vous permet de choisir parmi une liste étendue de sorts lorsque vous apprenez un sort de sorcier. Les sorts suivants sont ajoutés à la liste des sorts de sorcier pour vous.

Niveau de sort
Sorts

1er
Mains brûlantes, Commandement

2e
Cécité/surdité, Rayon brûlant

3e
Boule de feu, Nuage puant

4e
Bouclier de feu, Mur de feu

5e
Frappe de flammes, Sacrifices",1.0
15,fiend,Dark One's Blessing,"Starting at 1st level, when you reduce a hostile creature to 0 hit points, you gain temporary hit points equal to your Charisma modifier + your warlock level (minimum of 1).",démon,Bénédiction du Ténébreux,"À partir du niveau 1, lorsque vous réduisez une créature hostile à 0 point de vie, vous gagnez des points de vie temporaires égaux à votre modificateur de Charisme + votre niveau de sorcier (minimum de 1).",1.0
16,fiend,Dark One's Own Luck,"Starting at 6th level, you can call on your patron to alter fate in your favor. When you make an ability check or a saving throw, you can use this feature to add a d10 to your roll. You can do so after seeing the initial roll but before any of the roll's effects occur.Once you use this feature, you can't use it again until you finish a short or long rest.",démon,La chance du Ténébreux,"À partir du niveau 6, vous pouvez faire appel à votre protecteur pour modifier le destin en votre faveur. Lorsque vous effectuez un test de caractéristique ou un jet de sauvegarde, vous pouvez utiliser cette capacité pour ajouter un d10 à votre jet. Vous pouvez le faire après avoir vu le jet initial mais avant que les effets du jet ne se produisent. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos court ou long.",6.0
17,fiend,Fiendish Resilience,"Starting at 10th level, you can choose one damage type when you finish a short or long rest. You gain resistance to that damage type until you choose a different one with this feature. Damage from magical weapons or silver weapons ignores this resistance.",démon,Une résilience diabolique,"À partir du niveau 10, vous pouvez choisir un type de dégâts lorsque vous terminez un repos court ou long. Vous gagnez une résistance à ce type de dégâts jusqu'à ce que vous en choisissiez un autre avec cette fonctionnalité. Les dégâts des armes magiques ou des armes en argent ignorent cette résistance.",10.0
18,fiend,Hurl Through Hell,"Starting at 14th level, when you hit a creature with an attack, you can use this feature to instantly transport the target through the lower planes. The creature disappears and hurtles through a nightmare landscape.At the end of your next turn, the target returns to the space it previously occupied, or the nearest unoccupied space. If the target is not a fiend, it takes 10d10 psychic damage as it reels from its horrific experience.Once you use this feature, you can't use it again until you finish a long rest.Source: Player's Handbook",démon,Lancez-vous à travers l'enfer,"À partir du niveau 14, lorsque vous frappez une créature avec une attaque, vous pouvez utiliser cette capacité pour transporter instantanément la cible à travers les plans inférieurs. La créature disparaît et fonce à travers un paysage de cauchemar. À la fin de votre prochain tour, la cible retourne à l'emplacement qu'elle occupait précédemment, ou à l'emplacement inoccupé le plus proche. Si la cible n'est pas un démon, elle subit 10d10 dégâts psychiques pendant qu'elle se remet de son horrible expérience. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long. Source : Manuel du joueur",14.0
19,genie,Expanded Spell List,"1st-level Genie feature
The Genie lets you choose from an expanded list of spells when you learn a warlock spell. The Genie Expanded Spells table shows the genie spells that are added to the warlock spell list for you, along with the spells associated in the table with your patron's kind: dao, djinni, efreeti, or marid.Genie Expanded Spells

Spell Level
Genie Spells
Dao Spells
Djinni Spells
Efreeti Spells
Marid Spells


1st
Detect Evil and Good
Sanctuary
Thunderwave
Burning Hands
Fog Cloud


2nd
Phantasmal Force
Spike Growth
Gust of Wind
Scorching Ray
Blur


3rd
Create Food and Water
Meld Into Stone
Wind Wall
Fireball
Sleet Storm


4th
Phantasmal Killer
Stone Shape
Greater Invisibility
Fire Shield
Control Water


5th
Creation
Wall of Stone
Seeming
Flame Strike
Cone of Cold


9th
Wish
-
-
-
-

",génie,Liste de sorts étendue,"Fonctionnalité Génie de niveau 1
Le Génie vous permet de choisir parmi une liste étendue de sorts lorsque vous apprenez un sort de sorcier. Le tableau Sorts étendus du génie montre les sorts de génie qui sont ajoutés à la liste des sorts de sorcier pour vous, ainsi que les sorts associés dans le tableau au type de votre patron : dao, djinni, efreeti ou marid. Sorts étendus du génie

Niveau de sort
Sorts de génie
Sorts de Dao
Sorts de djinni
Sorts d'efreeti
Sorts de marid

1er
Détecter le mal et le bien
Sanctuaire
Onde de tonnerre
Mains brûlantes
Nuage de brouillard

2e
Force fantasmatique
Croissance en pointe
Bourrasque de vent
Rayon brûlant
Flou

3e
Créer de la nourriture et de l'eau
Se fondre dans la pierre
Mur de vent
Boule de feu
Tempête de grésil

4e
Tueur fantasmatique
Forme de pierre
Invisibilité supérieure
Bouclier de feu
Contrôle de l'eau

5e
Création
Mur de pierre
Apparence
Flamme Frappe
Cône de froid

9e
Vœu
-
-
-
-",1.0
20,genie,Genie's Vessel,"1st-level Genie feature
Your patron gifts you a magical vessel that grants you a measure of the genie's power. The vessel is a Tiny object, and you can use it as a spellcasting focus for your warlock spells. You decide what the object is, or you can determine what it is randomly by rolling on the Genie's Vessel table.

d6
Vessel


1
Oil lamp


2
Urn


3
Ring with a compartment


4
Stoppered bottle


5
Hollow statuette


6
Ornate lantern

While you are touching the vessel, you can use it in the following ways:Bottled Respite. As an action, you can magically vanish and enter your vessel, which remains in the space you left. The interior of the vessel is an extradimensional space in the shape of a 20-foot-radius cylinder, 20 feet high, and resembles your vessel. The interior is appointed with cushions and low tables and is a comfortable temperature. While inside, you can hear the area around your vessel as if you were in its space. You can remain inside the vessel up to a number of hours equal to twice your proficiency bonus. You exit the vessel early if you use a bonus action to leave, if you die, or if the vessel is destroyed. When you exit the vessel, you appear in the unoccupied space closest to it. Any objects left in the vessel remain there until carried out, and if the vessel is destroyed, every object stored there harmlessly appears in the unoccupied spaces closest to the vessel's former space. Once you enter the vessel, you can't enter again until you finish a long rest.Genie's Wrath. Once during each of your turns when you hit with an attack roll, you can deal extra damage to the target equal to your proficiency bonus. The type of this damage is determined by your patron: bludgeoning (dao), thunder (djinni), fire (efreeti), or cold (marid).The vessel's AC equals your spell save DC. Its hit points equal your warlock level plus your proficiency bonus, and it is immune to poison and psychic damage.If the vessel is destroyed or you lose it, you can perform a 1-hour ceremony to receive a replacement from your patron. This ceremony can be performed during a short or long rest, and the previous vessel is destroyed if it still exists. The vessel vanishes in a flare of elemental power when you die.",génie,Le vaisseau du génie,"1er niveau Génie - Fonctionnalité
Votre mécène vous offre un réceptacle magique qui vous accorde une mesure de la puissance du génie. Le réceptacle est un objet de taille minuscule, et vous pouvez l'utiliser comme focalisateur de sorts pour vos sorts de sorcier. Vous décidez de ce qu'est l'objet, ou vous pouvez le déterminer aléatoirement en lançant les dés sur la table des réceptacles du génie.

d6
Réceptacle

1
Lampe à huile

2
Urne

3
Anneau avec un compartiment

4
Bouteille bouchée

5
Statuette creuse

6
Lanterne ornée

Pendant que vous touchez le réceptacle, vous pouvez l'utiliser des manières suivantes :Répit en bouteille. En tant qu'action, vous pouvez disparaître magiquement et entrer dans votre réceptacle, qui reste dans l'espace que vous avez quitté. L'intérieur du réceptacle est un espace extradimensionnel en forme de cylindre de 6 mètres de rayon, 6 mètres de haut, et ressemble à votre réceptacle. L'intérieur est aménagé avec des coussins et des tables basses et offre une température confortable. Une fois à l'intérieur, vous pouvez entendre la zone autour de votre vaisseau comme si vous étiez dans son espace. Vous pouvez rester à l'intérieur du vaisseau jusqu'à un nombre d'heures égal à deux fois votre bonus de maîtrise. Vous sortez du vaisseau plus tôt que prévu si vous utilisez une action bonus pour partir, si vous mourez ou si le vaisseau est détruit. Lorsque vous sortez du vaisseau, vous apparaissez dans l'espace inoccupé le plus proche de celui-ci. Tous les objets laissés dans le vaisseau y restent jusqu'à ce qu'ils soient emportés, et si le vaisseau est détruit, tous les objets qui y sont stockés apparaissent sans danger dans les espaces inoccupés les plus proches de l'ancien espace du vaisseau. Une fois que vous entrez dans le vaisseau, vous ne pouvez pas y entrer à nouveau avant d'avoir terminé un repos long. Colère du génie. Une fois pendant chacun de vos tours, lorsque vous touchez avec un jet d'attaque, vous pouvez infliger des dégâts supplémentaires à la cible égaux à votre bonus de maîtrise. Le type de ces dégâts est déterminé par votre protecteur : contondant (dao), tonnerre (djinni), feu (éfrit) ou froid (marid). La CA du vaisseau est égale au DD de votre sauvegarde contre les sorts. Ses points de vie sont égaux à votre niveau de sorcier plus votre bonus de maîtrise, et il est immunisé contre le poison et les dégâts psychiques. Si le réceptacle est détruit ou que vous le perdez, vous pouvez effectuer une cérémonie d'une heure pour recevoir un réceptacle de remplacement de la part de votre patron. Cette cérémonie peut être effectuée pendant un repos court ou long, et le réceptacle précédent est détruit s'il existe toujours. Le réceptacle disparaît dans une explosion de puissance élémentaire lorsque vous mourez.",1.0
21,genie,Elemental Gift,"6th-level Genie feature
You begin to take on characteristics of your patron's kind. You now have resistance to a damage type determined by your patron's kind: bludgeoning (dao), thunder (djinni), fire (efreeti), or cold (marid).In addition, as a bonus action, you can give yourself a flying speed of 30 feet that lasts for 10 minutes, during which you can hover. You can use this bonus action a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",génie,Don élémentaire,"6e niveau - Génie - Aptitude
Vous commencez à acquérir des caractéristiques propres à votre patron. Vous bénéficiez désormais d'une résistance à un type de dégâts déterminé par le type de votre patron : contondant (dao), tonnerre (djinni), feu (éfrit) ou froid (marid). De plus, en tant qu'action bonus, vous pouvez vous octroyer une vitesse de vol de 9 mètres qui dure 10 minutes, pendant lesquelles vous pouvez planer. Vous pouvez utiliser cette action bonus un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",6.0
22,genie,Sanctuary Vessel,"10th-level Genie feature
When you enter your Genie's Vessel via the Bottled Respite feature, you can now choose up to five willing creatures that you can see within 30 feet of you, and the chosen creatures are drawn into the vessel with you.As a bonus action, you can eject any number of creatures from the vessel, and everyone is ejected if you leave or die or if the vessel is destroyed.In addition, anyone (including you) who remains within the vessel for at least 10 minutes gains the benefit of finishing a short rest, and anyone can add your proficiency bonus to the number of hit points they regain if they spend any Hit Dice as part of a short rest there.",génie,Vaisseau Sanctuaire,"Fonctionnalité Génie de niveau 10
Lorsque vous entrez dans le réceptacle de votre Génie via la fonctionnalité Répit en bouteille, vous pouvez désormais choisir jusqu'à cinq créatures consentantes que vous pouvez voir à moins de 9 mètres de vous, et les créatures choisies sont attirées dans le réceptacle avec vous.En tant qu'action bonus, vous pouvez éjecter n'importe quel nombre de créatures du réceptacle, et tout le monde est éjecté si vous partez ou mourez ou si le réceptacle est détruit.De plus, toute personne (y compris vous) qui reste dans le réceptacle pendant au moins 10 minutes bénéficie de l'avantage de terminer un repos court, et toute personne peut ajouter votre bonus de maîtrise au nombre de points de vie qu'elle récupère si elle dépense des dés de vie dans le cadre d'un repos court à cet endroit.",10.0
23,genie,Limited Wish,"14th-level Genie feature
You entreat your patron to grant you a small wish. As an action, you can speak your desire to your Genie's Vessel, requesting the effect of one spell that is 6th level or lower and has a casting time of 1 action. The spell can be from any class's spell list, and you don't need to meet the requirements in that spell, including costly components: the spell simply takes effect as part of this action.Once you use this feature, you can't use it again until you finish 1d4 long rests.Source: Tasha’s Cauldron of Everything",génie,Souhait limité,"14e niveau Génie - Capacité
Vous suppliez votre protecteur de vous accorder un petit souhait. En tant qu'action, vous pouvez exprimer votre désir au Réceptacle de votre Génie, en demandant l'effet d'un sort de niveau 6 ou inférieur et ayant un temps d'incantation d'une action. Le sort peut être issu de la liste de sorts de n'importe quelle classe, et vous n'avez pas besoin de remplir les conditions de ce sort, y compris les composants coûteux : le sort prend simplement effet dans le cadre de cette action. Une fois que vous avez utilisé cette capacité, vous ne pouvez pas l'utiliser à nouveau avant d'avoir terminé 1d4 longs repos. Source : Le Chaudron de Tout de Tasha",14.0
24,great-old-one,Expanded Spell List,The Great Old One lets you choose from an expanded list of spells when you learn a warlock spell. The following spells are added to the warlock spell list for you.,grand-ancien,Liste de sorts étendue,Le Grand Ancien vous permet de choisir parmi une liste étendue de sorts lorsque vous apprenez un sort de sorcier. Les sorts suivants sont ajoutés à la liste des sorts de sorcier pour vous.,
25,great-old-one,Great Old One Expanded Spells,"

Spell Level
Spells


1st
Dissonant Whispers, Tasha's Hideous Laughter


2nd
Detect Thoughts, Phantasmal Force


3rd
Clairvoyance, Sending


4th
Dominate Beast, Evard's Black Tentacles


5th
Dominate Person, Telekinesis

",grand-ancien,Sorts étendus du Grand Ancien,"Niveau de sort
Sorts

1er
Chuchotements dissonants, Rire hideux de Tasha

2e
Détecter les pensées, Force fantasmatique

3e
Clairvoyance, Envoi

4e
Dominer la bête, Tentacules noires d'Evard

5e
Dominer la personne, Télékinésie",1.0
26,great-old-one,Awakened Mind,"Starting at 1st level, your alien knowledge gives you the ability to touch the minds of other creatures. You can communicate telepathically with any creature you can see within 30 feet of you. You don't need to share a language with the creature for it to understand your telepathic utterances, but the creature must be able to understand at least one language.",grand-ancien,Esprit éveillé,"À partir du niveau 1, vos connaissances extraterrestres vous permettent de toucher l'esprit des autres créatures. Vous pouvez communiquer par télépathie avec n'importe quelle créature que vous voyez à moins de 9 mètres de vous. Vous n'avez pas besoin de parler la même langue que la créature pour qu'elle comprenne vos paroles télépathiques, mais la créature doit être capable de comprendre au moins une langue.",1.0
27,great-old-one,Entropic Ward,"At 6th level, you learn to magically ward yourself against attack and to turn an enemy's failed strike into good luck for yourself. When a creature makes an attack roll against you, you can use your reaction to impose disadvantage on that roll. If the attack misses you, your next attack roll against the creature has advantage if you make it before the end of your next turn.Once you use this feature, you can't use it again until you finish a short or long rest.",grand-ancien,Salle entropique,"Au niveau 6, vous apprenez à vous protéger magiquement contre les attaques et à transformer l'échec d'un ennemi en chance pour vous-même. Lorsqu'une créature effectue un jet d'attaque contre vous, vous pouvez utiliser votre réaction pour lui imposer un désavantage. Si l'attaque vous rate, votre prochain jet d'attaque contre la créature bénéficie d'un avantage si vous le réussissez avant la fin de votre prochain tour. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos court ou long.",6.0
28,great-old-one,Thought Shield,"Starting at 10th level, your thoughts can't be read by telepathy or other means unless you allow it. You also have resistance to psychic damage, and whenever a creature deals psychic damage to you, that creature takes the same amount of damage that you do.",grand-ancien,Bouclier de pensée,"À partir du niveau 10, vos pensées ne peuvent pas être lues par télépathie ou par d'autres moyens, sauf si vous l'autorisez. Vous bénéficiez également d'une résistance aux dégâts psychiques, et chaque fois qu'une créature vous inflige des dégâts psychiques, cette créature subit le même montant de dégâts que vous.",10.0
29,great-old-one,Create Thrall,"At 14th level, you gain the ability to infect a humanoid's mind with the alien magic of your patron. You can use your action to touch an incapacitated humanoid. That creature is then charmed by you until a Remove Curse spell is cast on it, the charmed condition is removed from it, or you use this feature again.You can communicate telepathically with the charmed creature as long as the two of you are on the same plane of existence.Source: Player's Handbook",grand-ancien,Créer un esclavage,"Au niveau 14, vous obtenez la capacité d'infecter l'esprit d'un humanoïde avec la magie extraterrestre de votre patron. Vous pouvez utiliser votre action pour toucher un humanoïde neutralisé. Cette créature est alors charmée par vous jusqu'à ce qu'un sort de suppression de malédiction soit lancé sur elle, que l'état de charme lui soit retiré ou que vous utilisiez à nouveau cette capacité. Vous pouvez communiquer par télépathie avec la créature charmée tant que vous êtes tous les deux sur le même plan d'existence. Source : Manuel du joueur",14.0
30,hexblade,Expanded Spell List,"The Hexblade lets you choose from an expanded list of spells when you learn a warlock spell. The following spells are added to the warlock spell list for you.

Spell Level
Spells


1st
Shield, Wrathful Smite


2nd
Blur, Branding Smite


3rd
Blink, Elemental Weapon


4th
Phantasmal Killer, Staggering Smite


5th
Banishing Smite, Cone of Cold

",lame hexagonale,Liste de sorts étendue,"La Lame maléfique vous permet de choisir parmi une liste étendue de sorts lorsque vous apprenez un sort de sorcier. Les sorts suivants sont ajoutés à la liste des sorts de sorcier pour vous.

Niveau de sort
Sorts

1er
Bouclier, Châtiment courroucé

2e
Flou, Châtiment marquant

3e
Clin d'œil, Arme élémentaire

4e
Tueur fantasmatique, Châtiment étourdissant

5e
Châtiment de bannissement, Cône de froid",1.0
